phase,t_s,temp_c,comp_roll,comp_pitch,comp_yaw,mahony_roll,mahony_pitch,mahony_yaw
level_static,159.101,43.721,0.43799878776350015,2.5056931709757104,-62.294950581763395,0.3490162902113738,2.4895314899842855,-62.52404454319441
level_static,159.12,43.701,0.43555813514442443,2.499197858574111,-62.300320282588395,0.3441920618705824,2.465548396989132,-62.543302499569656
level_static,159.14,43.686,0.4367851343206213,2.496004893663142,-62.305540641996,0.34660711305346853,2.4576892885701005,-62.56904341601858
level_static,159.16,43.686,0.43970839767888065,2.495799739878997,-62.309450913065795,0.35389043815847643,2.4626213334421285,-62.58286133439733
level_static,159.18,43.704,0.43936342304220427,2.5004122542554463,-62.31060046025706,0.3601317945015028,2.480937003823897,-62.58482904981429
level_static,159.2,43.709,0.43849126035604874,2.5004336661970967,-62.309097190045144,0.3550343416270546,2.4839202762436847,-62.57242564425447
level_static,159.22,43.718,0.43254522965234216,2.4980284167566014,-62.309504979985945,0.33867249494742935,2.4764975042399158,-62.57172712327876
level_static,159.24,43.701,0.43015476870719693,2.4936586311191062,-62.30765151206241,0.3286581401343945,2.4721545482935054,-62.56479743649788
level_static,159.26,43.68,0.4315565894321387,2.490970744714261,-62.30737168365354,0.33397417938360874,2.4676665470732417,-62.566845480158676
level_static,159.28,43.674,0.43210571639409856,2.492138373674792,-62.30728716461489,0.330527120538878,2.4750909012212206,-62.5658070958969
level_static,159.3,43.668,0.42748662469976184,2.490501999704716,-62.30938932679123,0.31725384895367265,2.4698801724435286,-62.57633499718912
level_static,159.32,43.68,0.42682157326280534,2.492591595951332,-62.30832068125875,0.32141546966484535,2.4789547081982195,-62.56981847726302
level_static,159.341,43.712,0.43036826239752773,2.493771668316733,-62.30721719674998,0.33211115827130555,2.48148636825401,-62.56126343566853
level_static,159.36,43.706,0.4328857313370183,2.4956346750306815,-62.30331576617991,0.3400797692056869,2.49330366907101,-62.54429208932662
level_static,159.38,43.686,0.43873181048029175,2.4976420375532107,-62.29975830253668,0.3593208526714395,2.4996975874334946,-62.52889074544041
level_static,159.4,43.695,0.43873516378043753,2.4993840208878315,-62.3038132358517,0.3559516754879799,2.5033102017763347,-62.53984082896645
level_static,159.42,43.701,0.4401666033352716,2.4962434493576184,-62.306159024169425,0.362239856498528,2.497776889348424,-62.54843277905426
