# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
29200,0.066895,-0.988525,0.023193
29221,0.068359,-0.991699,0.029053
29240,0.069092,-0.988525,0.032715
29260,0.065674,-0.987305,0.034180
29280,0.066650,-0.992432,0.025391
29300,0.063721,-0.990967,0.033691
29321,0.065918,-0.992920,0.027832
29340,0.068604,-0.991455,0.033691
29360,0.067139,-0.988281,0.035400
29380,0.069824,-0.989990,0.022461
29400,0.067139,-0.987793,0.027832
29420,0.066162,-0.988037,0.026123
29440,0.064697,-0.988525,0.027100
29460,0.066162,-0.991699,0.033203
29480,0.063232,-0.992676,0.036377
29500,0.069824,-0.988037,0.031494
29520,0.066895,-0.987549,0.034180
29540,0.067871,-0.989746,0.029541
29560,0.070313,-0.985596,0.027588
29581,0.064209,-0.987793,0.029297
29600,0.064453,-0.985107,0.028076
29620,0.071045,-0.989014,0.029541
29640,0.067627,-0.989258,0.025879
29660,0.070313,-0.986816,0.033203
29681,0.066406,-0.989014,0.032715
29700,0.075195,-0.993896,0.034180
29720,0.067139,-0.984863,0.032715
29740,0.069824,-0.994141,0.031982
29760,0.065186,-0.984863,0.029785
29781,0.069580,-0.987549,0.027588
29800,0.065918,-0.989746,0.027832
29820,0.068359,-0.987305,0.026611
29840,0.068604,-0.987549,0.033447
29860,0.064209,-0.984863,0.038330
29881,0.069336,-0.988525,0.028564
29900,0.061523,-0.983398,0.035400
29920,0.069824,-0.993652,0.034424
29940,0.063965,-0.990723,0.036865
29960,0.066162,-0.994141,0.027832
29981,0.070801,-0.992188,0.035156
