# sample_hz,50
# duration_s,120
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps
7040,-0.065186,0.007813,1.027100,43.851,0.206107,0.786260,-0.152672
7060,-0.061523,0.008789,1.021729,43.883,0.190840,1.061069,-0.145038
7080,-0.064941,0.007813,1.020264,43.865,0.152672,1.053435,-0.091603
7100,-0.063477,0.008545,1.023193,43.883,0.282443,0.977099,-0.045802
7120,-0.065186,0.008057,1.020752,43.874,0.259542,1.091603,-0.152672
7140,-0.061768,0.008789,1.027588,43.880,0.305344,0.984733,-0.061069
7160,-0.068848,0.008789,1.026367,43.880,0.137405,1.076336,-0.137405
7180,-0.064697,0.014648,1.022949,43.854,0.274809,0.954198,-0.152672
7200,-0.065186,0.010010,1.025391,43.856,0.259542,0.977099,-0.244275
7220,-0.060547,0.007568,1.022217,43.851,0.274809,0.992366,-0.152672
7240,-0.058350,0.008057,1.025391,43.877,0.221374,1.030534,-0.152672
7260,-0.067139,0.013428,1.022705,43.877,0.213740,0.984733,-0.099237
7280,-0.063477,0.007813,1.023193,43.856,0.129771,1.038168,-0.167939
7300,-0.063232,0.010254,1.022949,43.889,0.282443,0.923664,-0.198473
7320,-0.061523,0.010254,1.024414,43.871,0.282443,0.854962,-0.038168
7340,-0.061279,0.012207,1.023926,43.862,0.183206,0.877863,-0.076336
7360,-0.065430,0.006348,1.026123,43.874,0.229008,1.114504,-0.122137
7381,-0.067139,0.010742,1.020020,43.868,0.198473,0.931298,-0.129771
7401,-0.064453,0.007813,1.027344,43.871,0.251908,0.954198,0.030534
7420,-0.061035,0.013672,1.020752,43.871,0.297710,0.977099,-0.045802
7440,-0.062744,0.009521,1.024170,43.854,0.175573,0.916031,-0.160305
7460,-0.062988,0.008301,1.018799,43.880,0.335878,0.969466,-0.083969
7480,-0.063232,0.009521,1.025146,43.880,0.152672,0.862595,-0.083969
7500,-0.067627,0.010010,1.026123,43.868,0.244275,1.038168,-0.038168
7520,-0.070313,0.005859,1.027344,43.889,0.190840,1.045802,-0.061069
7540,-0.048828,0.010742,1.010742,43.865,0.099237,1.129771,-0.122137
7560,-0.061768,0.009521,1.026367,43.856,0.213740,1.007634,-0.106870
7580,-0.066895,0.012695,1.024658,43.865,0.274809,1.022901,-0.099237
7600,-0.060791,0.012695,1.022461,43.854,0.190840,1.007634,-0.167939
7620,-0.063477,0.007813,1.019531,43.868,0.229008,0.961832,-0.053435
7640,-0.065674,0.010010,1.022949,43.883,0.122137,1.000000,-0.175573
7660,-0.063477,0.006836,1.021240,43.877,0.099237,0.938931,-0.068702
7680,-0.064453,0.004883,1.022461,43.856,0.183206,1.000000,-0.030534
7700,-0.058350,0.011963,1.017578,43.877,0.267176,1.015267,0.000000
7720,-0.065674,0.009277,1.027588,43.848,0.190840,1.030534,-0.083969
7740,-0.063965,0.011719,1.027588,43.851,0.244275,1.099237,-0.122137
7761,-0.060547,0.010254,1.025146,43.859,0.305344,0.916031,-0.083969
7780,-0.056152,0.006348,1.026611,43.854,0.145038,0.900763,-0.190840
7800,-0.060059,0.006592,1.014648,43.874,0.190840,0.961832,-0.053435
7820,-0.068604,0.016846,1.025879,43.871,0.259542,0.946565,-0.183206
7840,-0.062988,0.011963,1.023926,43.892,0.167939,0.931298,-0.160305
7860,-0.057373,0.000488,1.029053,43.880,0.290076,1.038168,-0.099237
7880,-0.060791,0.008545,1.021729,43.880,0.236641,0.870229,-0.167939
7900,-0.057861,0.014160,1.021973,43.865,0.206107,0.893130,-0.145038
7920,-0.064697,0.006104,1.029053,43.856,0.297710,0.877863,-0.175573
7940,-0.065186,0.006836,1.023193,43.859,0.221374,0.946565,-0.091603
7960,-0.065918,0.003418,1.021484,43.851,0.099237,1.061069,-0.106870
7980,-0.061035,0.012939,1.028564,43.886,0.251908,1.106870,-0.091603
8000,-0.062744,0.009277,1.025635,43.874,0.145038,0.938931,-0.213740
8020,-0.071533,0.007813,1.024414,43.856,0.335878,1.183206,-0.221374
8040,-0.065674,0.012939,1.023193,43.868,0.282443,0.870229,-0.167939
8060,-0.058350,0.009766,1.019287,43.886,0.221374,0.847328,-0.106870
8080,-0.055664,0.005127,1.023926,43.859,0.229008,0.885496,-0.213740
8100,-0.059814,0.002930,1.023438,43.854,0.198473,1.000000,-0.137405
8121,-0.069580,0.008545,1.019287,43.874,0.213740,1.061069,-0.190840
8141,-0.066895,0.011475,1.020508,43.895,0.374046,0.992366,-0.106870
8160,-0.061035,0.010742,1.017578,43.877,0.206107,1.038168,-0.129771
8180,-0.061279,0.008301,1.020996,43.862,0.229008,0.900763,-0.229008
8200,-0.065186,0.007568,1.021240,43.883,0.267176,1.007634,-0.152672
8220,-0.062012,0.011475,1.027588,43.856,0.328244,1.061069,-0.274809
8240,-0.065674,0.012695,1.021729,43.868,0.251908,1.175573,-0.129771
8260,-0.062744,0.009033,1.028564,43.877,0.114504,0.969466,-0.122137
8280,-0.060791,0.009521,1.027100,43.883,0.236641,1.030534,-0.114504
8300,-0.060547,0.010498,1.025879,43.889,0.351145,0.923664,-0.152672
8320,-0.063965,0.009521,1.019775,43.845,0.328244,1.007634,-0.076336
8340,-0.063965,0.006104,1.020508,43.883,0.297710,1.045802,-0.061069
8360,-0.063721,0.008545,1.026123,43.874,0.206107,0.954198,-0.061069
8380,-0.065674,0.011475,1.020996,43.883,0.221374,1.129771,-0.160305
8400,-0.065674,0.010254,1.027100,43.889,0.274809,1.022901,-0.099237
8420,-0.059082,0.010498,1.020508,43.880,0.274809,1.045802,-0.167939
8440,-0.063721,0.013184,1.025146,43.880,0.335878,0.801527,-0.129771
8460,-0.067871,0.013428,1.020264,43.877,0.267176,1.022901,-0.106870
8481,-0.060303,0.005127,1.027832,43.874,0.259542,1.091603,-0.198473
8500,-0.065186,0.009521,1.022705,43.862,0.236641,0.984733,-0.122137
8520,-0.064453,0.007568,1.023926,43.862,0.244275,1.022901,-0.129771
8540,-0.068359,0.010742,1.026367,43.877,0.206107,0.946565,-0.129771
8560,-0.062012,0.010986,1.025146,43.895,0.206107,0.946565,-0.236641
8580,-0.058350,0.006104,1.022217,43.859,0.129771,0.946565,-0.076336
8600,-0.064941,0.010498,1.020752,43.880,0.244275,0.977099,-0.122137
8620,-0.064209,0.010254,1.026855,43.889,0.190840,0.992366,-0.114504
8640,-0.066406,0.006836,1.021973,43.877,0.213740,1.038168,-0.091603
8660,-0.065186,0.008545,1.026123,43.865,0.251908,1.061069,-0.076336
8680,-0.077881,0.027832,1.008789,43.889,0.206107,1.061069,-0.114504
8700,-0.021240,0.016357,1.008301,43.871,-0.206107,0.213740,-0.328244
8720,-0.011230,0.016357,1.042236,43.862,0.496183,0.129771,-0.320611
8740,-0.018799,0.023438,1.046143,43.883,0.290076,0.473282,-0.206107
8760,-0.026367,0.020508,1.023926,43.854,0.290076,0.755725,-0.198473
8780,-0.048584,0.010986,1.024902,43.859,0.213740,0.770992,-0.137405
8800,-0.064209,0.007568,1.029053,43.880,0.236641,1.000000,-0.068702
8820,-0.062988,0.011230,1.024414,43.859,0.282443,1.129771,-0.038168
8841,-0.063477,0.008301,1.017578,43.874,0.206107,0.885496,-0.091603
8860,-0.067627,0.006348,1.020752,43.877,0.129771,0.885496,-0.221374
8880,-0.069336,0.006836,1.019043,43.871,0.137405,0.938931,-0.160305
8900,-0.063721,0.013672,1.021484,43.906,0.190840,1.007634,-0.114504
8920,-0.065918,0.009521,1.022461,43.859,0.259542,0.923664,-0.137405
8940,-0.064209,0.004395,1.032227,43.874,0.167939,0.938931,-0.091603
8960,-0.065186,0.004395,1.028320,43.862,0.190840,0.992366,-0.137405
8980,-0.064209,0.010986,1.021973,43.898,0.145038,1.068702,-0.106870
9000,-0.063721,0.010986,1.024414,43.880,0.412214,1.007634,-0.160305
9020,-0.063477,0.007080,1.023438,43.883,0.183206,0.938931,-0.106870
9040,-0.059570,0.008057,1.021973,43.868,0.091603,0.931298,-0.122137
9060,-0.062988,0.010986,1.023438,43.871,0.274809,1.007634,-0.152672
9080,-0.063477,0.007813,1.022705,43.871,0.274809,1.030534,-0.053435
9100,-0.064941,0.009766,1.025146,43.877,0.221374,0.938931,-0.038168
9120,-0.064697,0.007813,1.027832,43.848,0.213740,1.183206,-0.175573
9140,-0.063965,0.010254,1.026611,43.854,0.190840,0.862595,-0.076336
9160,-0.066650,0.008057,1.027100,43.868,0.175573,0.961832,-0.152672
9180,-0.061768,0.005371,1.018311,43.868,0.190840,0.885496,-0.160305
9201,-0.062500,0.005127,1.026367,43.848,0.267176,1.076336,-0.145038
9220,-0.060791,0.014648,1.023438,43.871,0.274809,0.923664,-0.137405
9240,-0.064453,0.010986,1.021240,43.877,0.229008,0.977099,-0.137405
9260,-0.060547,0.011230,1.025146,43.874,0.244275,0.900763,-0.076336
9280,-0.063721,0.011475,1.024902,43.874,0.167939,1.045802,-0.122137
9300,-0.059814,0.010742,1.022949,43.874,0.114504,1.091603,-0.183206
9320,-0.059570,0.007080,1.021973,43.889,0.236641,0.969466,-0.175573
9340,-0.063477,0.011719,1.016602,43.865,0.267176,1.030534,-0.083969
9360,-0.066162,0.007568,1.019043,43.880,0.236641,1.000000,0.007634
9380,-0.063477,0.010254,1.015137,43.851,0.175573,0.870229,-0.015267
9400,-0.064453,0.009277,1.027100,43.868,0.190840,0.992366,-0.106870
9420,-0.065674,0.010986,1.020020,43.895,0.244275,0.961832,-0.053435
9440,-0.063965,0.011963,1.018555,43.859,0.167939,1.022901,-0.076336
9460,-0.061768,0.012939,1.023438,43.874,0.274809,0.877863,-0.167939
9480,-0.060791,0.008057,1.022949,43.874,0.198473,0.992366,-0.114504
9500,-0.061035,0.010498,1.025635,43.865,0.274809,1.007634,-0.183206
9520,-0.060303,0.011230,1.027588,43.868,0.290076,1.015267,-0.183206
9540,-0.061523,0.009277,1.025391,43.845,0.167939,1.000000,-0.122137
9560,-0.082275,0.011963,1.040771,43.877,0.274809,0.969466,-0.190840
9580,-0.067627,0.006592,1.027344,43.868,0.221374,0.977099,-0.190840
9600,-0.058105,0.004395,1.021973,43.877,0.213740,0.870229,-0.145038
9620,-0.066406,0.007324,1.027100,43.865,0.305344,1.015267,-0.122137
9640,-0.061523,0.012207,1.028564,43.865,0.297710,0.908397,-0.122137
9660,-0.050537,0.009033,1.006348,43.854,0.198473,0.916031,-0.221374
9681,-0.065918,0.009033,1.023438,43.880,0.160305,0.992366,-0.038168
9700,-0.064941,0.004150,1.023438,43.856,0.290076,0.862595,-0.083969
9720,-0.065918,0.015137,1.020996,43.865,0.183206,0.984733,-0.137405
9740,-0.061768,0.010986,1.021484,43.842,0.167939,1.022901,-0.076336
9760,-0.064209,0.008057,1.028320,43.851,0.312977,0.961832,-0.167939
9780,-0.063721,0.008545,1.019043,43.856,0.152672,1.007634,-0.198473
9800,-0.062744,0.007568,1.026855,43.851,0.221374,0.992366,-0.083969
9820,-0.067627,0.010498,1.023682,43.871,0.198473,0.992366,-0.137405
9840,-0.061523,0.006592,1.025635,43.848,0.175573,1.007634,-0.160305
9860,-0.065186,0.008057,1.022705,43.856,0.213740,0.824428,-0.083969
9880,-0.065674,0.011963,1.022217,43.856,0.312977,0.969466,-0.122137
9900,-0.065186,0.011230,1.029297,43.862,0.320611,0.885496,-0.129771
9920,-0.062988,0.004639,1.025635,43.895,0.320611,1.000000,-0.152672
9940,-0.063477,0.006592,1.019531,43.889,0.106870,1.083969,-0.099237
9960,-0.061523,0.002197,1.022705,43.883,0.076336,0.870229,-0.114504
9980,-0.064453,0.011719,1.026123,43.845,0.244275,0.984733,-0.137405
10000,-0.063965,0.009766,1.020752,43.880,0.259542,0.931298,-0.213740
10020,-0.063477,0.008545,1.025879,43.886,0.206107,0.916031,-0.122137
10040,-0.062012,0.009766,1.020752,43.898,0.221374,0.931298,-0.129771
10061,-0.063477,0.009033,1.027100,43.862,0.236641,0.931298,-0.137405
10081,-0.065674,0.007080,1.026855,43.874,0.129771,0.969466,-0.129771
10100,-0.067383,0.009277,1.019775,43.880,0.274809,1.045802,-0.129771
10120,-0.062744,0.007324,1.021973,43.877,0.190840,0.938931,-0.259542
10140,-0.064697,0.009521,1.028076,43.865,0.198473,1.000000,-0.053435
10160,-0.064453,0.009766,1.021484,43.892,0.213740,0.969466,-0.007634
10180,-0.061035,0.010010,1.024658,43.874,0.290076,0.961832,-0.152672
10200,-0.062012,0.007080,1.022461,43.898,0.236641,1.007634,-0.114504
10220,-0.063965,0.002930,1.016357,43.848,0.297710,0.961832,-0.213740
10240,-0.060547,0.011719,1.022461,43.871,0.190840,1.022901,-0.114504
10260,-0.056396,0.015625,1.013428,43.898,0.213740,1.061069,-0.099237
10280,-0.063477,0.014893,1.030273,43.874,0.183206,0.977099,-0.061069
10300,-0.065430,0.013672,1.004883,43.859,0.160305,1.015267,-0.106870
10320,-0.063232,0.009277,1.016846,43.880,0.251908,0.977099,-0.190840
10340,-0.061279,0.008057,1.030273,43.871,0.061069,1.251908,-0.175573
10360,-0.062744,0.009766,1.020752,43.845,0.290076,0.969466,-0.137405
10380,-0.062012,0.003174,1.016846,43.883,0.251908,1.076336,-0.167939
10400,-0.060059,0.011963,1.024902,43.877,0.190840,1.022901,-0.076336
10420,-0.064697,0.005615,1.020508,43.880,0.175573,1.076336,-0.183206
10441,-0.064209,0.007813,1.028076,43.871,0.274809,1.114504,-0.106870
10460,-0.059326,0.008789,1.027100,43.845,0.183206,1.007634,-0.206107
10480,-0.067139,0.010010,1.024414,43.871,0.198473,0.931298,-0.183206
10500,-0.059082,0.011963,1.022217,43.862,0.106870,1.038168,-0.335878
10520,-0.062744,0.007080,1.029297,43.874,0.206107,1.007634,-0.145038
10540,-0.066162,0.010498,1.025391,43.877,0.137405,0.984733,0.015267
10560,-0.071777,0.018799,1.033691,43.895,0.183206,1.083969,-0.061069
10580,-0.057861,0.005859,1.021729,43.862,0.198473,0.961832,-0.099237
10600,-0.062012,0.005127,1.023438,43.889,0.229008,0.961832,-0.236641
10620,-0.065674,0.007324,1.030029,43.859,0.343511,1.076336,-0.122137
10640,-0.062988,0.008789,1.020264,43.892,0.305344,0.977099,-0.045802
10660,-0.063721,0.009033,1.019287,43.848,0.183206,1.129771,-0.106870
10680,-0.056885,0.004639,1.023682,43.856,0.206107,0.992366,-0.145038
10700,-0.065186,0.011719,1.017090,43.868,0.351145,0.900763,-0.076336
10720,-0.066650,0.010742,1.019531,43.877,0.251908,0.938931,-0.190840
10740,-0.065918,0.006592,1.029053,43.851,0.167939,1.022901,-0.076336
10760,-0.062012,0.010254,1.027344,43.871,0.206107,0.938931,0.038168
10780,-0.064209,0.010498,1.025391,43.874,0.297710,1.000000,-0.297710
10801,-0.070313,0.011230,1.020264,43.848,0.160305,0.946565,-0.167939
10820,-0.065674,0.007568,1.023193,43.859,0.190840,1.000000,-0.076336
10840,-0.065674,0.010010,1.023438,43.871,0.213740,0.938931,-0.076336
10860,-0.071289,0.008789,1.032471,43.839,0.206107,0.992366,-0.152672
10880,-0.067139,0.007813,1.021484,43.877,0.190840,0.992366,-0.099237
10900,-0.066406,0.005127,1.026123,43.874,0.106870,0.961832,-0.160305
10920,-0.063721,0.010010,1.018311,43.842,0.320611,0.984733,-0.152672
10940,-0.064209,0.007568,1.021484,43.871,0.259542,1.030534,-0.061069
10960,-0.065674,0.008057,1.022217,43.854,0.152672,1.091603,-0.175573
10980,-0.063721,0.009033,1.025635,43.871,0.198473,0.885496,-0.137405
11000,-0.061035,0.008301,1.027100,43.868,0.259542,1.030534,-0.137405
11020,-0.066895,0.005859,1.023193,43.824,0.190840,0.992366,-0.061069
11040,-0.057617,0.009521,1.028809,43.877,0.236641,0.870229,-0.167939
11060,-0.074463,0.013428,1.019531,43.877,0.167939,1.000000,-0.122137
11080,-0.065918,0.014893,1.024658,43.871,0.236641,1.045802,-0.198473
11100,-0.064209,0.010498,1.023682,43.898,0.251908,0.977099,-0.061069
11120,-0.060059,0.010254,1.022949,43.868,0.335878,1.091603,-0.114504
11140,-0.057861,0.009277,1.018799,43.895,0.251908,0.992366,-0.137405
11161,-0.063477,0.008789,1.018311,43.877,0.152672,1.038168,-0.167939
11180,-0.065186,0.010498,1.020264,43.845,0.328244,0.923664,-0.083969
11200,-0.068604,0.009033,1.023682,43.886,0.236641,1.015267,-0.122137
11220,-0.062012,0.009766,1.023193,43.848,0.083969,0.969466,-0.129771
11240,-0.062500,0.011963,1.025879,43.868,0.167939,0.824428,-0.213740
11260,-0.064941,0.006592,1.026123,43.868,0.175573,1.106870,-0.236641
11280,-0.059570,0.011963,1.023682,43.889,0.282443,1.007634,-0.083969
11300,-0.067627,0.010498,1.026123,43.871,0.267176,0.977099,-0.198473
11320,-0.060791,0.010498,1.019531,43.871,0.175573,0.984733,-0.213740
11340,-0.060791,0.008301,1.023438,43.883,0.259542,0.854962,-0.030534
11360,-0.062012,0.005615,1.022217,43.892,0.274809,0.954198,-0.022901
11380,-0.062256,0.009277,1.026123,43.871,0.183206,0.992366,-0.152672
11400,-0.067383,0.011230,1.016602,43.868,0.167939,1.007634,-0.038168
11420,-0.062744,0.006348,1.023926,43.880,0.190840,0.977099,-0.137405
11440,-0.064697,0.006104,1.025879,43.889,0.259542,0.954198,-0.259542
11460,-0.064209,0.010254,1.024902,43.862,0.213740,1.068702,-0.122137
11480,-0.063721,0.005615,1.023926,43.889,0.335878,0.977099,-0.114504
11500,-0.065430,0.009521,1.016846,43.912,0.229008,0.992366,-0.122137
11521,-0.061523,0.010498,1.022217,43.889,0.152672,1.030534,-0.244275
11540,-0.064209,0.008545,1.021240,43.868,0.190840,1.045802,-0.137405
11560,-0.063232,0.008301,1.022217,43.874,0.229008,0.900763,-0.122137
11580,-0.058105,0.008057,1.028076,43.865,0.122137,0.977099,-0.099237
11600,-0.065430,0.011475,1.024170,43.868,0.259542,0.923664,-0.022901
11620,-0.067627,0.009033,1.021973,43.880,0.244275,0.847328,-0.038168
11640,-0.063965,0.008545,1.021240,43.877,0.236641,0.969466,-0.137405
11660,-0.060303,0.010986,1.025146,43.868,0.229008,0.961832,-0.045802
11680,-0.063477,0.006836,1.018311,43.865,0.236641,0.877863,-0.152672
11700,-0.062256,0.010254,1.022949,43.871,0.145038,1.007634,-0.160305
11720,-0.064209,-0.010498,1.047607,43.862,0.183206,0.984733,-0.099237
11740,-0.062988,0.012451,1.019775,43.895,0.343511,1.045802,0.045802
11760,-0.071289,0.012207,1.027344,43.848,0.282443,0.961832,-0.137405
11780,-0.070801,0.009521,1.023926,43.892,0.282443,1.015267,-0.099237
11800,-0.066406,0.016113,1.023926,43.883,0.206107,0.954198,-0.152672
11820,-0.060303,-0.004639,1.038330,43.865,0.259542,0.916031,-0.106870
11840,-0.061768,0.003662,1.022949,43.862,0.358779,0.786260,-0.015267
11860,-0.065674,0.008789,1.025879,43.874,0.328244,0.824428,-0.061069
11880,-0.065430,0.011475,1.022705,43.865,0.213740,0.954198,-0.122137
11900,-0.062988,0.007080,1.018311,43.868,0.290076,0.961832,-0.053435
11920,-0.059814,0.012207,1.025879,43.859,0.229008,1.152672,-0.083969
11940,-0.052979,0.017334,1.036377,43.886,0.091603,0.969466,-0.206107
11960,-0.063965,-0.003662,1.021484,43.865,-0.022901,1.137405,-0.122137
11980,-0.060303,-0.000977,1.013916,43.874,0.221374,0.923664,-0.167939
12000,-0.063721,0.020020,1.033691,43.871,0.335878,0.908397,-0.160305
12021,-0.066162,0.006592,1.025879,43.868,0.198473,0.954198,-0.160305
12041,-0.064697,0.005615,1.020264,43.871,0.274809,1.038168,-0.099237
12060,-0.065674,0.013916,1.022949,43.871,0.167939,0.938931,-0.099237
12080,-0.066895,0.002197,1.018555,43.889,0.061069,0.946565,-0.213740
12100,-0.062500,0.007324,1.016113,43.877,0.190840,1.030534,-0.167939
12120,-0.067139,0.012451,1.022949,43.865,0.175573,0.969466,-0.030534
12140,-0.064453,0.011230,1.022949,43.877,0.160305,1.015267,-0.206107
12160,-0.064697,0.008545,1.024902,43.901,0.206107,0.984733,-0.030534
12180,-0.065674,0.010010,1.021973,43.868,0.251908,1.007634,-0.160305
12200,-0.063232,0.002197,1.025635,43.883,0.129771,1.114504,-0.221374
12220,-0.055176,0.019775,0.993408,43.895,0.022901,0.969466,-0.229008
12240,-0.062744,0.010986,1.016602,43.848,0.282443,1.053435,-0.175573
12260,-0.066650,0.010498,1.020508,43.895,0.267176,0.877863,-0.160305
12280,-0.067139,0.011719,1.023926,43.859,0.312977,0.946565,-0.190840
12300,-0.064209,0.012451,1.028076,43.909,0.213740,0.908397,-0.083969
12320,-0.060059,0.010742,1.033936,43.871,0.183206,0.946565,-0.259542
12340,-0.063721,0.003174,1.027100,43.868,0.183206,0.938931,0.045802
12360,-0.063721,0.005371,1.026611,43.883,0.351145,0.977099,-0.183206
12380,-0.062256,0.009521,1.029541,43.842,0.282443,1.022901,-0.152672
12400,-0.053223,0.010254,1.017334,43.862,0.167939,0.931298,-0.267176
12421,-0.066406,0.008057,1.022217,43.883,0.183206,1.015267,-0.152672
12440,-0.073975,0.008301,1.020508,43.848,0.206107,0.938931,-0.076336
12460,-0.060791,0.003418,1.014404,43.862,0.213740,0.977099,-0.137405
12480,-0.056885,0.001709,1.023682,43.871,0.259542,0.862595,-0.267176
12500,-0.062744,0.011475,1.019775,43.865,0.274809,1.045802,-0.053435
12520,-0.068604,0.013184,1.013428,43.865,0.175573,1.000000,-0.083969
12540,-0.065186,0.013916,1.026855,43.859,0.290076,0.938931,-0.091603
12560,-0.066406,0.003906,1.025146,43.871,0.343511,0.938931,-0.083969
12580,-0.064941,0.010986,1.021484,43.854,0.213740,0.908397,-0.106870
12600,-0.064697,0.006836,1.029785,43.871,0.183206,1.068702,-0.061069
12620,-0.066406,0.011475,1.017578,43.859,0.221374,0.862595,-0.167939
12640,-0.061768,0.006592,1.020508,43.862,0.297710,0.900763,-0.122137
12660,-0.062256,0.001221,1.028076,43.912,0.206107,0.984733,-0.106870
12680,-0.066406,0.007080,1.025146,43.883,0.129771,0.984733,-0.106870
12700,-0.064209,0.007324,1.017090,43.877,0.251908,1.137405,-0.106870
12720,-0.066406,0.006104,1.024658,43.874,0.244275,0.954198,-0.198473
12740,-0.062744,0.008789,1.020020,43.889,0.175573,0.984733,-0.091603
12760,-0.062744,0.003906,1.024170,43.859,0.236641,0.923664,-0.106870
12781,-0.065430,0.010742,1.022949,43.865,0.274809,1.015267,-0.183206
12800,-0.062500,0.006592,1.016846,43.865,0.137405,0.992366,-0.129771
12820,-0.062988,0.008057,1.024658,43.868,0.335878,0.923664,-0.053435
12840,-0.067139,0.012695,1.028320,43.848,0.213740,0.938931,-0.175573
12860,-0.066895,0.010498,1.014893,43.839,0.236641,1.038168,-0.099237
12880,-0.062500,0.009277,1.024902,43.839,0.274809,0.946565,-0.083969
12900,-0.060303,0.008789,1.023193,43.856,0.312977,1.007634,-0.091603
12920,-0.065674,0.009766,1.025391,43.865,0.236641,0.938931,-0.145038
12940,-0.062744,0.008789,1.026123,43.871,0.290076,1.022901,-0.015267
12960,-0.062744,0.003906,1.025391,43.874,0.267176,0.984733,-0.221374
12980,-0.066895,0.010010,1.024902,43.865,0.259542,0.938931,-0.091603
13000,-0.063721,0.011475,1.017334,43.856,0.244275,1.022901,-0.122137
13020,-0.066895,0.010010,1.015381,43.868,0.312977,0.961832,-0.129771
13040,-0.067383,0.015869,1.016602,43.856,0.198473,0.946565,-0.114504
13060,-0.064209,0.009521,1.011475,43.874,0.312977,1.083969,-0.045802
13080,-0.066406,0.007080,1.028320,43.845,0.267176,1.007634,-0.038168
13100,-0.068359,0.024902,0.996582,43.874,0.145038,1.114504,-0.160305
13120,-0.059814,0.007080,1.028320,43.856,0.198473,1.038168,-0.053435
13141,-0.066406,0.013184,1.020508,43.862,0.274809,0.977099,-0.206107
13160,-0.066895,0.011475,1.028320,43.856,0.236641,0.969466,-0.068702
13180,-0.068604,0.006592,1.023926,43.854,0.152672,1.022901,-0.091603
