t,gz_dps
1342.931274,-0.083969
1342.936279,-0.068702
1342.941406,-0.007634
1342.946411,0.022901
1342.951416,-0.038168
1342.956421,-0.038168
1342.961426,0.0
1342.966431,-0.091603
1342.971436,0.0
1342.97644,-0.091603
1342.981323,-0.091603
1342.986328,-0.083969
1342.991333,-0.114504
1342.996338,-0.10687
1343.001343,-0.061069
1343.006348,-0.053435
1343.011353,-0.022901
1343.016357,-0.099237
1343.021484,-0.19084
1343.026489,-0.053435
1343.031372,-0.114504
1343.036377,-0.114504
1343.041382,-0.053435
1343.046387,-0.10687
1343.051392,-0.045802
1343.056396,-0.21374
1343.061401,-0.137405
1343.066406,-0.10687
1343.071411,-0.091603
1343.076294,-0.015267
1343.081299,-0.099237
1343.086304,-0.129771
1343.091309,-0.091603
1343.096313,-0.076336
1343.10144,-0.114504
1343.106445,-0.229008
1343.11145,-0.221374
1343.116455,-0.167939
1343.12146,-0.083969
1343.126343,-0.10687
1343.131348,-0.061069
1343.136353,-0.114504
1343.141357,-0.160305
1343.146362,-0.129771
1343.151367,-0.114504
1343.156372,-0.045802
1343.161377,-0.099237
1343.166382,-0.10687
1343.171387,-0.099237
1343.17627,-0.076336
1343.181396,-0.099237
1343.186401,-0.076336
1343.191406,-0.068702
1343.196411,-0.030534
1343.201416,0.0
1343.206421,-0.007634
1343.211426,-0.068702
1343.216431,-0.045802
1343.221436,-0.007634
1343.226318,-0.015267
1343.231323,-0.076336
1343.236328,-0.160305
1343.241333,-0.083969
1343.246338,0.0
1343.251343,0.015267
1343.256348,-0.122137
1343.261475,-0.167939
1343.266479,-0.053435
1343.271484,-0.030534
1343.276367,-0.068702
1343.281372,-0.030534
1343.286377,-0.10687
1343.291382,-0.19084
1343.296387,-0.061069
1343.301392,-0.10687
1343.306396,-0.099237
1343.311401,-0.045802
1343.316406,-0.076336
1343.321289,-0.137405
1343.326294,-0.145038
1343.331299,-0.122137
1343.336304,-0.053435
1343.341431,-0.099237
1343.346436,-0.068702
1343.35144,-0.145038
1343.356445,-0.145038
1343.36145,-0.091603
1343.366455,-0.099237
1343.371338,-0.045802
1343.376343,-0.022901
1343.381348,-0.10687
1343.386353,-0.045802
1343.391357,-0.10687
1343.396362,-0.053435
1343.401367,-0.030534
1343.406372,-0.10687
1343.411377,-0.091603
1343.41626,-0.122137
1343.421387,-0.129771
1343.426392,-0.061069
1343.431396,-0.206107
1343.436401,-0.076336
1343.441406,-0.068702
1343.446411,-0.10687
1343.451416,-0.083969
1343.456421,-0.091603
1343.461426,-0.114504
1343.466309,-0.122137
1343.471313,-0.061069
1343.476318,-0.068702
1343.481323,0.015267
1343.486328,-0.007634
1343.491333,-0.099237
1343.496338,-0.091603
1343.501465,-0.083969
1343.50647,-0.053435
1343.511475,-0.114504
1343.516357,-0.061069
1343.521362,-0.083969
1343.526367,-0.091603
1343.531372,-0.053435
1343.536377,-0.083969
1343.541382,-0.030534
1343.546387,-0.015267
1343.551392,-0.045802
1343.556396,-0.061069
1343.561401,-0.045802
1343.566284,-0.038168
1343.571289,-0.114504
1343.576294,-0.045802
1343.581421,-0.068702
1343.586426,-0.076336
1343.591431,-0.152672
1343.596436,-0.221374
1343.60144,-0.229008
1343.606445,-0.167939
1343.61145,-0.145038
1343.616333,-0.091603
1343.621338,-0.038168
1343.626343,-0.114504
1343.631348,-0.076336
1343.636353,-0.061069
1343.641357,-0.114504
1343.646362,-0.091603
1343.651367,-0.122137
1343.656372,-0.145038
1343.661499,-0.053435
1343.666382,-0.137405
1343.671387,-0.167939
1343.676392,-0.160305
1343.681396,-0.145038
1343.686401,-0.083969
1343.691406,-0.076336
1343.696411,-0.053435
1343.701416,-0.030534
1343.706421,-0.083969
1343.711304,-0.083969
1343.716309,-0.045802
1343.721313,0.030534
1343.726318,-0.053435
1343.731323,-0.030534
1343.736328,-0.19084
1343.741455,-0.137405
1343.74646,-0.19084
1343.751465,-0.137405
1343.75647,-0.099237
1343.761353,-0.038168
1343.766357,-0.129771
1343.771362,-0.137405
1343.776367,-0.10687
1343.781372,-0.167939
1343.786377,-0.045802
1343.791382,-0.160305
1343.796387,-0.129771
1343.801392,-0.137405
1343.806396,-0.053435
1343.811279,-0.030534
1343.816284,-0.053435
1343.821411,-0.068702
1343.826416,-0.099237
1343.831421,-0.137405
1343.836426,-0.167939
1343.841431,-0.061069
1343.846436,-0.015267
1343.85144,-0.061069
1343.856323,-0.076336
1343.861328,-0.099237
1343.866333,-0.068702
1343.871338,0.045802
1343.876343,-0.015267
1343.881348,-0.145038
1343.886353,-0.137405
1343.891357,-0.206107
1343.896362,-0.137405
1343.901489,-0.061069
1343.906372,-0.007634
1343.911377,-0.068702
1343.916382,-0.122137
1343.921387,-0.061069
1343.926392,-0.015267
1343.931396,-0.053435
1343.936401,-0.045802
1343.941406,-0.076336
1343.946411,-0.160305
1343.951416,-0.122137
1343.956299,-0.091603
1343.961304,-0.061069
1343.966309,-0.076336
1343.971313,-0.137405
1343.976318,-0.114504
1343.981445,-0.076336
1343.98645,0.015267
1343.991455,-0.076336
1343.99646,-0.145038
1344.001465,-0.114504
1344.006348,-0.206107
1344.011353,-0.145038
1344.016357,-0.007634
1344.021362,-0.076336
1344.026367,0.0
1344.031372,-0.091603
1344.036377,-0.083969
1344.041382,-0.198473
1344.046387,-0.160305
1344.05127,-0.045802
1344.056274,0.030534
1344.061401,-0.022901
1344.066406,-0.038168
1344.071411,-0.099237
1344.076416,-0.129771
1344.081421,-0.030534
1344.086426,-0.061069
1344.091431,-0.099237
1344.096436,-0.152672
1344.101318,-0.152672
1344.106323,-0.007634
1344.111328,-0.022901
1344.116333,0.0
1344.121338,-0.022901
1344.126343,-0.183206
1344.131348,-0.122137
1344.136353,-0.053435
1344.141479,-0.030534
1344.146484,0.10687
1344.151367,-0.007634
1344.156372,-0.099237
1344.161377,-0.122137
1344.166382,-0.068702
1344.171387,-0.083969
1344.176392,-0.091603
1344.181396,-0.122137
1344.186401,-0.083969
1344.191406,-0.152672
1344.196411,-0.145038
1344.201294,-0.114504
1344.206299,-0.145038
1344.211304,-0.167939
1344.216309,-0.145038
1344.221436,-0.061069
1344.22644,-0.076336
1344.231445,-0.114504
1344.23645,-0.10687
1344.241455,-0.083969
1344.24646,-0.175573
1344.251343,-0.160305
1344.256348,-0.045802
1344.261353,-0.007634
1344.266357,-0.053435
1344.271362,-0.167939
1344.276367,-0.061069
1344.281372,-0.083969
1344.286377,-0.015267
1344.291382,0.022901
1344.296265,-0.122137
1344.301392,-0.114504
1344.306396,-0.167939
1344.311401,-0.167939
1344.316406,-0.10687
1344.321411,-0.038168
1344.326416,-0.099237
1344.331421,-0.183206
1344.336426,-0.122137
1344.341431,-0.076336
1344.346313,0.0
1344.351318,0.022901
1344.356323,-0.083969
1344.361328,-0.068702
1344.366333,-0.076336
1344.371338,-0.083969
1344.376343,-0.10687
1344.38147,-0.10687
1344.386475,-0.129771
1344.391479,-0.068702
1344.396362,-0.068702
1344.401367,-0.061069
1344.406372,0.007634
1344.411377,-0.007634
1344.416382,-0.007634
1344.421387,-0.076336
1344.426392,-0.045802
1344.431396,0.0
1344.436401,-0.083969
1344.441284,-0.061069
1344.446289,-0.045802
1344.451294,-0.152672
1344.456299,-0.122137
1344.461426,-0.068702
1344.466431,-0.053435
1344.471436,-0.114504
1344.47644,-0.175573
1344.481445,-0.167939
1344.48645,-0.091603
1344.491333,-0.114504
1344.496338,-0.183206
1344.501343,-0.091603
1344.506348,-0.10687
1344.511353,-0.122137
1344.516357,-0.083969
1344.521362,-0.061069
1344.526367,-0.045802
1344.531372,-0.083969
1344.536377,-0.183206
1344.541382,-0.145038
1344.546387,-0.137405
1344.551392,-0.137405
1344.556396,-0.038168
1344.561401,0.022901
1344.566406,-0.045802
1344.571411,-0.045802
1344.576416,-0.160305
1344.581421,-0.129771
1344.586426,-0.091603
1344.591309,-0.030534
1344.596313,-0.053435
1344.601318,-0.038168
1344.606323,-0.152672
1344.611328,-0.099237
1344.616333,-0.038168
1344.62146,-0.045802
1344.626465,-0.091603
1344.63147,-0.175573
1344.636475,-0.19084
1344.641357,-0.068702
1344.646362,0.015267
1344.651367,-0.061069
1344.656372,-0.038168
1344.661377,-0.045802
1344.666382,-0.053435
1344.671387,-0.022901
1344.676392,0.030534
1344.681396,-0.022901
1344.686279,-0.053435
1344.691284,-0.030534
1344.696289,-0.038168
1344.701416,-0.076336
1344.706421,-0.015267
1344.711426,-0.129771
1344.716431,-0.015267
1344.721436,-0.038168
1344.72644,-0.091603
1344.731445,-0.030534
1344.736328,-0.053435
1344.741333,-0.145038
1344.746338,-0.175573
1344.751343,-0.244275
1344.756348,-0.21374
1344.761353,-0.099237
1344.766357,-0.015267
1344.771362,-0.068702
1344.776367,-0.068702
1344.781494,-0.068702
1344.786377,-0.022901
1344.791382,-0.045802
1344.796387,0.015267
1344.801392,-0.022901
1344.806396,-0.129771
1344.811401,-0.183206
1344.816406,-0.160305
1344.821411,-0.183206
1344.826416,-0.083969
1344.831421,-0.015267
1344.836304,-0.076336
1344.841309,-0.122137
1344.846313,-0.160305
1344.851318,-0.015267
1344.856323,-0.045802
1344.86145,-0.145038
1344.866455,-0.099237
1344.87146,-0.053435
1344.876465,-0.015267
1344.881348,0.030534
1344.886353,-0.030534
1344.891357,-0.030534
1344.896362,-0.122137
1344.901367,-0.167939
1344.906372,-0.083969
1344.911377,-0.068702
1344.916382,-0.022901
1344.921387,-0.099237
1344.926392,-0.076336
1344.931274,-0.099237
1344.936279,-0.083969
1344.941406,-0.045802
1344.946411,-0.045802
1344.951416,-0.122137
1344.956421,-0.122137
1344.961426,-0.114504
1344.966431,-0.122137
1344.971436,-0.114504
1344.97644,-0.061069
1344.981323,-0.160305
1344.986328,-0.160305
1344.991333,0.007634
1344.996338,-0.053435
1345.001343,-0.053435
1345.006348,-0.091603
1345.011353,-0.206107
1345.016357,-0.198473
1345.021484,-0.122137
1345.026489,-0.045802
1345.031372,-0.061069
1345.036377,-0.053435
1345.041382,-0.152672
1345.046387,-0.114504
1345.051392,-0.068702
1345.056396,-0.007634
1345.061401,0.015267
1345.066406,-0.068702
1345.071411,-0.068702
1345.076294,-0.053435
1345.081299,-0.022901
1345.086304,0.022901
1345.091309,-0.015267
1345.096313,-0.10687
1345.10144,-0.167939
1345.106445,-0.114504
1345.11145,-0.129771
1345.116455,-0.129771
1345.12146,-0.007634
1345.126343,-0.099237
1345.131348,-0.183206
1345.136353,-0.091603
1345.141357,-0.145038
1345.146362,-0.038168
1345.151367,0.045802
1345.156372,0.045802
1345.161377,-0.099237
1345.166382,-0.160305
1345.171387,-0.122137
1345.17627,-0.007634
1345.181396,-0.015267
1345.186401,-0.068702
1345.191406,-0.183206
1345.196411,-0.175573
1345.201416,-0.061069
1345.206421,-0.015267
1345.211426,0.022901
1345.216431,-0.076336
1345.221436,-0.152672
1345.226318,-0.091603
1345.231323,-0.022901
1345.236328,-0.045802
1345.241333,-0.152672
1345.246338,-0.137405
1345.251343,-0.083969
1345.256348,-0.045802
1345.261475,-0.076336
1345.266479,-0.091603
1345.271484,-0.10687
1345.276367,-0.114504
1345.281372,-0.091603
1345.286377,-0.076336
1345.291382,-0.061069
1345.296387,-0.061069
1345.301392,-0.122137
1345.306396,-0.099237
1345.311401,-0.053435
1345.316406,-0.068702
1345.321289,0.0
1345.326294,-0.022901
1345.331299,-0.007634
1345.336304,-0.061069
1345.341431,-0.053435
1345.346436,-0.091603
1345.35144,-0.061069
1345.356445,-0.099237
1345.36145,-0.076336
1345.366455,-0.076336
1345.371338,-0.10687
1345.376343,-0.091603
1345.381348,0.015267
1345.386353,-0.038168
1345.391357,-0.122137
1345.396362,-0.015267
1345.401367,-0.091603
1345.406372,-0.099237
1345.411377,-0.038168
1345.41626,0.053435
1345.421387,0.015267
1345.426392,-0.038168
1345.431396,-0.022901
1345.436401,-0.022901
1345.441406,-0.038168
1345.446411,-0.068702
1345.451416,-0.122137
1345.456421,-0.145038
1345.461426,-0.145038
1345.466309,-0.122137
1345.471313,-0.030534
1345.476318,0.015267
1345.481323,-0.045802
1345.486328,-0.053435
1345.491333,-0.091603
1345.496338,-0.007634
1345.501465,-0.122137
1345.50647,-0.038168
1345.511475,-0.045802
1345.516357,-0.137405
1345.521362,-0.183206
1345.526367,-0.114504
1345.531372,-0.083969
1345.536377,-0.053435
1345.541382,-0.083969
1345.546387,-0.053435
1345.551392,-0.030534
1345.556396,-0.022901
1345.561401,-0.053435
1345.566284,-0.129771
1345.571289,-0.160305
1345.576294,-0.061069
1345.581421,-0.099237
1345.586426,-0.099237
1345.591431,-0.061069
1345.596436,-0.091603
1345.60144,0.038168
1345.606445,-0.007634
1345.61145,0.007634
1345.616333,-0.061069
1345.621338,-0.068702
1345.626343,-0.030534
1345.631348,-0.053435
1345.636353,-0.038168
1345.641357,-0.099237
1345.646362,-0.10687
1345.651367,-0.061069
1345.656372,-0.160305
1345.661499,-0.122137
1345.666382,-0.198473
1345.671387,-0.091603
1345.676392,-0.053435
1345.681396,-0.022901
1345.686401,-0.015267
1345.691406,-0.022901
1345.696411,-0.022901
1345.701416,-0.076336
1345.706421,-0.022901
1345.711304,-0.068702
1345.716309,-0.068702
1345.721313,-0.099237
1345.726318,-0.083969
1345.731323,-0.053435
1345.736328,-0.038168
1345.741455,-0.061069
1345.74646,-0.038168
1345.751465,-0.091603
1345.75647,-0.038168
1345.761353,-0.076336
1345.766357,-0.19084
1345.771362,-0.10687
1345.776367,0.022901
1345.781372,-0.061069
1345.786377,-0.160305
1345.791382,-0.068702
1345.796387,-0.030534
1345.801392,-0.045802
1345.806396,-0.007634
1345.811279,0.038168
1345.816284,-0.114504
1345.821411,-0.061069
1345.826416,-0.030534
1345.831421,0.030534
1345.836426,-0.068702
1345.841431,-0.10687
1345.846436,-0.122137
1345.85144,-0.152672
1345.856323,-0.10687
1345.861328,-0.083969
1345.866333,-0.030534
1345.871338,-0.083969
1345.876343,-0.061069
1345.881348,-0.030534
1345.886353,-0.091603
1345.891357,-0.030534
1345.896362,-0.099237
1345.901489,-0.137405
1345.906372,-0.145038
1345.911377,-0.076336
1345.916382,-0.068702
1345.921387,-0.160305
1345.926392,-0.152672
1345.931396,-0.198473
1345.936401,-0.19084
1345.941406,-0.259542
1345.946411,-0.068702
1345.951416,0.053435
1345.956299,0.045802
1345.961304,-0.068702
1345.966309,-0.10687
1345.971313,-0.160305
1345.976318,-0.114504
1345.981445,-0.10687
1345.98645,-0.038168
1345.991455,-0.015267
1345.99646,-0.083969
1346.001465,-0.099237
1346.006348,-0.061069
1346.011353,-0.022901
1346.016357,-0.122137
1346.021362,-0.053435
1346.026367,-0.091603
1346.031372,-0.076336
1346.036377,-0.015267
1346.041382,0.015267
1346.046387,0.038168
1346.05127,-0.114504
1346.056274,-0.091603
1346.061401,-0.076336
1346.066406,-0.061069
1346.071411,-0.030534
1346.076416,-0.038168
1346.081421,-0.167939
1346.086426,-0.160305
1346.091431,-0.114504
1346.096436,-0.137405
1346.101318,-0.099237
1346.106323,-0.030534
1346.111328,-0.053435
1346.116333,-0.083969
1346.121338,-0.122137
1346.126343,-0.10687
1346.131348,-0.007634
1346.136353,-0.022901
1346.141479,-0.061069
1346.146484,0.0
1346.151367,-0.030534
1346.156372,0.007634
1346.161377,0.045802
1346.166382,-0.030534
1346.171387,-0.083969
1346.176392,-0.099237
1346.181396,-0.038168
1346.186401,-0.122137
1346.191406,-0.10687
1346.196411,-0.061069
1346.201294,-0.10687
1346.206299,-0.10687
1346.211304,-0.091603
1346.216309,0.0
1346.221436,0.007634
1346.22644,0.030534
1346.231445,-0.122137
1346.23645,-0.129771
1346.241455,-0.076336
1346.24646,-0.022901
1346.251343,-0.083969
1346.256348,-0.083969
1346.261353,-0.068702
1346.266357,0.022901
1346.271362,-0.007634
1346.276367,-0.022901
1346.281372,-0.129771
1346.286377,-0.10687
1346.291382,-0.083969
1346.296265,-0.10687
1346.301392,-0.061069
1346.306396,-0.061069
1346.311401,-0.045802
1346.316406,-0.137405
1346.321411,-0.129771
1346.326416,-0.129771
1346.331421,-0.122137
1346.336426,-0.076336
1346.341431,-0.030534
1346.346313,0.038168
1346.351318,-0.015267
1346.356323,-0.091603
1346.361328,-0.061069
1346.366333,-0.083969
1346.371338,-0.122137
1346.376343,-0.152672
1346.38147,-0.137405
1346.386475,-0.099237
1346.391479,-0.068702
1346.396362,0.015267
1346.401367,0.10687
1346.406372,0.022901
1346.411377,-0.152672
1346.416382,-0.053435
1346.421387,-0.061069
1346.426392,-0.091603
1346.431396,-0.091603
1346.436401,-0.167939
1346.441284,-0.175573
1346.446289,-0.068702
1346.451294,0.0
1346.456299,-0.114504
1346.461426,-0.137405
1346.466431,-0.015267
1346.471436,-0.152672
1346.47644,-0.129771
1346.481445,-0.137405
1346.48645,-0.099237
1346.491333,-0.015267
1346.496338,-0.099237
1346.501343,-0.022901
1346.506348,-0.015267
1346.511353,-0.076336
1346.516357,-0.099237
1346.521362,-0.083969
1346.526367,-0.10687
1346.531372,-0.114504
1346.536377,-0.099237
1346.541382,-0.10687
1346.546387,-0.061069
1346.551392,-0.038168
1346.556396,-0.022901
1346.561401,-0.083969
1346.566406,-0.160305
1346.571411,-0.061069
1346.576416,0.0
1346.581421,-0.007634
1346.586426,0.068702
1346.591309,-0.083969
1346.596313,-0.045802
1346.601318,-0.068702
1346.606323,-0.083969
1346.611328,-0.068702
1346.616333,-0.068702
1346.62146,-0.152672
1346.626465,-0.10687
1346.63147,-0.129771
1346.636475,-0.145038
1346.641357,-0.099237
1346.646362,0.015267
1346.651367,-0.061069
1346.656372,-0.061069
1346.661377,-0.068702
1346.666382,0.038168
1346.671387,0.0
1346.676392,-0.007634
1346.681396,-0.175573
1346.686279,-0.137405
1346.691284,-0.061069
1346.696289,-0.053435
1346.701416,0.022901
1346.706421,0.015267
1346.711426,-0.022901
1346.716431,0.038168
1346.721436,-0.015267
1346.72644,-0.022901
1346.731445,-0.099237
1346.736328,-0.053435
1346.741333,-0.083969
1346.746338,-0.068702
1346.751343,0.015267
1346.756348,-0.053435
1346.761353,-0.099237
1346.766357,-0.045802
1346.771362,-0.083969
1346.776367,-0.175573
1346.781494,-0.129771
1346.786377,-0.076336
1346.791382,-0.160305
1346.796387,-0.129771
1346.801392,-0.007634
1346.806396,-0.061069
1346.811401,-0.061069
1346.816406,-0.061069
1346.821411,-0.076336
1346.826416,-0.015267
1346.831421,-0.061069
1346.836304,-0.076336
1346.841309,-0.022901
1346.846313,-0.137405
1346.851318,-0.068702
1346.856323,-0.091603
1346.86145,-0.091603
1346.866455,-0.099237
1346.87146,-0.10687
1346.876465,-0.068702
1346.881348,-0.038168
1346.886353,0.015267
1346.891357,-0.015267
1346.896362,-0.083969
1346.901367,-0.068702
1346.906372,-0.129771
1346.911377,-0.061069
1346.916382,-0.076336
1346.921387,-0.045802
1346.926392,0.015267
1346.931274,-0.083969
1346.936279,-0.152672
1346.941406,-0.122137
1346.946411,-0.076336
1346.951416,-0.083969
1346.956421,-0.10687
1346.961426,-0.10687
1346.966431,-0.045802
1346.971436,-0.045802
1346.97644,-0.038168
1346.981323,0.022901
1346.986328,-0.015267
1346.991333,-0.10687
1346.996338,-0.091603
1347.001343,-0.061069
1347.006348,-0.129771
1347.011353,-0.076336
1347.016357,-0.068702
1347.021484,-0.099237
1347.026489,-0.091603
1347.031372,-0.099237
1347.036377,-0.083969
1347.041382,-0.10687
1347.046387,-0.091603
1347.051392,-0.129771
1347.056396,-0.137405
1347.061401,-0.129771
1347.066406,-0.145038
1347.071411,-0.083969
1347.076294,-0.068702
1347.081299,-0.114504
1347.086304,-0.061069
1347.091309,-0.045802
1347.096313,-0.129771
1347.10144,-0.022901
1347.106445,-0.076336
1347.11145,-0.122137
1347.116455,-0.061069
1347.12146,-0.076336
1347.126343,-0.053435
1347.131348,0.015267
1347.136353,-0.045802
1347.141357,-0.038168
1347.146362,-0.122137
1347.151367,-0.167939
1347.156372,-0.129771
1347.161377,-0.137405
1347.166382,-0.038168
1347.171387,-0.053435
1347.17627,-0.114504
1347.181396,-0.10687
1347.186401,-0.053435
1347.191406,-0.015267
1347.196411,-0.129771
1347.201416,-0.122137
1347.206421,-0.145038
1347.211426,-0.122137
1347.216431,-0.045802
1347.221436,0.0
1347.226318,-0.030534
1347.231323,-0.145038
1347.236328,-0.045802
1347.241333,-0.129771
1347.246338,-0.114504
1347.251343,-0.076336
1347.256348,-0.053435
1347.261475,-0.10687
1347.266479,-0.083969
1347.271484,-0.099237
1347.276367,-0.007634
1347.281372,-0.045802
1347.286377,-0.099237
1347.291382,-0.10687
1347.296387,-0.129771
1347.301392,-0.122137
1347.306396,-0.145038
1347.311401,-0.068702
1347.316406,-0.099237
1347.321289,-0.091603
1347.326294,-0.053435
1347.331299,-0.045802
1347.336304,-0.175573
1347.341431,-0.122137
1347.346436,-0.061069
1347.35144,-0.015267
1347.356445,-0.061069
1347.36145,-0.091603
1347.366455,-0.022901
1347.371338,-0.137405
1347.376343,-0.076336
1347.381348,-0.061069
1347.386353,0.007634
1347.391357,-0.137405
1347.396362,-0.099237
1347.401367,-0.10687
1347.406372,-0.129771
1347.411377,-0.19084
1347.41626,-0.129771
1347.421387,-0.19084
