t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
57.727,0.9905,-0.0027,0.1821,0.687,1.023,-0.092,42.47
57.752,0.991,-0.0005,0.1841,0.626,1.145,-0.076,42.47
57.777,0.9849,-0.0061,0.1931,0.634,1.107,-0.076,42.49
57.802,0.9873,-0.0037,0.1826,0.565,1.076,-0.061,42.49
57.827,0.9924,-0.0037,0.1868,0.672,0.969,-0.031,42.47
57.852,0.9912,-0.0051,0.1865,0.664,1.115,-0.046,42.49
57.877,0.9839,-0.0061,0.1853,0.634,1.115,-0.198,42.49
57.902,0.9917,-0.0039,0.1868,0.718,0.977,-0.115,42.46
57.927,0.9856,-0.0032,0.1831,0.695,1.168,-0.099,42.48
57.952,0.9856,-0.001,0.1812,0.672,1.168,-0.122,42.49
57.977,0.989,-0.0049,0.1833,0.649,1.061,-0.099,42.5
58.002,0.9858,-0.0056,0.1863,0.634,1.115,-0.069,42.48
58.027,0.991,-0.0054,0.189,0.618,1.092,-0.115,42.49
58.052,0.9866,-0.0005,0.186,0.58,1.038,-0.13,42.46
58.077,0.9885,-0.0017,0.1824,0.656,1.16,-0.099,42.48
58.102,0.9905,-0.0056,0.1829,0.641,1.008,-0.061,42.46
58.127,0.9895,-0.0024,0.1841,0.641,1.107,-0.122,42.49
58.152,0.9922,-0.0076,0.1841,0.672,1.031,-0.053,42.47
58.177,0.9934,-0.0002,0.1853,0.611,1.099,-0.107,42.46
58.202,0.9885,-0.0015,0.1882,0.74,1.076,-0.107,42.47
58.227,0.9905,-0.0059,0.186,0.702,1.084,-0.092,42.47
58.252,0.9885,-0.0027,0.1841,0.641,1.023,-0.038,42.46
58.277,0.9888,-0.0005,0.1855,0.687,1.092,-0.061,42.44
58.302,0.9946,-0.0042,0.1826,0.603,1.008,-0.145,42.51
58.327,0.9905,-0.0046,0.1882,0.687,0.916,-0.092,42.49
58.352,0.9878,-0.0042,0.1946,0.664,1.031,-0.069,42.47
58.377,0.9883,-0.0032,0.1853,0.58,1.023,-0.084,42.47
58.402,0.9949,-0.0063,0.187,0.611,1.092,-0.183,42.48
58.427,0.9905,-0.0027,0.1885,0.611,0.985,-0.076,42.47
58.452,0.9919,-0.0037,0.1904,0.71,0.985,-0.038,42.46
58.477,0.9912,-0.0042,0.1892,0.733,1.115,-0.053,42.47
58.502,0.9924,-0.0032,0.1838,0.55,1.099,-0.053,42.45
58.527,0.991,-0.0039,0.1829,0.618,1.046,-0.168,42.42
58.552,0.9949,-0.0042,0.1858,0.58,1.084,-0.13,42.46
58.577,0.991,-0.0037,0.188,0.672,1.115,-0.168,42.45
58.602,0.9917,-0.001,0.1885,0.595,1.008,-0.198,42.48
58.627,0.991,-0.0037,0.1863,0.618,1.084,-0.137,42.47
58.652,0.9895,-0.0015,0.1851,0.702,1.069,-0.176,42.45
58.677,0.9851,-0.0037,0.1897,0.664,1.046,-0.16,42.46
58.702,0.99,-0.0083,0.1804,0.695,1.031,-0.107,42.47
58.727,0.9915,0.001,0.1855,0.687,0.985,-0.008,42.44
58.752,0.99,-0.0022,0.1821,0.595,1.038,-0.061,42.46
58.777,0.9883,-0.0032,0.1809,0.702,1.008,-0.099,42.47
58.802,0.9932,-0.0051,0.1853,0.702,0.969,-0.092,42.46
58.827,0.9907,-0.0017,0.1873,0.672,1.122,-0.122,42.47
58.852,0.9922,-0.0015,0.1831,0.656,1.084,-0.153,42.44
58.877,0.9907,-0.0046,0.1907,0.573,1.061,-0.122,42.44
58.902,0.9893,-0.0037,0.1816,0.618,1.076,-0.099,42.47
58.927,0.99,-0.0054,0.1799,0.687,1.015,-0.084,42.45
58.952,0.9944,-0.002,0.1902,0.748,1.023,-0.137,42.46
58.977,0.988,-0.002,0.1836,0.611,1.061,-0.069,42.45
59.002,0.9929,-0.0007,0.1814,0.687,1.038,-0.13,42.46
59.027,0.9858,-0.0027,0.1826,0.641,1.053,-0.168,42.44
59.052,0.9924,-0.0029,0.1873,0.679,0.992,-0.053,42.48
59.077,0.9878,-0.0022,0.1875,0.687,1.038,-0.115,42.47
59.102,0.9929,0.0015,0.1877,0.649,1.069,-0.046,42.46
59.127,0.9888,-0.0076,0.1887,0.664,1.076,-0.038,42.47
59.152,0.9883,0.0007,0.189,0.695,1.084,-0.153,42.48
59.177,0.9919,-0.0044,0.1848,0.649,0.992,-0.252,42.49
59.202,0.9893,-0.0037,0.1812,0.718,1.0,-0.153,42.47
59.227,0.9927,-0.0044,0.1816,0.664,1.023,-0.122,42.46
59.252,0.991,-0.0042,0.1831,0.687,1.092,-0.099,42.48
59.277,0.9934,-0.0027,0.1875,0.733,1.13,-0.137,42.46
59.302,0.9912,0.0002,0.1812,0.664,1.023,-0.176,42.46
59.327,0.9905,-0.0029,0.1855,0.649,1.099,-0.145,42.48
59.352,0.9863,-0.0037,0.1833,0.634,1.099,-0.061,42.47
59.377,0.9912,-0.0017,0.1902,0.603,1.069,-0.023,42.46
59.402,0.9939,-0.0054,0.1838,0.634,1.031,-0.122,42.47
59.427,0.989,-0.0054,0.1865,0.641,1.031,-0.107,42.49
59.452,0.9922,-0.0017,0.1863,0.649,1.145,0.015,42.47
59.477,0.9907,-0.002,0.1914,0.618,0.885,-0.13,42.45
59.502,0.9871,-0.0029,0.1877,0.687,1.107,-0.107,42.47
59.527,0.9902,-0.0002,0.189,0.71,1.099,-0.221,42.47
59.552,0.9912,-0.0054,0.1814,0.679,1.115,-0.099,42.44
59.577,0.9934,-0.0015,0.1848,0.603,1.053,-0.053,42.45
59.602,0.9875,-0.0005,0.1829,0.672,1.092,-0.122,42.47
59.627,0.9863,-0.0027,0.1877,0.649,1.031,-0.092,42.45
59.652,0.9932,-0.0032,0.1882,0.695,1.076,-0.076,42.47
59.677,0.9888,-0.0044,0.1912,0.687,1.046,-0.122,42.43
59.702,0.991,-0.0083,0.1843,0.634,0.992,-0.023,42.47
59.727,0.9915,-0.0081,0.1838,0.718,1.107,-0.031,42.47
59.752,0.9856,-0.0039,0.1865,0.649,0.992,-0.084,42.45
59.777,0.9924,-0.0002,0.186,0.565,1.176,-0.115,42.48
59.802,0.9907,-0.0046,0.1814,0.695,1.168,-0.099,42.46
59.827,0.9915,-0.0063,0.1843,0.611,0.992,-0.137,42.47
59.852,0.9924,-0.0051,0.1843,0.718,1.038,0.046,42.43
59.877,0.9905,-0.0066,0.1868,0.641,1.069,-0.122,42.45
59.902,0.9919,-0.0002,0.188,0.672,0.992,-0.031,42.47
59.927,0.9917,-0.0046,0.1873,0.626,0.992,-0.145,42.46
59.952,0.989,-0.0056,0.186,0.664,1.046,-0.153,42.45
59.977,0.9937,-0.0029,0.1875,0.573,1.099,-0.076,42.46
60.002,0.9946,-0.0061,0.1846,0.641,1.122,-0.153,42.47
60.027,0.9888,-0.0024,0.1826,0.672,0.985,-0.176,42.47
60.052,0.9922,-0.0061,0.186,0.618,0.954,-0.046,42.48
60.077,0.9912,-0.0054,0.188,0.695,0.985,-0.107,42.46
60.102,0.9924,0.0005,0.186,0.672,0.977,-0.076,42.46
60.127,0.9917,-0.0029,0.1865,0.71,0.962,-0.092,42.47
60.152,0.9907,-0.0039,0.1909,0.672,1.122,-0.084,42.45
60.177,0.9888,-0.0032,0.1858,0.702,1.069,-0.107,42.45
60.202,0.9932,-0.0042,0.1829,0.626,1.092,-0.168,42.46
60.227,0.9849,-0.0044,0.1807,0.542,1.084,0.053,42.48
60.252,0.9919,-0.0054,0.1858,0.672,1.023,-0.153,42.49
60.277,0.9934,0.0005,0.1843,0.634,1.046,-0.115,42.46
60.302,0.9905,-0.002,0.1833,0.603,1.137,-0.145,42.47
60.327,0.9919,-0.0024,0.1855,0.687,1.092,-0.145,42.46
60.352,0.9897,-0.002,0.187,0.702,1.137,-0.053,42.47
60.377,0.9851,-0.0042,0.1885,0.718,0.985,-0.038,42.48
60.402,0.9885,-0.0002,0.1897,0.641,1.145,-0.137,42.45
60.427,0.9919,-0.0066,0.1868,0.71,0.969,0.0,42.46
60.452,0.9907,-0.0039,0.187,0.748,1.038,-0.076,42.47
60.477,0.9912,-0.0054,0.1831,0.557,1.099,-0.084,42.47
60.502,0.99,-0.002,0.1833,0.588,1.198,-0.176,42.49
60.527,0.9854,-0.0051,0.1809,0.702,1.168,-0.122,42.46
60.552,0.99,-0.0054,0.1868,0.687,1.015,-0.115,42.47
60.577,0.9875,-0.0037,0.1873,0.656,0.992,-0.115,42.49
60.602,0.9888,0.0012,0.1914,0.725,1.076,0.015,42.44
60.627,0.9897,-0.002,0.1885,0.656,1.107,-0.168,42.47
60.652,0.9878,-0.0029,0.1836,0.756,0.931,-0.137,42.47
60.677,0.99,-0.0037,0.1851,0.641,1.0,-0.099,42.46
60.702,0.9861,-0.0002,0.1877,0.718,1.076,-0.13,42.48
60.727,0.9922,0.0002,0.1899,0.71,1.031,-0.13,42.47
60.752,0.9893,-0.0037,0.1892,0.603,1.0,-0.115,42.46
60.777,0.9873,-0.0042,0.1895,0.656,1.092,-0.145,42.47
60.802,0.9917,-0.0046,0.1846,0.649,1.145,-0.031,42.49
60.827,0.9883,-0.0073,0.1831,0.672,0.977,-0.069,42.47
60.852,0.9883,-0.0081,0.1821,0.565,1.214,0.145,42.47
60.877,0.9905,0.0015,0.1836,0.702,0.962,-0.153,42.49
60.902,0.9924,-0.0049,0.1843,0.733,0.947,-0.168,42.46
60.927,0.9937,-0.0024,0.1814,0.664,1.13,-0.061,42.49
60.952,0.9854,-0.0039,0.1863,0.649,1.115,-0.13,42.46
60.977,0.9902,-0.0071,0.1887,0.725,1.053,-0.137,42.47
61.002,0.9907,-0.0002,0.1887,0.626,1.008,-0.26,42.49
61.027,0.9919,-0.0029,0.1833,0.634,1.137,0.015,42.47
61.052,0.9907,-0.0042,0.189,0.687,0.985,-0.038,42.47
61.077,0.9902,-0.0032,0.1824,0.641,1.099,-0.16,42.47
61.102,0.991,-0.0044,0.1855,0.634,1.038,-0.038,42.46
61.127,0.9866,-0.0198,0.1816,0.664,1.076,-0.031,42.48
61.152,0.9722,0.0178,0.1948,0.626,0.847,-0.183,42.48
61.177,0.9963,0.0012,0.1941,0.641,1.137,-0.046,42.48
61.202,0.9988,-0.0159,0.1814,0.687,1.221,-0.061,42.46
61.227,0.9875,-0.0024,0.1829,0.573,1.076,-0.084,42.48
61.252,0.991,0.0,0.1833,0.603,1.0,-0.107,42.47
61.277,0.9871,-0.0022,0.1829,0.695,1.092,-0.176,42.47
61.302,0.9932,-0.0029,0.1819,0.634,1.107,-0.099,42.46
61.327,0.9888,-0.0034,0.1858,0.71,1.084,-0.046,42.48
61.352,0.9927,-0.0056,0.1877,0.511,1.076,-0.115,42.45
61.377,0.9883,-0.0024,0.1855,0.656,0.931,0.038,42.46
61.402,0.9944,0.0032,0.1877,0.649,1.13,-0.115,42.48
61.427,0.9912,-0.0037,0.1885,0.641,1.107,-0.198,42.49
61.452,0.9883,-0.0046,0.1829,0.687,1.008,-0.076,42.49
61.477,0.9888,-0.0034,0.1929,0.603,1.061,-0.145,42.48
61.502,0.991,-0.0066,0.1936,0.695,1.115,-0.115,42.47
61.527,0.9888,-0.0059,0.1873,0.58,1.084,-0.069,42.49
61.552,0.9951,-0.0037,0.1833,0.664,1.023,-0.092,42.47
61.577,0.988,-0.0068,0.186,0.672,1.053,-0.115,42.44
61.602,0.991,-0.0012,0.1833,0.649,1.084,-0.153,42.46
61.627,0.9934,-0.0059,0.1855,0.626,1.069,-0.107,42.48
61.652,0.9885,-0.0027,0.1853,0.603,1.084,-0.092,42.49
61.677,0.9919,-0.0049,0.1865,0.672,0.985,-0.084,42.48
61.702,0.9915,-0.0015,0.1799,0.672,1.115,-0.076,42.47
61.727,0.99,-0.0005,0.1882,0.718,1.107,-0.084,42.45
61.752,0.9902,-0.0042,0.1848,0.588,1.076,-0.16,42.49
61.777,0.9922,-0.0012,0.1848,0.649,1.0,-0.099,42.48
61.802,0.99,-0.0063,0.1853,0.595,1.038,-0.076,42.47
61.827,0.9866,-0.0063,0.1858,0.71,1.107,-0.031,42.47
61.852,0.9905,-0.0042,0.1797,0.634,1.099,-0.099,42.49
61.877,0.9829,-0.0034,0.1841,0.557,1.221,0.145,42.45
61.902,0.99,0.0015,0.1829,0.687,0.863,-0.45,42.47
61.927,0.9919,-0.0068,0.1785,0.603,1.13,-0.115,42.47
61.952,0.9932,-0.0071,0.1855,0.634,1.183,0.038,42.46
61.977,0.9895,-0.0054,0.1821,0.611,0.985,-0.176,42.48
62.002,0.9954,-0.002,0.1851,0.71,1.046,-0.137,42.48
62.027,0.9907,-0.0024,0.187,0.695,0.969,-0.137,42.46
62.052,0.9915,-0.0027,0.1765,0.679,1.153,-0.069,42.48
62.077,0.9912,-0.0037,0.1851,0.58,1.13,0.0,42.47
62.102,0.9934,-0.0005,0.1914,0.718,1.13,-0.13,42.46
62.127,0.9924,-0.0049,0.1821,0.679,1.092,-0.076,42.47
62.152,0.99,-0.0027,0.1907,0.733,0.985,-0.061,42.47
62.177,0.991,-0.0078,0.1863,0.595,1.115,-0.107,42.47
62.202,0.9912,-0.0078,0.1809,0.634,1.076,-0.031,42.48
62.227,0.988,-0.0059,0.1904,0.634,1.198,-0.122,42.48
62.252,0.9941,-0.0034,0.1833,0.618,1.145,-0.092,42.48
62.277,0.9866,-0.0046,0.1851,0.588,1.13,-0.023,42.47
62.302,0.9927,-0.0005,0.1875,0.672,1.092,-0.092,42.51
62.327,0.9888,-0.0037,0.1887,0.649,0.977,-0.015,42.49
62.352,0.9915,-0.002,0.1812,0.725,1.015,-0.153,42.46
62.377,0.9924,-0.0049,0.1885,0.695,1.107,0.023,42.47
62.402,0.9937,0.0,0.1855,0.695,1.092,-0.092,42.47
62.427,0.9895,-0.0059,0.1848,0.672,1.046,-0.107,42.47
62.452,0.9944,-0.0017,0.1877,0.74,1.061,-0.13,42.47
62.477,0.9895,-0.0046,0.1904,0.679,1.061,-0.122,42.46
62.502,0.991,-0.0051,0.1785,0.618,1.206,-0.038,42.47
62.527,0.9905,-0.0022,0.1877,0.656,1.084,-0.115,42.49
62.552,0.9944,-0.0073,0.1863,0.725,1.008,-0.053,42.47
62.577,0.9932,-0.002,0.1851,0.656,1.107,0.038,42.46
62.602,0.9915,-0.0059,0.189,0.695,0.939,-0.069,42.46
62.627,0.9854,-0.0032,0.1851,0.603,0.985,-0.145,42.48
62.652,0.9915,-0.0081,0.186,0.641,1.031,-0.069,42.46
62.677,0.9917,-0.002,0.187,0.611,0.985,-0.061,42.47
62.702,0.9905,-0.0056,0.1924,0.672,0.947,-0.13,42.48
62.727,0.9895,-0.0029,0.1846,0.687,1.046,-0.13,42.47
62.752,0.9897,-0.0024,0.1863,0.664,1.107,-0.076,42.47
62.777,0.9905,-0.0034,0.1931,0.679,1.053,-0.092,42.49
62.802,0.9895,-0.0034,0.1902,0.626,0.931,-0.038,42.48
62.827,0.9897,-0.0039,0.1897,0.641,1.084,-0.053,42.45
62.852,0.99,-0.0051,0.1934,0.71,1.053,-0.099,42.49
62.877,0.9878,-0.0037,0.1897,0.664,0.954,-0.122,42.49
62.902,0.99,-0.0034,0.1924,0.71,0.992,-0.107,42.47
62.927,0.9895,-0.0061,0.1833,0.573,1.13,-0.115,42.47
62.952,0.988,-0.0068,0.1904,0.656,0.939,-0.099,42.48
62.977,0.9915,-0.0039,0.1853,0.626,1.115,-0.046,42.48
63.002,0.9932,-0.0039,0.1831,0.664,1.069,-0.053,42.49
63.027,0.9878,-0.0054,0.1841,0.641,1.099,-0.16,42.47
63.052,0.988,-0.0029,0.1829,0.626,1.046,-0.153,42.47
63.077,0.989,-0.0032,0.1863,0.611,0.954,-0.031,42.48
63.102,0.991,-0.0007,0.1885,0.664,1.061,-0.137,42.48
63.127,0.9919,-0.0037,0.187,0.634,1.008,-0.16,42.49
63.152,0.9932,-0.0029,0.189,0.718,1.076,-0.107,42.48
63.177,0.9883,-0.0037,0.1853,0.672,1.107,-0.13,42.48
63.202,0.9885,-0.0066,0.1907,0.702,1.099,-0.061,42.47
63.227,0.9875,-0.0073,0.1838,0.588,1.023,-0.069,42.49
63.252,0.9905,-0.0054,0.1907,0.733,1.008,-0.092,42.48
63.277,0.9919,-0.0034,0.1846,0.672,1.107,-0.015,42.47
63.302,0.9922,-0.0083,0.1875,0.664,1.061,-0.069,42.49
63.327,0.9915,-0.0042,0.1885,0.656,1.084,-0.069,42.48
63.352,0.99,-0.0054,0.1855,0.626,1.023,-0.16,42.51
63.377,0.9922,-0.0085,0.1899,0.763,1.099,-0.153,42.51
63.402,0.9895,-0.0039,0.1877,0.656,1.115,-0.069,42.49
63.427,0.9868,-0.0078,0.1836,0.672,1.046,-0.137,42.49
63.452,0.9924,-0.0071,0.179,0.695,1.107,-0.206,42.47
63.477,0.9949,-0.0093,0.1902,0.649,1.053,-0.092,42.49
63.502,0.9888,-0.0034,0.1873,0.695,1.061,-0.122,42.52
63.527,0.9917,-0.0037,0.1907,0.58,1.084,-0.122,42.47
63.552,0.9893,-0.0034,0.1953,0.618,1.038,0.046,42.52
63.577,0.9868,-0.0042,0.1892,0.634,1.13,-0.107,42.49
63.602,0.988,-0.0056,0.1868,0.733,0.947,-0.099,42.49
63.627,0.9917,-0.0054,0.187,0.664,1.053,0.053,42.49
63.652,0.9934,0.0002,0.1863,0.656,1.092,-0.061,42.48
63.677,0.9905,-0.0063,0.187,0.634,1.13,-0.008,42.47
63.702,0.99,-0.0037,0.178,0.611,1.084,-0.099,42.49
63.727,0.9937,-0.0034,0.1858,0.687,1.038,-0.13,42.47
63.752,0.9941,0.0007,0.1899,0.695,0.954,-0.122,42.49
63.777,0.991,-0.002,0.1887,0.611,1.084,-0.099,42.49
63.802,0.9888,-0.0083,0.1873,0.664,1.13,-0.176,42.49
63.827,0.9946,-0.0024,0.1885,0.641,1.137,-0.084,42.49
63.852,0.9888,-0.0027,0.1887,0.603,1.076,-0.122,42.48
63.877,0.9919,-0.0059,0.1921,0.641,1.023,-0.13,42.49
63.902,0.9919,-0.0044,0.2004,0.679,1.031,-0.069,42.49
63.927,0.9895,-0.0046,0.1838,0.679,1.092,-0.122,42.49
63.952,0.9912,-0.0046,0.1929,0.649,1.061,-0.099,42.51
63.977,0.9919,-0.0029,0.1836,0.687,0.939,-0.038,42.49
64.002,0.9941,-0.0029,0.1865,0.679,1.023,-0.076,42.48
64.027,0.9875,0.001,0.1885,0.672,1.0,-0.099,42.49
64.052,0.9878,-0.0029,0.1858,0.679,1.13,-0.092,42.5
64.077,0.9922,-0.0034,0.1885,0.725,1.053,-0.046,42.49
64.102,0.9912,-0.0029,0.188,0.626,1.107,-0.084,42.49
64.127,0.9939,-0.0039,0.1819,0.74,1.008,-0.115,42.49
64.152,0.9897,-0.0007,0.1838,0.618,0.962,-0.092,42.5
64.177,0.9861,-0.0037,0.1865,0.595,0.992,-0.046,42.48
64.202,0.991,-0.0054,0.1858,0.565,1.137,-0.023,42.49
64.227,0.9905,-0.0039,0.1887,0.679,0.954,-0.023,42.52
64.252,0.9919,-0.0005,0.1895,0.695,1.046,-0.13,42.5
64.277,0.9912,-0.0039,0.1836,0.672,1.084,-0.137,42.51
64.302,0.988,-0.0054,0.1873,0.656,1.069,-0.076,42.5
64.327,0.991,-0.0071,0.1868,0.649,0.992,-0.099,42.52
64.352,0.9871,-0.0007,0.1848,0.649,1.031,-0.183,42.49
64.377,0.9922,-0.0029,0.1877,0.733,1.069,-0.183,42.49
64.402,0.9902,-0.0088,0.1846,0.618,1.015,-0.153,42.51
64.427,0.9929,-0.0044,0.1831,0.687,1.023,-0.038,42.49
64.452,0.988,-0.0046,0.186,0.641,1.122,-0.092,42.52
64.477,0.9917,-0.0056,0.1816,0.588,1.16,-0.046,42.5
64.502,0.9907,-0.0024,0.1858,0.672,1.137,-0.13,42.51
64.527,0.9915,-0.0046,0.1877,0.695,1.115,-0.038,42.48
64.552,0.9897,-0.0032,0.1887,0.725,1.008,-0.031,42.48
64.577,0.9912,-0.002,0.1838,0.626,1.0,-0.084,42.49
64.602,0.9895,-0.0032,0.187,0.573,1.015,-0.13,42.49
64.627,0.9902,-0.0046,0.1877,0.656,1.023,-0.061,42.47
64.652,0.9885,-0.0061,0.1836,0.687,1.053,-0.023,42.49
64.677,0.9915,-0.0063,0.1799,0.588,1.008,-0.122,42.51
64.702,0.9905,-0.0042,0.1804,0.656,1.099,-0.046,42.5
64.727,0.991,-0.001,0.1829,0.672,0.969,-0.038,42.49
64.752,0.991,-0.0034,0.187,0.718,1.0,-0.084,42.51
64.777,0.9929,-0.002,0.1877,0.679,1.015,-0.198,42.5
64.802,0.9922,-0.0012,0.1797,0.656,1.053,-0.061,42.5
64.827,0.9917,-0.0029,0.1907,0.656,1.061,-0.13,42.49
64.852,0.9922,-0.0044,0.1909,0.656,1.069,-0.206,42.49
64.877,0.9939,0.0005,0.189,0.626,1.076,-0.107,42.5
64.902,0.9888,-0.0054,0.1882,0.58,1.008,0.015,42.49
64.927,0.9946,-0.0044,0.1877,0.656,1.092,-0.115,42.49
64.952,0.989,-0.0017,0.1877,0.687,1.023,-0.137,42.49
64.977,0.9922,-0.0022,0.1855,0.679,1.046,-0.092,42.52
65.002,0.9878,-0.0051,0.187,0.611,0.992,-0.076,42.51
65.027,0.9934,-0.0032,0.1897,0.664,1.008,-0.015,42.49
65.052,0.9907,-0.0049,0.1855,0.618,1.069,-0.053,42.51
65.077,0.9907,0.0002,0.1904,0.664,1.092,0.023,42.49
65.102,0.9922,-0.0054,0.1833,0.702,1.046,-0.13,42.5
65.127,0.9883,-0.0054,0.1838,0.588,1.053,-0.16,42.51
65.152,0.9934,-0.0051,0.1907,0.595,1.115,-0.038,42.51
65.177,0.9895,-0.0029,0.1968,0.718,1.115,-0.115,42.5
65.202,0.9941,-0.0024,0.1787,0.672,1.008,-0.13,42.51
65.227,0.9893,-0.0002,0.1873,0.626,1.061,-0.031,42.48
65.252,0.9941,-0.0029,0.1843,0.664,0.916,-0.115,42.5
65.277,0.989,-0.0002,0.1843,0.626,1.092,-0.092,42.49
65.302,0.9915,-0.0024,0.1885,0.664,1.16,-0.115,42.48
65.327,0.9905,-0.0042,0.1838,0.679,1.046,-0.206,42.49
65.352,0.988,-0.0046,0.1812,0.664,1.076,0.015,42.51
65.377,0.9961,-0.0066,0.1907,0.71,0.977,-0.122,42.5
65.402,0.9939,-0.0068,0.1892,0.702,1.053,-0.061,42.52
65.427,0.9937,-0.0037,0.1807,0.672,1.069,-0.115,42.54
65.452,0.9937,-0.0059,0.1882,0.611,1.145,-0.053,42.49
65.477,0.9858,-0.0015,0.1929,0.664,1.076,-0.122,42.48
65.502,0.9922,-0.0005,0.1807,0.733,0.977,-0.16,42.49
65.527,0.9885,-0.0046,0.1885,0.634,0.985,-0.069,42.49
65.552,0.9941,-0.0061,0.1836,0.611,1.053,-0.115,42.51
65.577,0.988,-0.0046,0.1907,0.611,0.954,-0.015,42.49
65.602,0.9893,-0.0022,0.1882,0.687,1.107,-0.069,42.51
65.627,0.9888,-0.0022,0.1885,0.603,1.099,-0.038,42.52
65.652,0.9866,-0.0068,0.1799,0.565,0.969,-0.099,42.52
65.677,0.9917,0.0027,0.1885,0.756,1.008,-0.038,42.49
65.702,0.9917,-0.0015,0.1848,0.733,1.099,-0.008,42.52
65.727,0.9878,-0.0063,0.1895,0.611,1.092,-0.092,42.51
65.752,0.9919,-0.0029,0.1904,0.679,1.053,-0.099,42.48
65.777,0.9922,-0.0051,0.1843,0.679,1.031,-0.038,42.52
65.802,0.9897,-0.0071,0.1848,0.672,1.031,-0.038,42.52
65.827,0.9907,-0.0059,0.187,0.595,1.0,-0.145,42.49
65.852,0.99,-0.002,0.1836,0.656,1.099,-0.076,42.49
65.877,0.9937,-0.0034,0.1848,0.695,1.061,-0.031,42.5
65.902,0.9893,-0.002,0.1885,0.687,1.023,-0.053,42.49
65.927,0.9937,-0.0046,0.187,0.672,1.061,-0.053,42.49
65.952,0.9927,-0.0066,0.1892,0.687,1.023,-0.16,42.51
65.977,0.9905,-0.0046,0.1921,0.565,1.115,-0.099,42.51
66.002,0.9893,-0.0039,0.1912,0.702,1.084,-0.145,42.49
66.027,0.9917,-0.0056,0.1843,0.664,1.099,-0.153,42.53
66.052,0.9917,-0.002,0.1868,0.702,0.985,-0.038,42.49
66.077,0.9888,-0.0044,0.1833,0.626,1.145,-0.084,42.52
66.102,0.9878,-0.0042,0.1841,0.679,1.061,-0.107,42.52
66.127,0.9895,-0.0081,0.189,0.695,1.023,-0.107,42.51
66.152,0.9885,0.0002,0.1885,0.603,1.046,-0.122,42.5
66.177,0.9912,-0.0061,0.1831,0.649,1.0,-0.145,42.48
66.202,0.99,-0.0029,0.1841,0.664,1.092,-0.038,42.51
66.227,0.9893,-0.0049,0.187,0.626,1.137,-0.198,42.52
66.252,0.9927,-0.0024,0.1887,0.618,1.099,-0.176,42.51
66.277,0.9907,-0.001,0.1853,0.718,1.0,-0.145,42.51
66.302,0.9922,-0.0049,0.1885,0.687,1.0,0.008,42.51
66.327,0.988,-0.0027,0.1863,0.672,1.015,-0.069,42.5
66.352,0.9907,-0.0027,0.1902,0.763,1.023,-0.046,42.53
66.377,0.9907,-0.0061,0.1843,0.664,1.115,-0.076,42.48
66.402,0.9919,-0.0076,0.1899,0.626,1.13,-0.168,42.5
66.427,0.9893,-0.0046,0.1865,0.603,1.153,-0.092,42.5
66.452,0.9873,-0.0042,0.187,0.641,1.122,-0.122,42.48
66.477,0.9927,-0.0034,0.1907,0.725,0.924,-0.107,42.5
66.502,0.9875,-0.0044,0.1814,0.618,0.969,-0.031,42.5
66.527,0.989,-0.0027,0.1917,0.748,0.977,-0.145,42.48
66.552,0.9966,-0.0042,0.1799,0.702,1.008,-0.107,42.51
66.577,0.99,-0.0056,0.1826,0.664,1.099,-0.115,42.49
66.602,0.9927,-0.0032,0.1809,0.641,0.969,-0.099,42.47
66.627,0.9922,-0.0027,0.1807,0.58,1.084,-0.107,42.51
66.652,0.9912,-0.0046,0.1868,0.718,1.0,-0.107,42.48
66.677,0.9907,-0.0066,0.1816,0.595,1.122,-0.076,42.49
66.702,0.9907,-0.0063,0.1897,0.672,1.046,0.008,42.48
66.727,0.9893,-0.002,0.1895,0.725,1.015,-0.084,42.46
66.752,0.991,-0.0051,0.1802,0.656,1.038,-0.061,42.47
66.777,0.9939,-0.0081,0.1836,0.733,1.038,-0.053,42.49
66.802,0.9895,-0.0046,0.1863,0.672,1.015,-0.069,42.49
66.827,0.9895,-0.0054,0.1831,0.618,1.046,-0.046,42.48
66.852,0.9868,-0.0054,0.1816,0.565,1.069,-0.191,42.47
66.877,0.9919,-0.0017,0.1877,0.519,1.145,-0.038,42.47
66.902,0.9885,-0.0039,0.1851,0.626,1.168,0.015,42.49
66.927,0.9897,-0.0051,0.1819,0.71,1.092,-0.137,42.49
66.952,0.9937,-0.0032,0.1829,0.649,1.023,-0.153,42.49
66.977,0.9939,-0.0042,0.187,0.618,1.084,-0.137,42.5
67.002,0.9929,-0.0044,0.1863,0.557,0.992,-0.107,42.47
67.027,0.9924,-0.0007,0.1836,0.634,1.176,-0.031,42.47
67.052,0.9944,-0.0044,0.1851,0.588,1.16,-0.176,42.45
67.077,0.9932,-0.0061,0.1833,0.672,0.977,-0.16,42.49
67.102,0.9907,-0.0078,0.1853,0.687,1.031,-0.206,42.47
67.127,0.9939,-0.0042,0.178,0.626,1.092,-0.084,42.5
67.152,0.989,-0.0059,0.1895,0.641,1.038,-0.069,42.5
67.177,0.9927,-0.0066,0.1841,0.626,1.092,-0.076,42.5
67.202,0.9927,-0.0042,0.1821,0.71,1.023,-0.13,42.49
67.227,0.99,-0.0059,0.1829,0.595,1.099,-0.084,42.5
