t_s,gps_updated,gps_usable,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,pos_innov_xy_m,vel_innov_xy_m,sigma_e_m,sigma_n_m,sigma_u_m,sigma_ve_mps,sigma_vn_mps,sigma_vu_mps,pos_updates,vel_updates,rejects,satellites,hdop
2.3389999999999986,0,0,nan,nan,0.0,26.030368370150107,119.19304645189636,36.26904649431108,-0.011813600066230903,-2.595953815130583,0.06904649431107657,-0.06604786111715728,-0.7558733107261072,0.03238243180358196,-2.1336487811574534,-7.761160916198977,59.1722629384307,1.677986878383758,0.0,4.623137527012663,4.620751646042259,6.357402442374237,3.4478504970868915,3.4427095158945447,2.8349117252496403,5,0,0,0,99.0
2.453000000000003,0,0,nan,nan,0.0,26.03036759407758,119.19304636602402,36.27277899630704,-0.02040318657473052,-2.682345814083273,0.07277899630703781,-0.08464663903195307,-0.7597757937069874,0.033100059353630425,-2.1322116657309893,-7.761540127115468,59.175940586961005,1.677986878383758,0.0,4.919470675684467,4.916533736751545,6.564148135173746,3.5841471500793025,3.5784749673466707,2.843454650433029,5,0,0,0,99.0
2.6119999999999948,0,0,nan,nan,0.0,26.03036650004748,119.19304620990468,36.27865090363069,-0.03601939885797022,-2.80413268732704,0.07865090363069083,-0.111783704153462,-0.7721345615606002,0.04076041012628558,-2.1395537110772835,-7.754882289613968,59.17834254895073,1.677986878383758,0.0,5.367739992277768,5.3639372173743425,6.867688492929007,3.7776319126211635,3.7715330431271124,2.85544727800055,5,0,0,0,99.0
2.7169999999999845,0,0,nan,nan,0.0,26.030365768253773,119.19304608225589,36.28290600521268,-0.04878777372790439,-2.8855955901362265,0.08290600521267903,-0.13142343622626027,-0.7795397776621564,0.04028914381635471,-2.140042476137315,-7.7527683539327805,59.18325942454921,1.677986878383758,0.0,5.689391103851452,5.68495824308541,7.076974695751657,3.9065220657483897,3.900021561236299,2.8634165877951006,5,0,0,0,99.0
2.820999999999998,0,0,nan,nan,0.0,26.030365036604202,119.19304593749744,36.28740409009233,-0.06326758427259606,-2.9670424477941966,0.08740409009232902,-0.14703445886392835,-0.7867459465293754,0.04621248848459548,-2.13679295656125,-7.739920275389819,59.1781033386458,1.677986878383758,0.0,6.026085502074564,6.020981138071872,7.290592441667768,4.036194036578458,4.029476781071743,2.8713437357127263,5,0,0,0,99.0
2.9269999999999925,1,1,26.03035927,119.19303131,36.3,26.030362333099923,119.1930400227383,36.29390378484457,-0.654905543339353,-3.2679951677758523,0.09390378484456544,-0.4821218189791122,-0.9072622388012164,0.04893969807356739,-2.629085232667481,-7.672086739016957,59.405196633736324,1.5506702110271036,0.0,4.951831029400534,4.949116914318069,6.453768650992906,3.5185762141736143,3.5136833676416823,2.6630981348452187,6,0,0,5,2.8
3.0449999999999875,1,1,26.03035927,119.19303131,36.4,26.03036073147256,119.1930369070119,36.32174166984356,-0.9665635447193373,-3.4462875103527506,0.12174166984355621,-0.646105259756588,-0.9457110056167198,0.061573553160755336,-2.836146378707057,-7.606922761351496,59.519553692028076,0.8462107964612664,0.0,4.380604761615795,4.378739424089999,5.897960749508788,3.2650016900777823,3.261065086045681,2.520185857763903,7,0,0,5,2.8
3.162000000000006,0,0,nan,nan,0.0,26.030359739584807,119.19303613473802,36.328944083127006,-1.043812089199307,-3.556703949959867,0.1289440831270034,-0.6743826800717433,-0.9417495004875337,0.061544622624647105,-2.8469608823240913,-7.597174513379244,59.533700277866664,0.8462107964612664,0.0,4.6724399224003355,4.6701401716590585,6.098525769015965,3.3922262399027807,3.3880310141555183,2.530289292917779,7,0,0,0,99.0
3.274000000000001,0,0,nan,nan,0.0,26.030358792145925,119.19303536628563,36.33589838168343,-1.1206783816497305,-3.6621723637153765,0.1358983816834224,-0.6982296851144554,-0.9416150308609356,0.06263928016855505,-2.848503874342696,-7.582590250279335,59.53229316642302,0.8462107964612664,0.0,4.9723522800634745,4.969598193722019,6.297594683914443,3.5152325839939045,3.511094066782051,2.5400004557410103,7,0,0,0,99.0
3.3829999999999814,0,0,nan,nan,0.0,26.030357872563993,119.19303458918876,36.34302008725672,-1.1984093592813314,-3.7645397560280003,0.1430200872567149,-0.7280267851904048,-0.9366857455178191,0.06803421658912875,-2.8538837266372834,-7.576206477929095,59.54140018441519,0.8462107964612664,0.0,5.283026607375934,5.279819219462694,6.4974633639548784,3.636743617008424,3.6321902485740956,2.549500034685971,7,0,0,0,99.0
3.492999999999995,0,0,nan,nan,0.0,26.03035694868209,119.19303377574975,36.3508415829996,-1.2797755452070696,-3.867385818808052,0.1508415829995951,-0.7513584134591966,-0.9332426686647091,0.07417479691776634,-2.8610891851572284,-7.559115859841271,59.54496507830227,0.8462107964612664,0.0,5.614830740254986,5.611120792562245,6.704838227967835,3.760417223779526,3.755801651705244,2.5591164429739686,7,0,0,0,99.0
3.60299999999998,0,0,nan,nan,0.0,26.030356028682245,119.19303293459059,36.35928166025522,-1.363914505606502,-3.9697997334019712,0.15928166025521617,-0.7784408665306883,-0.9288285057704353,0.07928115318445556,-2.873874716876251,-7.549903053590057,59.559101897849615,0.8462107964612664,0.0,5.964655762286353,5.960426773958025,6.917493925614409,3.8850127051299275,3.8801545642883233,2.5687786870986926,7,0,0,0,99.0
3.712999999999994,0,0,nan,nan,0.0,26.030355113275515,119.19303206540214,36.36812628068655,-1.4508571642809138,-4.071702344446935,0.1681262806865478,-0.8023347457311488,-0.9239462405014015,0.08153012738519061,-2.8814445481569875,-7.537716376775893,59.565453447031686,0.8462107964612664,0.0,6.332153055499926,6.32737527279921,7.135050363602729,4.010246798931065,4.005264738089687,2.578474107055943,7,0,0,0,99.0
3.8170000000000073,0,0,nan,nan,0.0,26.030354253151764,119.19303121702201,36.37667579185278,-1.5357184203193073,-4.167450882388174,0.17667579185277954,-0.8296124857762056,-0.9173717968298644,0.0828835488884753,-2.895776734444943,-7.530950438036277,59.57169832422852,0.8462107964612664,0.0,6.695822004202706,6.690507571784671,7.34493830017067,4.129471471322716,4.124104436722979,2.587686320634104,7,0,0,0,99.0
