t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal,inlier
67501,6,276,-111,-69.004371,363.880429,-79.628407,1
67550,6,276,-111,-69.004371,363.880429,-79.628407,1
67600,29,275,-133,-45.554578,363.345039,-102.227119,1
67650,86,284,-108,11.844154,372.220582,-77.479694,1
67700,86,284,-108,11.844154,372.220582,-77.479694,1
67750,173,271,-110,99.661516,360.215760,-80.229031,1
67800,256,238,-131,183.483009,328.932306,-102.019756,1
67850,304,187,-198,232.276881,280.424922,-170.030768,1
67900,304,187,-198,232.276881,280.424922,-170.030768,1
67950,299,116,-301,227.743399,212.490760,-273.883814,1
68000,279,44,-371,207.716939,143.066532,-344.004105,1
68050,250,-10,-413,178.447943,90.766886,-385.772297,1
68100,250,-10,-413,178.447943,90.766886,-385.772297,1
68150,194,-54,-448,121.904655,47.925750,-420.271303,1
68200,120,-108,-469,46.963035,-4.960885,-440.224480,1
68250,45,-171,-472,-29.235527,-66.844070,-441.746067,1
68300,45,-171,-472,-29.235527,-66.844070,-441.746067,1
68350,-46,-234,-445,-121.899855,-129.213496,-412.588940,1
68400,-111,-276,-402,-188.305258,-171.132644,-367.675772,1
68450,-148,-316,-361,-226.388841,-210.874512,-325.103344,1
68500,-148,-316,-361,-226.388841,-210.874512,-325.103344,1
68550,-166,-354,-323,-245.232835,-248.492451,-285.798407,1
68600,-176,-375,-298,-255.740019,-269.330962,-260.007687,1
68650,-159,-400,-292,-238.808452,-293.635146,-253.767176,1
68700,-159,-400,-292,-238.808452,-293.635146,-253.767176,1
68750,-162,-388,-262,-242.053357,-282.336456,-223.366998,1
68800,-175,-367,-268,-254.973094,-261.899778,-229.598469,1
68851,-181,-349,-274,-260.842941,-244.334544,-235.863388,1
68900,-181,-349,-274,-260.842941,-244.334544,-235.863388,1
68950,-187,-332,-274,-266.780425,-227.817381,-236.012429,1
69000,-204,-299,-279,-283.663677,-195.732130,-241.334212,1
69050,-216,-245,-285,-295.332375,-143.140447,-247.982186,1
69100,-216,-245,-285,-295.332375,-143.140447,-247.982186,1
69150,-225,-173,-285,-303.899314,-73.065659,-248.778466,1
69200,-228,-97,-273,-306.496224,0.801801,-237.477230,1
69250,-223,-14,-244,-301.130990,81.337463,-209.049239,1
69300,-223,-14,-244,-301.130990,81.337463,-209.049239,1
69350,-200,64,-212,-277.647835,157.096647,-177.688906,1
69400,-160,140,-167,-237.135691,230.871410,-133.250520,1
69450,-106,199,-119,-182.634201,288.150434,-85.691766,1
69500,-106,199,-119,-182.634201,288.150434,-85.691766,1
69550,-42,240,-68,-118.191677,327.930358,-34.960101,1
69600,23,261,-22,-52.834545,348.295702,10.921537,1
69650,80,272,30,4.307249,358.787045,63.110355,1
69700,80,272,30,4.307249,358.787045,63.110355,1
69751,141,262,78,65.377060,348.899207,111.448553,1
69800,192,241,115,116.374693,328.357983,148.832937,1
69850,229,215,145,153.262684,302.929959,179.298876,1
69900,229,215,145,153.262684,302.929959,179.298876,1
69950,252,192,170,176.079291,280.383886,204.782358,1
70000,264,171,193,187.817809,259.730530,228.317310,1
70050,266,156,207,189.588076,244.960097,242.723588,1
70100,266,156,207,189.588076,244.960097,242.723588,1
70150,267,145,219,190.397389,234.103692,255.056136,1
70200,265,143,223,188.322061,232.091487,259.169923,1
70250,263,132,236,186.090554,221.200876,272.549901,1
70300,263,132,236,186.090554,221.200876,272.549901,1
70350,262,128,241,185.000831,217.235305,277.695525,1
70400,247,107,267,169.432320,196.347995,304.553788,1
70450,247,107,267,169.432320,196.347995,304.553788,1
70500,216,55,315,137.252306,144.873614,354.334496,1
70550,161,-6,355,80.840980,84.555093,396.329332,1
70600,93,-87,375,11.351556,4.904588,418.356030,1
70650,93,-87,375,11.351556,4.904588,418.356030,1
70700,48,-133,375,-34.445515,-40.235711,419.375142,1
70750,48,-140,341,-34.154663,-46.636160,384.874510,1
70800,46,-122,313,-35.762247,-28.770776,356.189640,1
70850,46,-122,313,-35.762247,-28.770776,356.189640,1
70900,39,-151,309,-43.005396,-57.023602,352.548175,1
70950,19,-176,301,-63.312436,-81.425325,344.919140,1
71000,-3,-182,294,-85.511407,-87.344670,338.093465,1
71050,-3,-182,294,-85.511407,-87.344670,338.093465,1
71100,-9,-186,295,-91.612174,-91.297457,339.220332,1
71150,6,-214,292,-76.632495,-118.427904,336.362564,1
71200,40,-230,294,-42.420714,-133.791225,338.252221,1
71250,40,-230,294,-42.420714,-133.791225,338.252221,1
71300,79,-254,288,-3.135582,-156.812915,332.052046,1
71350,163,-277,278,81.658506,-178.482824,321.317962,1
71400,261,-253,260,181.019539,-154.165919,301.726126,1
71450,261,-253,260,181.019539,-154.165919,301.726126,1
71500,295,-226,255,215.615466,-127.553585,295.965351,1
71550,310,-199,258,230.936111,-101.178416,298.533734,1
71600,330,-154,254,251.509761,-57.145435,293.709316,1
71650,330,-154,254,251.509761,-57.145435,293.709316,1
71700,353,-104,245,275.200939,-8.158117,283.706843,1
71750,365,-51,235,287.811268,43.683775,272.760784,1
71800,365,-3,225,288.262066,90.567244,261.996989,1
71850,365,-3,225,288.262066,90.567244,261.996989,1
71900,352,33,226,275.381380,125.530301,262.701591,1
71950,333,62,232,256.337811,153.568786,268.639049,1
72000,317,66,238,240.142592,157.274835,274.854252,1
72050,317,66,238,240.142592,157.274835,274.854252,1
72100,310,62,243,232.991344,153.265485,280.060216,1
72150,308,67,243,231.007318,158.121757,280.018746,1
72200,295,71,247,217.862975,161.874329,284.169258,1
72250,295,71,247,217.862975,161.874329,284.169258,1
72300,285,75,250,207.759450,165.661106,287.272340,1
72350,277,82,251,199.718437,172.409629,288.283838,1
72400,274,92,247,196.800866,182.178735,284.121801,1
72450,274,92,247,196.800866,182.178735,284.121801,1
72500,274,89,250,196.748807,179.219267,287.210532,1
72551,263,82,257,185.514540,172.233579,294.528193,1
72600,257,82,260,179.422845,172.152850,297.640313,1
72650,257,82,260,179.422845,172.152850,297.640313,1
72700,255,77,264,177.325628,167.218126,301.791050,1
72750,254,70,268,176.224072,160.342352,305.956364,1
72800,250,69,269,172.165703,159.326677,307.026167,1
72850,250,69,269,172.165703,159.326677,307.026167,1
72900,245,64,275,167.017610,154.345430,313.241595,1
72950,246,66,273,168.062570,156.325706,311.172384,1
73000,243,70,272,165.071051,160.212825,310.136028,1
73050,243,70,272,165.071051,160.212825,310.136028,1
73100,248,72,269,170.167084,162.234603,307.009331,1
73150,250,78,265,172.271598,168.143500,302.846277,1
73200,250,78,265,172.271598,168.143500,302.846277,1
73250,254,82,263,176.361913,172.094011,300.722264,1
73300,252,86,262,174.380648,175.988427,299.675851,1
73350,249,77,270,171.203764,167.100448,307.954952,1
73400,249,77,270,171.203764,167.100448,307.954952,1
73450,249,73,273,171.144408,163.166806,311.055999,1
73500,246,69,272,168.094516,159.260541,310.118175,1
73550,238,65,277,159.933014,155.243895,315.334195,1
73600,238,65,277,159.933014,155.243895,315.334195,1
73650,218,50,291,139.477693,140.312939,329.961720,1
73700,173,8,313,93.488561,98.798367,353.311291,1
73750,120,-36,327,39.483257,55.375610,368.627866,1
73801,120,-36,327,39.483257,55.375610,368.627866,1
73850,66,-59,328,-15.248337,32.563304,370.471467,1
73900,11,-75,320,-70.848600,16.673762,363.083568,1
73950,-30,-82,308,-112.199412,9.703194,351.374986,1
74000,-30,-82,308,-112.199412,9.703194,351.374986,1
74050,-75,-106,288,-157.634826,-13.758970,331.777929,1
74100,-132,-138,253,-215.100810,-44.917326,297.141182,1
74150,-176,-149,214,-259.240039,-55.473930,258.046009,1
74200,-176,-149,214,-259.240039,-55.473930,258.046009,1
74250,-210,-155,177,-293.260358,-61.111337,220.823208,1
74300,-233,-158,144,-316.186220,-63.795229,187.521874,1
74350,-244,-161,127,-327.149940,-66.588628,170.376023,1
74400,-244,-161,127,-327.149940,-66.588628,170.376023,1
74450,-250,-157,116,-333.071655,-62.600233,159.197235,1
74500,-250,-140,124,-333.028068,-46.137825,167.125936,1
74550,-231,-113,157,-313.968107,-20.102966,200.171899,1
74600,-231,-113,157,-313.968107,-20.102966,200.171899,1
74650,-216,-110,176,-298.983484,-17.305014,219.312044,1
74700,-183,-115,213,-266.053680,-22.390807,256.680384,1
74750,-148,-140,239,-231.138674,-46.809985,283.085079,1
74800,-148,-140,239,-231.138674,-46.809985,283.085079,1
74850,-122,-166,253,-205.202571,-72.121206,297.385478,1
74900,-107,-180,260,-190.221308,-85.736396,304.527880,1
74950,-90,-189,266,-173.172998,-94.453812,310.571327,1
75000,-90,-189,266,-173.172998,-94.453812,310.571327,1
75050,-74,-189,275,-157.099443,-94.447917,319.565762,1
75100,-94,-210,257,-177.276730,-114.829782,301.714859,1
75150,-114,-247,229,-197.470193,-150.675250,273.888418,1
75200,-114,-247,229,-197.470193,-150.675250,273.888418,1
75250,-104,-259,232,-187.485381,-162.329311,276.987430,1
75300,-91,-252,241,-174.391513,-155.526094,285.925820,1
75350,-100,-229,246,-183.366264,-133.247366,290.819351,1
75400,-100,-229,246,-183.366264,-133.247366,290.819351,1
75450,-129,-182,244,-212.300583,-87.648200,288.497597,1
75500,-167,-122,225,-250.061371,-29.241072,268.812815,1
75550,-200,-51,194,-282.569947,40.066239,236.735145,1
75600,-200,-51,194,-282.569947,40.066239,236.735145,1
75650,-230,23,138,-311.774454,112.625872,179.158850,1
75700,-248,75,68,-328.875641,164.013689,107.491195,1
75750,-277,73,-30,-357.202046,163.060765,8.115971,1
75800,-277,73,-30,-357.202046,163.060765,8.115971,1
75850,-289,35,-117,-368.727429,127.026172,-79.796960,1
75900,-284,-25,-199,-363.289299,69.622230,-162.523590,1
75950,-284,-25,-199,-363.289299,69.622230,-162.523590,1
76000,-267,-100,-258,-346.068872,-2.590029,-221.789166,1
76050,-232,-182,-299,-310.895968,-81.711860,-262.838864,1
76100,-182,-273,-323,-260.805884,-169.701182,-286.635139,1
76150,-182,-273,-323,-260.805884,-169.701182,-286.635139,1
76200,-116,-355,-326,-194.697259,-249.064850,-289.340705,1
76250,-69,-406,-311,-147.738289,-298.589487,-273.926323,1
76301,-39,-440,-289,-117.899996,-331.763438,-251.429537,1
76350,-39,-440,-289,-117.899996,-331.763438,-251.429537,1
76400,-14,-466,-266,-93.064657,-357.192804,-227.963739,1
76450,-6,-481,-239,-85.363602,-372.079573,-200.393419,1
76500,0,-488,-227,-79.473834,-379.002804,-188.160420,1
76550,0,-488,-227,-79.473834,-379.002804,-188.160420,1
76600,3,-490,-219,-76.538118,-381.027793,-180.027876,1
76650,-21,-490,-194,-101.035632,-381.510822,-154.355010,1
76700,-50,-488,-158,-130.680448,-380.217469,-117.466631,1
76750,-50,-488,-158,-130.680448,-380.217469,-117.466631,1
76800,-69,-481,-141,-149.995163,-373.746272,-100.068345,1
76850,-81,-474,-141,-162.067136,-367.014619,-100.033881,1
76900,-93,-468,-144,-174.116236,-361.220189,-103.038881,1
76950,-93,-468,-144,-174.116236,-361.220189,-103.038881,1
77000,-102,-460,-140,-183.190377,-353.541740,-98.977862,1
77050,-116,-455,-115,-197.548869,-349.080939,-73.467145,1
77100,-131,-443,-56,-213.208466,-338.226986,-13.445740,1
77150,-131,-443,-56,-213.208466,-338.226986,-13.445740,1
77200,-146,-409,27,-228.948902,-306.236823,70.718946,1
77250,-160,-346,113,-243.497656,-246.025297,157.568177,1
77300,-140,-261,201,-223.557362,-164.158517,245.839037,1
77350,-140,-261,201,-223.557362,-164.158517,245.839037,1
77400,-116,-170,257,-199.210459,-76.023385,301.443445,1
77451,-106,-77,272,-188.580196,14.462921,315.456343,1
77500,-86,15,271,-167.693782,104.245083,313.104828,1
77550,-86,15,271,-167.693782,104.245083,313.104828,1
77600,-68,108,247,-148.589275,195.270106,287.364125,1
77650,-62,184,198,-141.480441,269.954543,236.521977,1
77700,-64,235,140,-142.545540,320.337132,176.912855,1
77750,-64,235,140,-142.545540,320.337132,176.912855,1
77800,-56,275,78,-133.548133,360.126049,113.269606,1
77850,-68,296,-11,-144.622910,381.592295,22.595479,1
77900,-96,286,-101,-172.077887,372.754752,-68.553188,1
77950,-96,286,-101,-172.077887,372.754752,-68.553188,1
78000,-133,241,-182,-208.971036,329.644636,-150.024924,1
78050,-174,164,-250,-250.269427,255.171684,-217.837922,1
78100,-208,56,-293,-284.973647,150.242530,-259.907998,1
78150,-208,56,-293,-284.973647,150.242530,-259.907998,1
78200,-222,-76,-289,-300.120567,21.500277,-254.072381,1
78250,-228,-182,-275,-307.096312,-81.978271,-238.464845,1
78300,-217,-272,-252,-296.871505,-169.856860,-214.069996,1
78350,-217,-272,-252,-296.871505,-169.856860,-214.069996,1
78400,-194,-339,-232,-274.325660,-235.204962,-193.130887,1
78450,-157,-400,-218,-237.532139,-294.531977,-178.510033,1
78500,-103,-451,-217,-183.360598,-343.833106,-177.407691,1
78550,-103,-451,-217,-183.360598,-343.833106,-177.407691,1
78600,-42,-479,-236,-121.748325,-370.430850,-197.004230,1
78650,23,-489,-264,-55.873189,-379.353446,-226.018036,1
78700,23,-476,-264,-55.778335,-366.689197,-226.178151,1
78750,91,-476,-295,13.230698,-365.811224,-258.397073,1
78800,173,-430,-324,96.698812,-320.043774,-289.288828,1
78850,295,-382,-326,220.320151,-272.368666,-293.141458,1
78900,295,-382,-326,220.320151,-272.368666,-293.141458,1
78950,383,-336,-293,309.226275,-227.321063,-261.023420,1
79000,417,-308,-278,343.628364,-199.980887,-246.451307,1
79050,449,-287,-249,375.818076,-179.646946,-217.531222,1
79100,449,-287,-249,375.818076,-179.646946,-217.531222,1
79150,497,-250,-177,423.856158,-144.139104,-145.226919,1
79200,516,-235,-100,442.386067,-130.336249,-67.273707,1
79250,513,-243,-16,438.452171,-139.186111,18.304853,1
79300,513,-243,-16,438.452171,-139.186111,18.304853,1
79350,483,-257,74,407.137297,-154.151916,110.332405,1
79400,441,-241,52,365.044618,-138.600637,88.177997,1
79450,367,-249,147,289.272061,-148.104031,185.660445,1
79500,367,-249,147,289.272061,-148.104031,185.660445,1
79550,391,-297,173,312.906453,-195.009449,212.459044,1
79600,372,-368,121,293.716523,-263.673906,160.627064,1
79650,319,-441,21,240.646084,-333.943595,60.333153,1
79700,319,-441,21,240.646084,-333.943595,60.333153,1
79750,210,-488,-87,131.271580,-379.194857,-47.855894,1
79800,85,-477,-179,5.995301,-368.257893,-140.322230,1
79850,-15,-428,-233,-94.129515,-320.587972,-194.852123,1
79900,-15,-428,-233,-94.129515,-320.587972,-194.852123,1
79950,-92,-367,-259,-171.212518,-261.405018,-221.277833,1
80000,-159,-298,-262,-238.365912,-194.638996,-224.505656,1
80051,-224,-220,-233,-303.754943,-119.484953,-195.312114,1
80100,-224,-220,-233,-303.754943,-119.484953,-195.312114,1
80150,-266,-154,-195,-346.086199,-55.964016,-157.046736,1
80200,-291,-102,-152,-371.395571,-6.019043,-113.693589,1
80250,-303,-75,-115,-383.693712,19.740358,-76.266827,1
80300,-303,-75,-115,-383.693712,19.740358,-76.266827,1
80350,-311,-74,-75,-392.170716,20.163498,-35.508281,1
80400,-315,-66,-37,-396.535514,27.459668,3.089302,1
80450,-315,-52,-3,-396.775291,40.679328,37.503718,1
80500,-315,-52,-3,-396.775291,40.679328,37.503718,1
80550,-317,-93,-3,-399.094955,0.723642,38.028809,1
80600,-313,-175,-21,-395.471230,-78.907661,20.687854,1
80650,-293,-239,22,-376.165562,-141.638414,65.017168,1
80700,-293,-239,22,-376.165562,-141.638414,65.017168,1
80750,-267,-257,104,-350.854942,-159.993775,148.392730,1
80800,-242,-266,148,-326.106753,-169.120848,193.011611,1
80850,-212,-240,212,-296.253051,-144.361713,257.494334,1
80900,-212,-240,212,-296.253051,-144.361713,257.494334,1
80950,-182,-202,265,-266.201168,-107.777021,310.639397,1
81000,-152,-167,303,-236.020324,-73.930100,348.562506,1
81050,-127,-125,325,-210.678767,-33.103385,370.173519,1
81100,-127,-125,325,-210.678767,-33.103385,370.173519,1
81150,-133,-86,325,-216.455729,4.845583,369.753515,1
81200,-165,-69,301,-248.418457,21.468633,345.451702,1
81250,-197,-58,276,-280.414908,32.258962,320.206529,1
81300,-197,-58,276,-280.414908,32.258962,320.206529,1
81350,-236,-49,231,-319.296597,41.296200,274.711181,1
81400,-275,-51,173,-358.127810,39.777650,216.126932,1
81450,-275,-51,173,-358.127810,39.777650,216.126932,1
81500,-298,-53,124,-380.885468,38.264995,166.537118,1
81550,-310,-46,80,-392.514947,45.538576,121.812133,1
81600,-319,-49,34,-401.166515,43.116949,75.145623,1
81650,-319,-49,34,-401.166515,43.116949,75.145623,1
81700,-320,-41,-6,-401.716130,51.395698,34.366738,1
81750,-318,-24,-47,-399.159257,68.476210,-7.570425,1
81800,-309,-4,-88,-389.508717,88.530316,-49.614935,1
81850,-309,-4,-88,-389.508717,88.530316,-49.614935,1
81900,-292,26,-131,-371.683066,118.409157,-93.897584,1
81950,-272,65,-150,-351.002345,156.781848,-113.907007,1
82000,-254,124,-135,-332.538130,214.204644,-99.555800,1
82050,-254,124,-135,-332.538130,214.204644,-99.555800,1
82100,-231,185,-78,-309.430432,273.094973,-42.554580,1
82150,-190,241,10,-268.486402,326.863962,45.862270,1
82201,-129,272,103,-207.569986,356.362973,139.472200,1
82250,-129,272,103,-207.569986,356.362973,139.472200,1
82300,-71,258,193,-149.982504,342.039259,230.614763,1
82350,-34,215,262,-113.610764,299.569949,300.963232,1
82400,6,184,298,-73.788834,269.219050,337.564144,1
82450,6,184,298,-73.788834,269.219050,337.564144,1
82500,29,178,305,-50.667167,263.455616,344.527561,1
82550,13,195,292,-66.576454,280.059928,331.254704,1
82600,-71,209,248,-150.893149,293.627373,287.167585,1
82650,-71,209,248,-150.893149,293.627373,287.167585,1
82700,-178,199,159,-258.168252,284.201090,197.830657,1
82750,-248,169,53,-328.038921,255.770699,91.074538,1
82800,-276,128,-45,-355.639635,216.832325,-7.830399,1
82850,-276,128,-45,-355.639635,216.832325,-7.830399,1
82900,-286,67,-119,-365.443066,158.246231,-82.255780,1
82950,-284,-14,-182,-363.380001,80.128752,-145.365648,1
83000,-268,-108,-224,-347.479425,-10.809472,-187.093730,1
83050,-268,-108,-224,-347.479425,-10.809472,-187.093730,1
83100,-237,-204,-242,-316.680992,-103.882191,-204.533784,1
83150,-188,-291,-252,-267.712770,-188.154549,-214.127625,1
83200,-118,-365,-257,-197.484643,-259.671014,-219.006471,1
83250,-118,-365,-257,-197.484643,-259.671014,-219.006471,1
83300,-28,-420,-254,-106.993255,-312.630795,-216.182383,1
83350,66,-443,-251,-12.227364,-334.387854,-213.792651,1
83400,161,-442,-246,83.703784,-332.782098,-209.674052,1
83450,161,-442,-246,83.703784,-332.782098,-209.674052,1
83500,244,-424,-234,167.565527,-314.789174,-198.523332,1
83550,321,-379,-225,245.592920,-270.500409,-190.696600,1
83600,402,-313,-194,327.593309,-205.995788,-160.789016,1
83650,402,-313,-194,327.593309,-205.995788,-160.789016,1
83700,474,-231,-118,400.165604,-126.524312,-85.211277,1
83750,502,-167,-49,428.225780,-64.822779,-16.090167,1
83800,510,-126,1,436.104134,-25.439141,34.187413,1
83850,510,-126,1,436.104134,-25.439141,34.187413,1
83900,499,-100,81,424.376513,-1.176227,115.358624,1
83950,462,-82,178,386.152951,14.894213,214.183265,1
84000,442,-69,210,365.720910,27.018404,246.776611,1
84050,442,-69,210,365.720910,27.018404,246.776611,1
84100,430,-68,227,353.434194,27.695638,264.178399,1
84150,404,-67,252,326.923468,28.172189,289.859062,1
84200,404,-67,252,326.923468,28.172189,289.859062,1
84250,369,-85,282,291.131539,10.012202,320.950550,1
84300,340,-124,306,261.308248,-28.487740,346.136784,1
84350,349,-161,289,270.301528,-64.257092,329.208562,1
84400,349,-161,289,270.301528,-64.257092,329.208562,1
84450,368,-192,264,289.521582,-94.009908,303.967792,1
