t_s,innovation_e_m,innovation_n_m,innovation_h_m,hdop,sats
602.816,-0.04217545639953357,-0.44190330737723116,0.44391136749743704,1.28,6
603.643,1.50643092937446,-0.03042750410529038,1.5067381915854117,1.28,6
603.915,-0.3733233417208197,0.17688811957197004,0.41310982113635053,1.28,6
604.724,-2.134148369851161,-0.8907388352247381,2.3125753905799247,1.28,6
604.867,0.30181867790199135,0.29029733028474425,0.4187684972642473,1.28,6
605.695,3.6696423039817887,-0.3618447654179988,3.687438985723449,1.28,6
605.884,-0.6157124571699342,0.2703236069743298,0.6724408393322419,1.28,7
606.717,-1.2065085245536267,-0.45886189996778626,1.2908203062636627,1.28,7
606.859,-0.13564790248781833,0.24267710197713654,0.2780153399964941,1.28,7
607.695,-0.2273066717432215,-0.4652620643705916,0.5178195743319918,1.28,7
607.837,-0.026613635630226895,0.2283454008110084,0.2298910778455714,1.28,7
608.745,-0.06386332483842239,-0.6757429871036038,0.6787540857181775,1.28,7
609.748,-0.05061566611090029,-0.2656060275876371,0.27038584938331145,1.28,6
610.718,-0.041045603538350406,-0.37124458870849253,0.3735067418603916,1.28,6
610.861,0.008583600811036263,0.22148405524768577,0.2216503212987591,1.28,6
611.755,-0.03761389301574525,0.3275015783775359,0.3296544991162372,1.28,6
612.741,1.4498858001288255,-0.7107292704204724,1.6147151232485628,1.28,6
612.884,-0.45030018011937045,0.315404127271222,0.5497726945886442,1.28,6
613.722,-0.7183858426290897,-1.1433278642558378,1.3502876819677068,1.28,6
613.995,-0.08674279309089172,0.49927707204173544,0.5067562597736486,1.3,5
614.738,-0.13631072293256352,-0.28110933387802106,0.31241490166082475,1.3,5
614.883,-0.006483199872860723,0.29700657201615854,0.29707732276527105,1.28,7
615.732,-0.06309186118150478,-0.3608868493679438,0.3663603430968849,1.28,7
615.878,0.003087635349942275,0.24488047634289956,0.2448999411718582,1.3,7
616.723,-0.05294243893803241,0.39316690750604266,0.3967154131094132,1.3,7
616.868,-0.028640370462724718,0.15349099274899913,0.15614017956732154,1.28,6
617.649,-0.07286967341272543,0.09073129103768451,0.1163707715736313,1.28,6
617.792,-0.03375382390781567,0.02400590562689331,0.041419851923529816,1.28,6
618.638,-0.07463774293425729,-0.6819328109782816,0.6860052123410295,1.28,6
618.782,0.013044741032629759,0.3038979559580923,0.30417779817750507,1.28,6
619.672,-0.044039051269649576,-0.9716495863129921,0.9726470873954949,1.28,6
619.818,0.007621716216732466,0.33646654947997945,0.33655286282700353,1.28,6
620.713,-0.05484238665906105,0.5379886159742284,0.540776699102622,1.28,6
620.86,-0.02955121521863191,0.204057041757153,0.2061857187381764,1.81,5
621.706,-0.07893381766089647,-0.7069069903487843,0.711300246432194,1.81,5
621.853,0.004463453800823913,0.2545542635584468,0.25459339252151714,1.81,5
622.706,-0.05024479161286877,-1.6030713769421823,1.6038585906043976,1.81,5
622.855,0.0007755649967151612,0.43687557844037883,0.43687626685216,1.81,6
623.649,-0.049466825832979566,-0.2002429047464318,0.2062624244967534,1.81,6
623.794,0.00191109029528036,0.2588879646371254,0.2588950182990592,1.81,5
624.637,-0.05660996099935289,-0.8856083806106483,0.8874158503723962,1.81,5
624.783,0.0018364694314669805,0.2609280042866544,0.26093446694714184,1.81,5
625.651,-1.592074988846548,0.9244968419649524,1.8410315534813373,1.81,5
625.796,0.2423104552608919,0.01838826918131531,0.24300717103045583,1.82,5
626.715,1.9893129320228269,-0.10061000289562116,1.991855495309816,1.82,5
626.864,-0.11486842200612557,0.00040163688504435413,0.1148691241646979,2.02,4
627.72,1.0819552679342337,-1.5637164073638985,1.901535223042081,2.02,4
627.868,-0.2356818640067928,0.16800431875233812,0.2894328802004942,1.82,5
628.729,-0.6165170118759278,-0.9194801273864641,1.1070397150017028,1.82,5
628.878,-0.06405159226001444,0.28602769185087595,0.29311166298286867,2.02,5
629.72,-1.710239313117384,0.032522771267622375,1.7105485198564663,2.02,5
629.871,0.13405507664097627,0.13885477440538807,0.19300624846980793,2.02,5
630.732,0.3654252851866886,-0.6638495671129476,0.7577808963083067,2.02,5
630.884,0.06454748455598747,0.1585105039497705,0.17114893404551387,1.82,6
631.752,-1.489856666467901,-0.817761670744261,1.6995314168197337,1.82,7
632.703,2.1977885297084043,-1.1855113882549801,2.4971406994801235,1.82,7
632.852,-0.06576685410733774,0.3245912804211457,0.33118692369206654,1.82,6
633.721,-3.4460577547779536,0.13252576708819674,3.448605098907033,1.82,6
633.872,0.42189593598116915,0.16015059126223719,0.4512697559986387,1.54,6
634.694,-0.7121824310236349,-0.8745252913898582,1.1278290208800494,1.54,6
634.881,0.4475802089334451,0.2837260232931271,0.5299325426152262,1.54,6
635.775,0.7752642466792992,0.020620054095871865,0.7755384186551547,1.54,6
636.705,-1.341126690776818,-1.8461999759917092,2.2819016525840383,1.54,6
636.856,0.28324090381872224,0.3905137663421101,0.4824172585000943,1.54,6
643.752,-0.9011157167530541,-6.2136379505444665,6.2786388744238035,1.82,5
644.719,0.05927764042809258,-0.7944911474732521,0.7966994552954627,1.82,5
644.873,-0.015893653845438394,0.2600943167832952,0.26057947320448654,1.82,5
645.749,0.018706184295922412,0.44029642462803054,0.440693615645995,1.82,5
646.656,0.03299047257503673,-1.0502077968703247,1.0507258385934675,1.82,5
646.808,-0.0005165614522297801,0.4354652328046029,0.4354655391845616,1.82,5
647.706,-3.8089848324239313,2.2128389593528937,4.405113132901987,1.82,5
647.86,0.6946971823922468,-0.21939213691899795,0.7285170450755499,1.82,5
648.677,1.2808514213263607,0.10873118668919801,1.2854582196526652,1.82,5
648.832,0.17798983185672057,-0.16896051189405625,0.2454140069838826,1.82,5
649.743,-2.7495503508957597,0.00339260209659642,2.749552443918825,1.82,5
649.898,0.4668284425294047,-0.11188906270515986,0.48004995272103596,1.82,5
650.661,-0.5486207202016544,-0.2548013284321087,0.6049036382808003,1.82,5
650.851,0.4576751680599642,-0.02852419694056607,0.45856317914745476,1.82,5
651.803,-0.6772262818038968,-0.13205903652269058,0.6899819025838521,1.82,5
652.717,-0.7076914764783453,-0.4997403505868192,0.8663530711463643,1.82,5
652.874,0.36672020635071334,0.06720653247825226,0.37282761130804165,1.82,5
653.633,0.5929728863143922,0.48646028499609884,0.7669813901148493,1.82,5
653.786,0.08287469178901574,-0.06411373511582497,0.10477970017912115,1.82,6
654.765,-1.3951992359693364,0.6319780134939208,1.5316582900859912,1.82,6
656.88,0.7603677415585679,0.14784563401909168,0.774607922694691,1.68,6
657.649,-3.650910037471178,0.5704845263661582,3.695212672706541,1.68,6
657.804,1.170722084360193,-0.25801963761898605,1.198817889508539,1.68,6
658.63,-0.03434245580358919,-0.86972298871558,0.8704007590592866,1.68,6
658.786,0.488929398286551,0.009110220415863068,0.4890142662794966,1.68,6
659.708,0.8330586860641205,-0.4222409821657038,0.9339562203053937,1.68,6
659.866,0.14999292529133612,0.06812912646216773,0.16474057032179532,1.54,6
660.64,-1.4271496289536287,0.08449324649970436,1.42964861841172,1.54,6
660.795,0.37989773688589423,0.019203755481669305,0.38038280023631965,1.54,6
661.651,0.6120875698467643,-0.036567717716735615,0.6131789226155189,1.54,6
661.843,0.2497077051197678,-0.02703511791639812,0.2511669476601857,1.54,6
662.76,0.1738271164784635,0.7530635737240345,0.7728651968443344,1.54,6
663.691,-3.0420513132331024,0.04862290403974612,3.0424398727239463,1.54,6
663.849,0.6435447751259247,-0.20091318859860507,0.6741780083514558,1.54,6
664.666,1.0186602451855578,-0.3548370216594492,1.0786927306057315,1.54,6
664.891,0.4449371492979566,-0.16897942049658354,0.47594444148109694,1.54,6
665.672,-1.1587843329321075,-0.20634761091184828,1.1770133672894019,1.54,6
665.833,0.6637908966015189,0.002868633485860528,0.6637970951044638,1.54,6
666.763,0.8654224659963532,-0.08261114644042777,0.8693564551824591,1.54,6
667.734,0.43640369722271544,-1.615604094497229,1.6735067305230256,1.54,6
667.893,0.11225749868678037,0.4733047333938316,0.486435110435522,1.54,6
668.722,-0.01138882543307318,1.4048896152670807,1.4049357766211348,1.54,6
668.885,0.02008294522519094,-0.1150205403243092,0.11676064998711705,1.54,6
669.662,-0.05201596596118918,-1.1378524140253319,1.1390407265845022,1.54,6
669.819,0.006089619190994711,0.15379276280438603,0.15391327867632953,1.54,6
670.752,-0.0730326177441114,0.6685057895859643,0.67248327411506,1.54,6
671.678,-0.03835409413138535,-0.11175940664332984,0.11815752836746513,1.54,6
679.804,-10.955976927480961,6.6955351142095765,12.839922932054874,2.39,5
680.636,0.29271211344102,0.06581273552055222,0.3000194952195719,2.39,5
680.757,-0.1610397989902168,-0.012837865508487312,0.1615506968404143,2.39,5
681.675,0.08814577796295708,0.49297608161515427,0.5007944640442087,2.39,5
681.801,0.009884366980521975,-0.11243244693142174,0.11286609691839529,2.39,5
682.648,-3.0749146593092505,0.48286830051955576,3.1125973009179275,2.39,5
682.77,0.2716873084486622,-0.1218078003822427,0.29774340262386806,2.39,5
683.723,0.7708484651363818,-0.41164148516529053,0.8738741720134552,2.39,5
683.851,0.3053163913387138,-0.17376102890059997,0.3512990093704931,2.39,5
684.718,-2.0418183827625214,-0.24318510531148263,2.0562493291506057,2.39,5
684.845,0.49089298632560485,-0.021438897623966113,0.4913609165928863,2.39,6
685.695,0.7458143681945444,0.9588960065800904,1.2147924198152837,2.39,6
685.821,0.12821303760296132,-0.15617698140727043,0.20206393179601664,2.38,6
688.827,-1.5255862653139758,0.43610560083695304,1.5866951654290764,2.38,6
689.63,0.05609711013966745,0.6081406056371463,0.6107224263040757,2.38,6
689.755,-0.010755219799378324,-0.23273271121991002,0.2329810928481171,2.38,6
690.656,-0.027290127393612806,-0.8293634138848915,0.8298122819915126,2.38,6
690.782,0.004881819110522656,-0.020221821835150422,0.02080274588030221,2.38,6
691.64,-3.114959231647404,-0.05479681377704537,3.1154411735138736,2.38,6
691.765,0.2582807567739849,-0.0004981295226400562,0.2582812371287618,2.38,5
692.681,0.6994544026615301,-0.5026014256297344,0.8613040429764854,2.38,5
692.812,0.13322614767345797,0.029021736469957204,0.13635053212819404,1.18,7
693.681,0.11167226826844967,-2.3179276430072946,2.3206161366580154,1.18,7
693.809,0.024511325973932685,0.8379171023060223,0.8382755367049199,1.28,6
694.724,3.011659934909897,-0.969734347377198,3.1639343021030895,1.28,6
694.854,-0.2950617543470955,0.4177929939260707,0.5114806200161405,1.28,6
695.642,-4.265937649395454,0.938001745865904,4.367845155654799,1.28,6
695.769,0.4561285370024244,0.11494128084177646,0.47038786156694157,1.28,6
696.642,2.599282207257751,-1.7723934143301676,3.1460525119787297,1.28,6
696.769,-0.08497611936748228,0.33578720845531507,0.346372617602734,1.28,6
697.704,-2.007938126070613,0.3365067085345288,2.0359401472088288,1.28,6
697.834,0.17425500861180154,0.1846415124967109,0.2538844149674652,1.28,6
698.702,0.4503334557976366,-0.6102192208474264,0.7583981269111113,1.28,6
698.835,0.06340733087141714,0.2012997331694919,0.21104992817422613,1.28,6
699.633,0.03932207057166792,-0.10409257068093325,0.11127213714586558,1.28,6
699.76,0.01846864557660055,0.1339459181378686,0.1352131645041661,1.28,6
700.693,-0.04472059103006387,0.20143496421658824,0.20633946803996664,1.28,6
700.824,-0.02526757436655913,0.07155145481533509,0.07588188848836418,1.28,6
701.725,-0.08073483065808418,-0.001632752030758411,0.08075133906371754,1.28,6
701.858,-0.03487363419683831,-0.009522653301416995,0.03615039817199637,1.28,6
702.691,-0.08625546036155995,-1.1374576368484952,1.1407234020862147,1.28,6
702.823,0.015654012063780698,0.4781773764003958,0.478433539161772,1.28,6
703.727,-0.05302651240808132,0.11802220906446337,0.12938722058464777,1.28,6
703.897,0.00787322973054927,0.19109946593869154,0.19126158429868537,1.28,6
704.7,-0.05304510738437784,-0.2334086632282606,0.23936037158941692,1.28,6
704.835,0.0069315767656661365,0.12034142677691761,0.12054088831248319,1.64,6
705.666,-0.0457567160547363,-0.6727903228962475,0.6743444933021628,1.64,6
705.799,0.00032861412538665036,0.10801597398835838,0.10801647385420947,1.28,6
706.699,-0.05432023520169338,-0.7992430479383472,0.8010868477450784,1.28,6
706.832,0.006551889931497357,0.2679902726963519,0.26807035181373473,1.28,6
707.739,3.005256498216948,-0.40028715134050685,3.0317975565006794,1.28,6
707.874,-0.5233307770463185,0.22484805385934692,0.5695891058721535,1.28,6
708.643,-1.148675968120358,0.3349575113360288,1.1965170346207643,1.28,6
708.775,-0.4931877615100433,0.13403750637155554,0.5110775099900132,1.28,6
709.686,-0.6400346918806363,-0.7601525597196712,0.9937184313773744,1.28,6
709.819,-0.04725595000895311,0.30649740203480746,0.3101189808208054,1.28,6
710.783,-0.11283187347536483,-0.03772262712155339,0.11897070340597508,1.28,6
711.706,-0.044202292347328864,-0.5853405493689081,0.587007156161025,1.28,6
711.841,0.0016000857818880831,0.20477258217187,0.20477883358356316,1.28,7
712.637,-0.03179548673800525,0.2977576932680961,0.29945049152947517,1.28,7
712.77,-0.016636366524515722,0.11553929338799662,0.11673087426955898,1.28,7
713.752,-0.048651450735683,-1.0020618455652652,1.0032421970772323,1.28,7
714.674,-0.016049707747953335,0.1964004636715515,0.19705515788528635,1.28,7
714.86,0.003234684635408769,0.20521517020728197,0.20524066182872794,1.54,6
715.649,-0.02325722733096569,-0.22748141166974278,0.2286672063903856,1.54,6
715.783,-0.00010840773429521278,0.10792110142193678,0.10792115587020379,1.54,7
716.649,-0.024717870667977593,-0.701632761940715,0.7020680207493537,1.54,7
716.783,0.003666855374746092,0.1488324086334103,0.14887757281727065,1.82,6
717.706,-0.015567999814017242,-0.7648804642099378,0.7650388795010481,1.82,6
717.842,-0.0013834444349214436,0.14447888393047492,0.14448550730194415,1.82,5
718.679,-0.024048970683509197,-0.12407902770283386,0.1263881248639163,1.82,5
718.815,-0.001061591246923399,0.11693635199225128,0.11694117065102108,1.82,6
719.66,-0.007846657898674891,-0.26608550213950366,0.2662011729670075,1.82,6
719.795,0.0013416714560889886,0.1000892312877113,0.10009822327125018,1.82,6
720.729,-0.007826139094824214,-0.7255459162407476,0.7255881235430728,1.82,6
720.866,0.001055769579544119,0.14028957836757172,0.1402935509849121,1.54,6
721.669,1.5176992167117973,-0.21022564765934248,1.532189849640505,1.54,6
721.888,-0.42423589665490624,0.15063149920115393,0.45018434508785343,1.54,6
722.846,-0.6496061738878467,-0.26800409379404755,0.7027192721446993,1.54,6
723.65,-0.16776150049379623,-0.8813922034582333,0.8972157696813458,1.54,6
723.786,-0.03778085754677818,0.2364479231592611,0.23944730853216495,1.54,6
724.768,-1.566177579223563,-0.013844165884677295,1.566238765511703,1.54,6
725.631,2.0379538157830908,-1.0464970207601425,2.290941241002203,1.54,6
725.768,-0.18453420816832988,0.24687376585632137,0.3082199381162651,1.54,6
726.712,-0.48434068959325316,0.05165830533658777,0.4870877581154305,1.54,6
726.851,-0.06652484182889395,0.1425601831576273,0.15731802313242943,1.82,5
727.784,-0.09757229064168627,-1.7305868625255414,1.7333352937752877,1.82,5
728.734,2.219547042543546,0.6163080976227775,2.3035244182033776,1.82,5
728.874,-0.25548246918378226,0.09926270837738116,0.27408826559095023,2.05,6
729.683,-2.988699979231825,0.9334268841024027,3.1310722306943717,2.05,6
729.823,0.13777327925084393,-0.06479954324399273,0.1522512964810517,1.82,5
730.694,0.4198443061807282,0.35268250272378054,0.5483194225630591,1.82,5
730.835,0.06061308597843151,-0.12369524971407486,0.1377478166565847,1.82,6
731.674,5.402833824945084,0.09785776407125013,5.4037199670189935,1.82,6
731.812,-0.8173001982294608,-0.09969539168506003,0.8233582362186908,1.82,6
732.673,-1.8245795545853483,-0.27541746880700657,1.8452493959177785,1.82,6
732.814,-0.7654674699256319,-0.12242984455161832,0.7751964359768959,1.82,5
733.674,-0.8526984256264498,-0.19242412351033522,0.8741405198104861,1.82,5
733.816,-0.3193188732617003,-0.07981352657188268,0.3291424339780005,1.82,5
734.784,-0.3444258400896203,-0.15222022499742138,0.3765636151033531,1.82,5
735.685,-1.7398209489771759,-0.14684935555897027,1.7460073504220783,1.82,5
735.827,0.6160727095290142,0.013425507801684944,0.616218977057794,1.54,6
736.73,-0.9001979994684461,-0.49558979125868063,1.0276019070860152,1.54,6
736.872,0.4528918254109513,0.11510482116167964,0.46729019396808,1.54,6
737.731,-1.635315763589773,-0.5293489558864621,1.7188565861476897,1.54,6
737.874,0.49552010932205093,0.1378418236757284,0.5143350533424569,1.54,6
738.709,-0.604069633659428,-0.6466953852683162,0.8849378755804113,1.54,6
738.852,0.3880226008025005,0.18073789668844142,0.4280510787661893,1.54,6
739.73,-2.3330953320978978,0.30831721037850457,2.3533791302874647,1.54,6
739.874,0.5789423691413838,0.05844306211295702,0.5818847465745921,1.54,6
740.71,1.1812355729572168,0.4326582801725465,1.257978801976182,1.54,6
740.857,0.17036745427341415,-0.05770800096769335,0.1798757428095605,1.54,6
741.7,0.19468621015496979,-1.0610020341914606,1.078715920427117,1.54,6
741.844,0.04349753256592592,0.1280238343176734,0.13521145473931886,1.18,7
742.677,-1.5396020221381121,-0.6391442743771165,1.6669972375624427,1.18,7
742.822,0.42686040725481433,0.2588740042806421,0.4992249566818949,1.18,7
743.657,0.7045867397974135,0.398160758219575,0.8093049260225313,1.18,7
743.8,0.28273952748632425,0.15581374773887546,0.3228305505797489,1.18,7
744.647,0.23693960281481807,0.09633030209073468,0.25577314652429006,1.18,7
744.925,0.07364420784676184,0.017936460310892244,0.0757970049399135,1.18,7
745.643,-0.006787848045458844,-0.4693633316522039,0.4694124114046677,1.18,7
745.79,0.02883348837931976,0.2693329989605786,0.27087198891952524,1.18,7
746.639,-1.571930280615657,0.6765064967611636,1.7113228354920296,1.18,7
746.782,0.3884652830572506,-0.0527948427074989,0.392036441618964,1.18,7
747.679,2.1880717358496575,-0.21894177065055942,2.198998276524958,1.18,7
747.825,-0.1716353990194115,-0.011373205489292104,0.1720118019196772,1.18,7
748.715,-2.1343496243345506,-0.5141709501116338,2.1954088650717747,1.18,7
748.862,0.2278825264922979,0.08227797773079715,0.2422810588964445,1.18,7
749.716,0.503735105998544,0.5421423380939245,0.7400455200656993,1.18,7
749.863,0.07143465883907396,-0.05741587093913836,0.09164874641343808,1.18,7
750.719,0.03335182518441826,-0.2190763923903205,0.2216005639566147,1.18,7
750.866,0.0046576609950363945,-0.10077749173973416,0.10088506652273602,1.18,7
751.656,-3.8725729896333156,-0.5832407098939143,3.916247092014889,1.18,7
751.802,1.6252468955049117,0.19130941819210534,1.6364677707909054,1.18,7
752.7,4.542833928907605,-0.8707959862288419,4.62554059059764,1.18,7
752.847,-0.17656332110615125,0.2774944258510743,0.32890388069837556,1.18,7
753.708,-3.030221215465996,-0.4072185016301546,3.05746096013181,1.18,7
753.855,0.4133409734436668,0.24579328938398248,0.4809003030083847,1.18,7
754.64,0.7897131489935418,0.3754372015440879,0.8744140609554217,1.18,7
754.786,0.33513755914507826,0.15369200489169543,0.3686982721919778,1.18,7
755.713,0.30779191174274345,-0.7502749856442108,0.8109552484679247,1.18,7
755.863,0.05940231793558581,0.3153362521662757,0.32088251324494677,1.18,7
756.72,-0.01952107531382552,-0.45055900430668316,0.4509816944657929,1.18,7
756.869,0.018696814755720936,0.27315767543100833,0.27379679787916045,1.4,7
757.71,-0.052944397216279526,-0.672370205333408,0.6744514824779351,1.4,7
757.86,0.0028829147959648083,0.21432532450995723,0.21434471284363246,1.4,7
758.722,-1.5915537593706084,0.014325088491204951,1.5916182259345353,1.4,7
758.874,0.25795385710326,0.14411889443124437,0.2954834143002501,1.18,7
759.741,0.5330889050685492,-0.654788221660624,0.8443526490351453,1.18,7
759.891,0.06410566310438881,0.24875353157565883,0.25688101431093674,1.18,7
760.673,0.029332650078249145,-0.49622027144579306,0.497086473517787,1.18,7
760.823,0.017905230117655435,0.25353141393014766,0.25416289090853933,1.18,7
761.703,-0.04861733835185689,0.002420806554596311,0.0486775707363639,1.18,7
761.853,0.009514714542572023,0.15382502450094648,0.15411900582194077,1.18,7
