t_s,east_m,north_m,up_m,ve_mps,vn_mps,vu_mps,lat,lon,alt_m,roll_deg,pitch_deg,yaw_deg,bgx_dps,bgy_dps,bgz_dps,bax_mps2,bay_mps2,baz_mps2,sigma_e_m,sigma_n_m
1.082,-0.000744739011844606,0.0004901865709930248,0.0002564058030918656,-0.001303559204433409,0.00084429514365438,0.0008194464313112929,26.03039169440342,119.19304656255466,36.200256405803096,-0.9951509597582406,-6.76700503256785,59.82177021842783,0.0,0.0,0.0,0.0,0.0,0.0,5.489020154384341,5.489020154384341
1.181,-0.0008809726126091891,0.0005857611829328962,0.000296798714731784,-0.0013760969774200308,0.0009654001206047618,0.0008879621036079167,26.03039169526198,119.19304656119269,36.20029679871473,-1.0002516732122726,-6.761144539677493,59.827165326625504,0.0,0.0,0.0,0.0,0.0,0.0,5.578876487478235,5.578876487478235
1.282,-0.0010186640785269214,0.0006873254785811888,0.000333825069981021,-0.001363281840769626,0.0010055870856266593,0.0009072563692893913,26.03039169617435,119.19304655981615,36.20033382506998,-0.9991992845523447,-6.758258883771834,59.83195043238438,0.0,0.0,0.0,0.0,0.0,0.0,5.677583395710163,5.677583395710163
1.392,-0.0011858476167999228,0.0008061070371714267,0.00035279455491601415,-0.0015198503479363766,0.0010798323508203437,0.0007478036400524901,26.03039169724138,119.19304655814477,36.20035279455492,-1.0131587093474252,-6.77010934769864,59.84418488282223,0.0,0.0,0.0,0.0,0.0,0.0,5.79287595375723,5.79287595375723
1.502,-0.0013571645977353255,0.0009289505557331951,0.0003730832182529317,-0.0015574270994127525,0.0011167592596524412,0.0007928838672563028,26.030391698344904,119.19304655643208,36.20037308321825,-1.0117599038045955,-6.777679113596251,59.86141893621734,0.0,0.0,0.0,0.0,0.0,0.0,5.915964464564822,5.915964464564822
1.603,-0.0015207608401018083,0.0010389545668051173,0.00038354294242737383,-0.00161976477590577,0.0010891486244744765,0.0007247428452257238,26.030391699333087,119.19304655479657,36.20038354294243,-1.0151987916953917,-6.7764738601713015,59.8584615617391,0.0,0.0,0.0,0.0,0.0,0.0,6.035566983566561,6.035566983566561
1.714,-0.0017068796783601566,0.001148434919104121,0.00039750589014052616,-0.0016767462906157498,0.000986309480171205,0.0007745632459487424,26.030391700316564,119.19304655293588,36.200397505890145,-1.0165704514904004,-6.784201543422217,59.870734179220506,0.0,0.0,0.0,0.0,0.0,0.0,6.173978968080471,6.173978968080471
1.821,-0.0018907238289651896,0.0012709716529187497,0.00040934584902646787,-0.001718169631822739,0.0011452031197628856,0.0007766930808019125,26.03039170141733,119.19304655109795,36.20040934584903,-1.0349356566043122,-6.792724986596247,59.86777746771398,0.0,0.0,0.0,0.0,0.0,0.0,6.3139954359244665,6.3139954359244665
1.921,-0.0020707917863816883,0.0013812727187094947,0.00041991961998558765,-0.0018006795741649867,0.0011030106579074488,0.0007853114466623575,26.03039170240818,119.19304654929776,36.20041991961999,-1.0345122409171985,-6.8028705409076755,59.871209288439275,0.0,0.0,0.0,0.0,0.0,0.0,6.450442542560548,6.450442542560548
2.02,-0.002251019822054625,0.001486473842459909,0.00042130549617369736,-0.0018204852088175409,0.0010626376136405483,0.0006952914322050506,26.03039170335322,119.19304654749597,36.20042130549618,-1.0448840671178743,-6.788691491725247,59.8764484612819,0.0,0.0,0.0,0.0,0.0,0.0,6.590612631433154,6.590612631433154
2.125,-0.0024449794774820486,0.0016130788182712888,0.0004178073666661543,-0.001847234813594512,0.0012057616743940925,0.0006454454075114751,26.030391704490533,119.19304654555691,36.20041780736667,-1.0422533068588182,-6.7887688628886425,59.888743220546765,0.0,0.0,0.0,0.0,0.0,0.0,6.7445582058598355,6.7445582058598355
2.303,-0.0027834709101596964,0.0018848570690933003,0.0004092707774189847,-0.0019016372622339774,0.001526844105741637,0.0006557124839563508,26.030391706931958,119.19304654217292,36.20040927077742,-1.0507418920345712,-6.760668114577329,59.892643664919405,0.0,0.0,0.0,0.0,0.0,0.0,7.017247916475607,7.017247916475607
2.403,-0.002992703067570401,0.0020276978444010623,0.0004142581234610301,-0.0020923215741070443,0.0014284077530776203,0.0007202849574640081,26.030391708215117,119.19304654008117,36.200414258123466,-1.0579250161830116,-6.76089418150685,59.895894906883136,0.0,0.0,0.0,0.0,0.0,0.0,7.176527109614458,7.176527109614458
2.502,-0.0032009741440600452,0.0021625954453369355,0.0004191070106957569,-0.0021037482473701464,0.001362602029655284,0.0007267161731705782,26.030391709426922,119.19304653799904,36.200419107010696,-1.0609299614240317,-6.751980930388098,59.902752381632254,0.0,0.0,0.0,0.0,0.0,0.0,7.338400066221008,7.338400066221008
2.603,-0.00342075570626918,0.0023078370750937867,0.00041604450389693906,-0.0021760550713775723,0.0014380359381866467,0.0006434984814444797,26.030391710731653,119.19304653580181,36.200416044503896,-1.0689399793620342,-6.746806087939493,59.905934973322765,0.0,0.0,0.0,0.0,0.0,0.0,7.50763997555407,7.50763997555407
2.712,-0.0036605227190954393,0.002458057094074257,0.00041082187709866905,-0.0021996973653785256,0.0013781653117474328,0.0006215573856894001,26.0303917120811,119.19304653340481,36.2004108218771,-1.0656276789195864,-6.712019380635836,59.91384918573414,0.0,0.0,0.0,0.0,0.0,0.0,7.694710806305118,7.694710806305118
2.82,-0.003900613819580552,0.002621110017366918,0.0004062681399583756,-0.002223065745232527,0.001509749289746862,0.0006193766295724089,26.03039171354583,119.19304653100455,36.200406268139965,-1.0670888698355918,-6.695589948332287,59.927010317014634,0.0,0.0,0.0,0.0,0.0,0.0,7.884380915184068,7.884380915184068
2.919,-0.004126280453240033,0.002773619852529151,0.00040178656030523836,-0.002279460946055361,0.0015405033854771016,0.0006044601504473925,26.03039171491585,119.19304652874851,36.200401786560306,-1.0705924772981366,-6.695784690504373,59.931753508846356,0.0,0.0,0.0,0.0,0.0,0.0,8.061848894843774,8.061848894843774
3.023,-0.004350783840635405,0.0029432138539910637,0.00038636254447067006,-0.0021586864172631944,0.001630711552518392,0.00047888563042841934,26.03039171643934,119.19304652650409,36.20038636254447,-1.0856377466244558,-6.681656585652808,59.938863005478424,0.0,0.0,0.0,0.0,0.0,0.0,8.2518339814246,8.2518339814246
3.133,-0.00457402161165182,0.0031386714129380136,0.0005080550237395408,-0.002029434281967408,0.001776886899517728,0.0019348550404954235,26.030391718195162,119.19304652427232,36.20050805502374,-1.2394382499564454,-7.172556366277842,59.8500962563041,0.0,0.0,0.0,0.0,0.0,0.0,8.456564617990201,8.456564617990201
3.243,-0.004804060908362128,0.003293958516623028,0.000613404124931953,-0.002091266333730079,0.0014117009425910394,0.0019580870926762424,26.03039171959013,119.19304652197256,36.20061340412494,-1.2481622871222886,-7.15851865856717,59.853364150682374,0.0,0.0,0.0,0.0,0.0,0.0,8.665012501765002,8.665012501765002
3.345,-0.005041819584709496,0.00340403097134094,0.0006963328131677775,-0.0023309674151702677,0.001079141712920709,0.001941665646175733,26.03039172057893,119.19304651959563,36.20069633281317,-1.2581647119246986,-7.132196912692672,59.859234884514706,0.0,0.0,0.0,0.0,0.0,0.0,8.861482147168937,8.861482147168937
3.453,-0.005305257486559145,0.003492609906434138,0.0007674809772316828,-0.0024392398319411997,0.000820175324937019,0.0019084958697143121,26.030391721374645,119.19304651696196,36.200767480977234,-1.2599093185983712,-7.14881477661605,59.867271719881494,0.0,0.0,0.0,0.0,0.0,0.0,9.072713282824703,9.072713282824703
3.563,-0.00557921399443507,0.003559933074531834,0.0007974500366125549,-0.002490513707962958,0.0006120288008881447,0.0015729646224119178,26.03039172197942,119.19304651422314,36.20079745003662,-1.2490060313438986,-7.13468447305214,59.87477065305844,0.0,0.0,0.0,0.0,0.0,0.0,9.291103164524856,9.291103164524856
3.665,-0.005860607973397978,0.0036068415824276326,0.0007977119456771558,-0.00275876449963635,0.00045988733231174667,0.0012955256831965413,26.030391722400807,119.19304651140997,36.20079771194568,-1.2336252137856012,-7.080138505104735,59.889447808179675,0.0,0.0,0.0,0.0,0.0,0.0,9.496422747366179,9.496422747366179
3.773,-0.006170545137908029,0.0036440436911483816,0.0007784300691903046,-0.0028697885602782486,0.00034446396963656666,0.001089009475300724,26.030391722735,119.19304650831145,36.20077843006919,-1.2300834628903223,-7.052836277172547,59.90814904204823,0.0,0.0,0.0,0.0,0.0,0.0,9.716662279530137,9.716662279530137
3.881,-0.006506639377879197,0.003679669173505482,0.000763181067965498,-0.0031119837034367464,0.00032986557738055855,0.0011015204218446679,26.03039172305503,119.19304650495144,36.20076318106797,-1.2334707776971552,-7.033182269192513,59.916217515246736,0.0,0.0,0.0,0.0,0.0,0.0,9.939713071592852,9.939713071592852
3.983,-0.006841533713584351,0.003706328726737525,0.0007342188222466587,-0.003283277801030913,0.00026136816894159416,0.000906102604004426,26.030391723294517,119.1930465016034,36.20073421882225,-1.2077186658642998,-7.0036042747005425,59.929093637827314,0.0,0.0,0.0,0.0,0.0,0.0,10.15286112656397,10.15286112656397
4.131,-0.0073183491255437725,0.003751123071596649,0.0006745596719290015,-0.0032217257564825805,0.00030266449229137955,0.0007298451134149573,26.03039172369691,119.19304649683656,36.20067455967193,-1.217064365851926,-6.999230663548814,59.94177307704932,0.0,0.0,0.0,0.0,0.0,0.0,10.466275814703327,10.466275814703327
4.23,-0.007647227741201208,0.0037732362670698347,0.0006496044540790523,-0.0033220062187619796,0.0002233656108402576,0.0007984017843464193,26.030391723895555,119.19304649354868,36.200649604454085,-1.236528959059748,-6.993219288575828,59.953240051587,0.0,0.0,0.0,0.0,0.0,0.0,10.678547899356449,10.678547899356449
4.335,-0.007992040889757078,0.0037904786737128124,0.000636093790880677,-0.003283934748151136,0.0001642133965997899,0.0009047114075952342,26.030391724050446,119.1930464901015,36.200636093790884,-1.2501133883452247,-7.003789534323106,59.960109822000334,0.0,0.0,0.0,0.0,0.0,0.0,10.905944302895097,10.905944302895097
4.474,-0.008460365496879082,0.0038104728315629466,0.0006161952637655565,-0.0033692417778561448,0.0001438428622311823,0.000884556558217758,26.030391724230057,119.19304648541953,36.20061619526377,-1.251256368315596,-7.01263484295746,59.96161262963138,0.0,0.0,0.0,0.0,0.0,0.0,11.21042495064332,11.21042495064332
4.584,-0.00881637402491938,0.003813265998354992,0.0006000081103244869,-0.003236441164002701,2.5392425382232585e-05,0.0008313652065651646,26.03039172425515,119.19304648186042,36.20060000811033,-1.2509708054109892,-7.017578112803486,59.98052695104225,0.0,0.0,0.0,0.0,0.0,0.0,11.454066225106754,11.454066225106754
4.688,-0.009160326759174045,0.0038251173884656865,0.0005865666204449457,-0.0033072378293717837,0.00011395567414129346,0.0008229454375907252,26.030391724361614,119.19304647842183,36.200586566620444,-1.2574725449082143,-7.018626546386585,59.98232548735904,0.0,0.0,0.0,0.0,0.0,0.0,11.686556676234078,11.686556676234078
4.798,-0.009517273713799932,0.003824632518160179,0.0005975649059210725,-0.0032449723147807887,-4.407911868252315e-06,0.0010745210689253335,26.03039172435726,119.19304647485333,36.20059756490593,-1.27724668353585,-7.023731637211221,59.99362923176503,0.0,0.0,0.0,0.0,0.0,0.0,11.93465965932654,11.93465965932654
4.904,-0.009861041199090155,0.003812073619688277,0.0005948109788620696,-0.0032430894838700293,-0.00011848017426322629,0.0009410809028418295,26.03039172424444,119.19304647141661,36.20059481097886,-1.2728276596158854,-6.994512412065539,60.01109563898543,0.0,0.0,0.0,0.0,0.0,0.0,12.175817365632225,12.175817365632225
5.013,-0.010221387179389889,0.0037809649406426752,0.0006122611785067435,-0.003305926424768192,-0.0002854007251890071,0.0011578285224257225,26.030391723964986,119.19304646781413,36.20061226117851,-1.2937229159765362,-7.012268980051279,60.0125222867386,0.0,0.0,0.0,0.0,0.0,0.0,12.42587046473229,12.42587046473229
5.116,-0.01055709650756449,0.003753687033945334,0.0006485174664239763,-0.003259313865772838,-0.00026483404560525414,0.001403950246870816,26.030391723719944,119.19304646445795,36.200648517466426,-1.305056358342515,-7.01391008988257,60.02224869966302,0.0,0.0,0.0,0.0,0.0,0.0,12.664036482861123,12.664036482861123
5.223,-0.01091018818195462,0.00372598246988168,0.0006354503908781586,-0.0032999221905619467,-0.0002589211594733996,0.0009118076864243358,26.03039172347107,119.193046460928,36.200635450390884,-1.2909514368681987,-6.959346904847458,60.027768199571675,0.0,0.0,0.0,0.0,0.0,0.0,12.913337398976784,12.913337398976784
5.333,-0.011255205710304469,0.003699518403942271,0.0006223575388041443,-0.0031365229849986322,-0.00024058241763099251,0.0008959437069600594,26.030391723233336,119.19304645747877,36.200622357538805,-1.2700724690259493,-6.959318775048058,60.043190338245935,0.0,0.0,0.0,0.0,0.0,0.0,13.171580024277176,13.171580024277176
5.443,-0.011589404742448378,0.00367483531897961,0.0005926799673128859,-0.0030381730194900904,-0.0002243916814787354,0.0006967739658433188,26.030391723011604,119.1930464541377,36.200592679967315,-1.27794271514472,-6.92970245273022,60.067248576733164,0.0,0.0,0.0,0.0,0.0,0.0,13.431753837857979,13.431753837857979
5.543,-0.011900979550964252,0.003645367004759303,0.0005596962949364057,-0.003115748085158735,-0.00029468314220307257,0.0005759435367237889,26.030391722746888,119.19304645102281,36.20055969629494,-1.2999436105871307,-6.940541082863949,60.07305021761142,0.0,0.0,0.0,0.0,0.0,0.0,13.669913782768074,13.669913782768074
5.646,-0.012200207336516583,0.0036044372879445417,0.0005132627648883818,-0.002905124131576025,-0.00039737589140544755,0.00038174248397568897,26.03039172237921,119.19304644803135,36.20051326276489,-1.2976934809824714,-6.9114023953353225,60.08761387294142,0.0,0.0,0.0,0.0,0.0,0.0,13.91681781472488,13.91681781472488
5.755,-0.012509113039629207,0.0035799021094129694,0.00047848171882954667,-0.0028339972762626,-0.0002250933810235993,0.0004606370568711135,26.030391722158807,119.19304644494314,36.20047848171883,-1.3109526092383985,-6.91253731134512,60.08783092102982,0.0,0.0,0.0,0.0,0.0,0.0,14.17983215976017,14.17983215976017
5.864,-0.012827971628104017,0.0035682597861432883,0.00047700630948906137,-0.002925308151145051,-0.0001068103052264313,0.0007637890441206484,26.030391722054222,119.19304644175543,36.20047700630949,-1.2935933521271226,-6.907664124895937,60.096290064106725,0.0,0.0,0.0,0.0,0.0,0.0,14.444583789153462,14.444583789153462
5.964,-0.013103743169681692,0.003561322961099795,0.0004910799129340459,-0.002757715415776746,-6.93682504349334e-05,0.0009354714927373698,26.030391721991908,119.19304643899846,36.200491079912936,-1.3087155100340937,-6.897602098527833,60.11469361146507,0.0,0.0,0.0,0.0,0.0,0.0,14.688973356462833,14.688973356462833
6.073,-0.013394829186364554,0.0035584511513115113,0.000489861196913129,-0.0026705139145216795,-2.6346878791590514e-05,0.0007870922300303979,26.030391721966108,119.19304643608841,36.200489861196914,-1.2773658176474112,-6.855091686379799,60.13152190884286,0.0,0.0,0.0,0.0,0.0,0.0,14.956963073146733,14.956963073146733
6.183,-0.013690694023075742,0.003563225907116269,0.0004650384921870719,-0.002689680333738081,4.340687095234177e-05,0.0005327454609838577,26.030391722009,119.19304643313056,36.20046503849219,-1.2684588315280458,-6.811649014834694,60.13496446190277,0.0,0.0,0.0,0.0,0.0,0.0,15.229073236989832,15.229073236989832
6.293,-0.013986329103255462,0.0035649932059231356,0.0004695021470604292,-0.0026875916379974535,1.6066352789694222e-05,0.0008062646297838325,26.030391722024877,119.19304643017502,36.200469502147065,-1.2685859301805251,-6.816809643826767,60.14372705928665,0.0,0.0,0.0,0.0,0.0,0.0,15.502823390514225,15.502823390514225
6.393,-0.0142615277391057,0.003574697508971357,0.000470389526261896,-0.0027519863585023707,9.704303048221706e-05,0.0007701251197137657,26.030391722112054,119.1930464274238,36.20047038952627,-1.272823725222328,-6.812899755467035,60.16072855127859,0.0,0.0,0.0,0.0,0.0,0.0,15.753086301419636,15.753086301419636
6.505,-0.014564173188331456,0.0035775377693395556,0.000487939090455119,-0.0027021915109442527,2.5359467573201635e-05,0.0009536739964612327,26.030391722137566,119.19304642439816,36.20048793909046,-1.2876253124844734,-6.817423844541698,60.163610304831785,0.0,0.0,0.0,0.0,0.0,0.0,16.03494007467365,16.03494007467365
6.662,-0.014927984110837431,0.003609213499695185,0.00048580675769739347,-0.00231726702233105,0.0002017562443033706,0.0008080857624543121,26.030391722422113,119.19304642076105,36.2004858067577,-1.3119360698135956,-6.800543233959319,60.18763423966144,0.0,0.0,0.0,0.0,0.0,0.0,16.432757713927117,16.432757713927117
6.772,-0.015190493179761443,0.0036358695303454706,0.0004834867925484904,-0.0023864460811273782,0.0002423275513662337,0.0007674021674739801,26.03039172266157,119.19304641813667,36.20048348679255,-1.3183598213765348,-6.791172093580559,60.20705702044337,0.0,0.0,0.0,0.0,0.0,0.0,16.71333808280848,16.71333808280848
6.882,-0.015445462974642136,0.0036803966002952894,0.00047834955174445463,-0.002317907226188117,0.0004047915449983547,0.0007334125192508869,26.030391723061562,119.19304641558769,36.200478349551744,-1.3157659881924866,-6.768996253791307,60.23548992927653,0.0,0.0,0.0,0.0,0.0,0.0,16.995456627607307,16.995456627607307
6.983,-0.015682014398843633,0.0037341542620014543,0.00043819172631799137,-0.0023420933089257144,0.0005322540762986627,0.0003120874557592465,26.030391723544476,119.19304641322282,36.20043819172632,-1.3103949725881037,-6.7128137407720665,60.24290523638215,0.0,0.0,0.0,0.0,0.0,0.0,17.255827325196734,17.255827325196734
7.093,-0.0159375243738896,0.0038163652599132406,0.00042623020739624974,-0.0023228179549633654,0.0007473727082889655,0.0005863749752006768,26.03039172428299,119.19304641066842,36.2004262302074,-1.3083799784528167,-6.682941619558405,60.24071543144327,0.0,0.0,0.0,0.0,0.0,0.0,17.540834634560756,17.540834634560756
7.193,-0.016182118642965673,0.0038887111835922247,0.0004049140597354342,-0.002445942690760695,0.0007234592367898422,0.0004421281256650323,26.030391724932887,119.19304640822314,36.20040491405974,-1.3232611281659474,-6.692912575040671,60.25111179361138,0.0,0.0,0.0,0.0,0.0,0.0,17.80120911962882,17.80120911962882
7.303,-0.01646568271279385,0.003983531427750102,0.00040101158333282757,-0.002577855180256161,0.0008620022196170646,0.0006185112924623814,26.03039172578467,119.19304640538827,36.20040101158334,-1.3454364442583635,-6.693143888921115,60.25468884191467,0.0,0.0,0.0,0.0,0.0,0.0,18.0890096083093,18.0890096083093
7.413,-0.016743318531635895,0.004105325513057089,0.0004320751907621476,-0.002523961989473122,0.0011072189573362477,0.000987044758345097,26.030391726878765,119.19304640261268,36.20043207519077,-1.3663772573417126,-6.712594071718018,60.26210314853175,0.0,0.0,0.0,0.0,0.0,0.0,18.37824173307953,18.37824173307953
7.523,-0.016991520818471155,0.004257760348268384,0.0004797236047374865,-0.002256384425775095,0.0013857712291935882,0.0012155229777151544,26.03039172824811,119.19304640013134,36.200479723604744,-1.4045624654053164,-6.747915400585552,60.27330493545388,0.0,0.0,0.0,0.0,0.0,0.0,18.668887969446818,18.668887969446818
7.623,-0.017201935725034624,0.0044192340307862244,0.0004970235955174473,-0.0021041490656346943,0.0016147368251784079,0.0009773542797861538,26.030391729698653,119.19304639802776,36.20049702359552,-1.3797483280144371,-6.707637198585574,60.277107591563365,0.0,0.0,0.0,0.0,0.0,0.0,18.93432403393388,18.93432403393388
7.733,-0.017428142286681755,0.004598568182093331,0.0005228737902269737,-0.0020564232877012,0.0016303104664282426,0.0010877286784617146,26.03039173130964,119.19304639576632,36.20052287379023,-1.408176543187035,-6.720558309795612,60.276763782628315,0.0,0.0,0.0,0.0,0.0,0.0,19.22762398352969,19.22762398352969
7.835,-0.017663944706901,0.004769633786606665,0.0005352591527337584,-0.002311788433521995,0.0016771137697385672,0.0009889908888372652,26.030391732846347,119.19304639340893,36.20053525915274,-1.4360789744702072,-6.739390427182723,60.28289952442601,0.0,0.0,0.0,0.0,0.0,0.0,19.500811002036713,19.500811002036713
7.944,-0.017919800209062475,0.004976702177445515,0.0005598820952001111,-0.002347298184967645,0.0018997100076958721,0.0011382770503610127,26.030391734706473,119.19304639085108,36.200559882095206,-1.4386260546316696,-6.7228490223307125,60.29104960655743,0.0,0.0,0.0,0.0,0.0,0.0,19.794029265107003,19.794029265107003
8.052,-0.01820415988137306,0.005187440042356639,0.0006380130438460417,-0.0026329599288016994,0.0019512765269548463,0.0017623340416911208,26.030391736599565,119.19304638800827,36.20063801304385,-1.5017633503691332,-6.7875402524360355,60.28875494631425,0.0,0.0,0.0,0.0,0.0,0.0,20.085848101686235,20.085848101686235
8.152,-0.018481347957219896,0.005381111275083785,0.000710744508382017,-0.0027718807584683693,0.0019367123272714584,0.0018775426382326484,26.030391738339343,119.19304638523715,36.200710744508385,-1.5233530606557806,-6.796756344671701,60.297627481949355,0.0,0.0,0.0,0.0,0.0,0.0,20.357184285934842,20.357184285934842
8.253,-0.01875772638006524,0.005569714298513611,0.0007634003985716014,-0.0027364200281717213,0.0018673566676220413,0.0017577389206807582,26.030391740033593,119.19304638247412,36.20076340039857,-1.5332021160084257,-6.7797489834812845,60.309771075878814,0.0,0.0,0.0,0.0,0.0,0.0,20.632330166973688,20.632330166973688
8.363,-0.01904087747369584,0.005809032960623124,0.0008009478792737002,-0.002574100851187287,0.0021756242009955706,0.001647563806275292,26.03039174218343,119.19304637964338,36.20080094787928,-1.534190508503818,-6.793259282421343,60.31878334890447,0.0,0.0,0.0,0.0,0.0,0.0,20.933233195349622,20.933233195349622
8.473,-0.019352429930333218,0.006039162470182574,0.0008331293179497533,-0.0028322950603398016,0.0020920864505404556,0.0016512645937541192,26.030391744250718,119.19304637652871,36.20083312931795,-1.5297937420231817,-6.791728595732991,60.324852499533506,0.0,0.0,0.0,0.0,0.0,0.0,21.235412809538513,21.235412809538513
8.573,-0.019637089830660474,0.006251050740969581,0.0008679973233126112,-0.0028465990032725515,0.0021188827078700697,0.0017533969487133105,26.03039174615414,119.19304637368289,36.200867997323314,-1.5402555213378462,-6.797636952490852,60.34286764936497,0.0,0.0,0.0,0.0,0.0,0.0,21.51121917027281,21.51121917027281
8.683,-0.01995953787089924,0.006478120185114556,0.0009027953083563374,-0.0029313458203524306,0.0020642676740452288,0.0017886659178889186,26.030391748193942,119.1930463704593,36.20090279530836,-1.5490321760873509,-6.789250573717029,60.35382579815718,0.0,0.0,0.0,0.0,0.0,0.0,21.81580502579236,21.81580502579236
8.916,-0.02048509743176979,0.007000780591158131,0.000849534569638318,-0.0022556204329208093,0.0022431777083415224,0.0012967768584729714,26.03039175288908,119.19304636520513,36.20084953456964,-1.5698956258614902,-6.766437429863912,60.366143015128756,0.0,0.0,0.0,0.0,0.0,0.0,22.465060620693716,22.465060620693716
9.022,-0.02077038277984327,0.00723298034677303,0.0008652646380502494,-0.0026913712082403713,0.00219056373221603,0.0015551698063108103,26.030391754974968,119.19304636235307,36.200865264638054,-1.5776232160803532,-6.754291481500003,60.377397066939515,0.0,0.0,0.0,0.0,0.0,0.0,22.762246651185787,22.762246651185787
9.122,-0.02105667767140547,0.007462219540740305,0.0008770127917110104,-0.002862948915621974,0.002292391939672747,0.0015367885467032986,26.030391757034256,119.1930463594909,36.200877012791715,-1.582515652806515,-6.726997406571057,60.38065211903345,0.0,0.0,0.0,0.0,0.0,0.0,23.04372230024196,23.04372230024196
9.224,-0.021344299026365456,0.007709282209834641,0.0008693394325842667,-0.0028198172054900634,0.002422183030336623,0.0013338251397974686,26.030391759253657,119.19304635661548,36.200869339432586,-1.5489441416811764,-6.685646868614521,60.393809377011394,0.0,0.0,0.0,0.0,0.0,0.0,23.331928421337008,23.331928421337008
9.334,-0.02168189224137339,0.007963448781956612,0.0008099700397745283,-0.003069029227344855,0.0023106052011088256,0.0007812150789836671,26.030391761536876,119.19304635324048,36.20080997003978,-1.5699285165582355,-6.688715367233056,60.4160678210806,0.0,0.0,0.0,0.0,0.0,0.0,23.643971011423158,23.643971011423158
9.444,-0.02200927769516973,0.008214528436934798,0.0007508882575256392,-0.0029762313981485625,0.0022825423179835126,0.0006874764006581546,26.030391763792363,119.19304634996752,36.20075088825753,-1.5907180294975896,-6.674774742187715,60.41502017028139,0.0,0.0,0.0,0.0,0.0,0.0,23.957277546596227,23.957277546596227
9.543,-0.022305976654840347,0.008458087933973239,0.0006892989876708455,-0.0029969591885920873,0.0024601969397822234,0.0004925508442880018,26.030391765980294,119.19304634700133,36.200689298987676,-1.594475255632313,-6.671835175663459,60.421961653137146,0.0,0.0,0.0,0.0,0.0,0.0,24.24032412705415,24.24032412705415
9.646,-0.022606817222366096,0.008714613727398091,0.0006309746751240132,-0.0029207822089878446,0.002490541683736423,0.0004572361725444102,26.030391768284705,119.19304634399376,36.20063097467513,-1.5975671832695861,-6.6585627739374775,60.428896777046845,0.0,0.0,0.0,0.0,0.0,0.0,24.535875790168465,24.535875790168465
9.756,-0.022914154601947623,0.009007214070912116,0.000588835249390985,-0.002793976178013869,0.0026600031228547656,0.0005772142369310905,26.03039177091318,119.19304634092123,36.20058883524939,-1.6137586129507644,-6.6451522148894595,60.43885927722282,0.0,0.0,0.0,0.0,0.0,0.0,24.852704323002257,24.852704323002257
9.865,-0.023218097927650685,0.009314976186982162,0.0005726709734652154,-0.002788470878009755,0.002823505652018761,0.0007849230196469365,26.030391773677852,119.19304633788262,36.200572670973465,-1.611237753336197,-6.646505489890527,60.460869090875335,0.0,0.0,0.0,0.0,0.0,0.0,25.167853479607174,25.167853479607174
9.965,-0.02350726400472717,0.00960759382802837,0.0005926250479627831,-0.0028916607707648308,0.002926176410462077,0.0011586110035643718,26.030391776306484,119.19304633499175,36.20059262504797,-1.6591020750026597,-6.68788034224856,60.466070941398996,0.0,0.0,0.0,0.0,0.0,0.0,25.458024022269974,25.458024022269974
10.074,-0.023815543418607955,0.0099278938686036,0.0005853244145752831,-0.00282825150349346,0.002938532482341567,0.000886860767443161,26.030391779183788,119.1930463319098,36.200585324414575,-1.6590880556682521,-6.642387967998896,60.466604023528305,0.0,0.0,0.0,0.0,0.0,0.0,25.77543899514868,25.77543899514868
10.284,-0.024386774435958727,0.01053105891215536,0.0005811974593063692,-0.0027201477016703477,0.0028722144931036127,0.0010050800740181878,26.03039178460211,119.19304632619905,36.20058119745931,-1.7250105090077372,-6.655307634186203,60.483494671173844,0.0,0.0,0.0,0.0,0.0,0.0,26.390252849414047,26.390252849414047
10.444,-0.02489037452399046,0.010973990926356068,0.0006326362453570233,-0.003147500550198317,0.0027683250887544316,0.0013940051879141897,26.030391788581035,119.19304632116443,36.20063263624536,-1.73955233709481,-6.652681510845757,60.50459729526204,0.0,0.0,0.0,0.0,0.0,0.0,26.861569383228638,26.861569383228638
10.553,-0.025232881763973026,0.011289857399795388,0.0006971236528057864,-0.00314226825672081,0.0028978575544891735,0.0017276536136508636,26.030391791418513,119.1930463177403,36.20069712365281,-1.791196968082354,-6.686641036568228,60.520082456566534,0.0,0.0,0.0,0.0,0.0,0.0,27.184127632334576,27.184127632334576
10.659,-0.025577827892865484,0.011592355092395323,0.0007637296220304203,-0.003254208763136391,0.0028537518169805213,0.0018700524915528035,26.030391794135895,119.19304631429178,36.20076372962203,-1.8247419738567365,-6.697345597612182,60.52386518849736,0.0,0.0,0.0,0.0,0.0,0.0,27.498965010998255,27.498965010998255
10.767,-0.025936658331380463,0.011944167145413015,0.0008381060059302723,-0.0033225040603238895,0.0032575190094230834,0.0020533880403271173,26.03039179729628,119.19304631070446,36.20083810600593,-1.8227782348386001,-6.704696492158213,60.53590971502658,0.0,0.0,0.0,0.0,0.0,0.0,27.820906231335385,27.820906231335385
10.875,-0.02630150264605373,0.012299802922688082,0.0008730057571554751,-0.003378188098826547,0.003292923863658035,0.0017446921699369137,26.030391800491007,119.19304630705702,36.20087300575716,-1.841090871956322,-6.689256748562849,60.538093188047554,0.0,0.0,0.0,0.0,0.0,0.0,28.14401115323127,28.14401115323127
