# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
14360,0.109619,0.013428,-1.008789
14380,0.115723,0.013428,-1.008545
14400,0.107666,0.017090,-1.011963
14420,0.107666,0.018066,-1.008545
14441,0.108643,0.019531,-1.009277
14460,0.109863,0.015625,-1.014893
14480,0.109131,0.013184,-1.005615
14500,0.111572,0.010498,-1.005859
14520,0.110107,0.016602,-1.010986
14540,0.112305,0.015869,-1.010742
14560,0.110107,0.016357,-1.010986
14580,0.107910,0.016846,-1.011475
14600,0.112549,0.014893,-1.008545
14620,0.107910,0.013428,-1.009033
14640,0.111572,0.011719,-1.014648
14660,0.111572,0.013184,-1.010498
14680,0.108643,0.016113,-1.006592
14700,0.108154,0.016357,-1.010498
14720,0.107178,0.015137,-1.005371
14740,0.110352,0.016846,-1.014893
14760,0.111572,0.015381,-1.010254
14780,0.110596,0.017334,-1.009766
14800,0.107422,0.016846,-1.006592
14820,0.109131,0.013428,-1.011963
14840,0.111084,0.018311,-1.008057
14860,0.107910,0.015869,-1.012451
14880,0.109375,0.011230,-1.019043
14900,0.110840,0.014648,-1.008789
14920,0.113770,0.017334,-1.006592
14940,0.114990,0.015381,-1.012695
14960,0.109619,0.016357,-1.011230
14980,0.105713,0.015381,-1.012695
15000,0.110107,0.015381,-1.007080
15020,0.109619,0.015625,-1.008057
15040,0.108643,0.014404,-1.011719
15061,0.108398,0.014648,-1.014160
15080,0.109375,0.012939,-1.010010
15100,0.108643,0.017334,-1.015625
15120,0.112793,0.017090,-1.014404
15140,0.108887,0.014893,-1.011230
15160,0.113281,0.009521,-1.008545
15180,0.108887,0.015625,-1.012939
15200,0.111572,0.012939,-1.014160
15220,0.112793,0.015381,-1.015625
15240,0.108398,0.015381,-1.009033
15261,0.112061,0.014648,-1.009766
15280,0.111328,0.012939,-1.008789
15300,0.108887,0.011475,-1.013672
15320,0.111328,0.014160,-1.010010
15340,0.110107,0.015381,-1.009521
15360,0.110352,0.020020,-1.012695
15380,0.111572,0.013428,-1.011475
15400,0.112305,0.017334,-1.014893
15420,0.109863,0.015625,-1.006104
15440,0.111084,0.013672,-1.009521
15460,0.107910,0.013916,-1.012939
15480,0.108887,0.011475,-1.011719
15500,0.107666,0.012451,-1.008057
15520,0.108398,0.014160,-1.009521
15540,0.112061,0.013184,-1.012695
15560,0.107178,0.010986,-1.006348
15580,0.110596,0.014893,-1.007324
15601,0.113037,0.015137,-1.007813
15620,0.110840,0.018799,-1.008057
15640,0.110107,0.017334,-1.011719
15660,0.111084,0.011719,-1.010254
15680,0.114258,0.010986,-1.014893
15700,0.105957,0.013672,-1.003906
15720,0.108887,0.010254,-1.007813
15740,0.105957,0.015381,-1.010742
15760,0.108643,0.015869,-1.014160
15780,0.109619,0.015137,-1.009277
15800,0.110352,0.014404,-1.006836
15820,0.111572,0.017822,-1.008789
15840,0.111084,0.012939,-1.009033
15860,0.110840,0.013428,-1.005859
15880,0.105225,0.014404,-1.011719
15901,0.109863,0.018799,-1.010010
15920,0.108398,0.013428,-1.016357
15940,0.113525,0.017334,-1.011963
15960,0.109863,0.012939,-1.008545
15980,0.115234,0.011475,-1.009033
16001,0.114746,0.014893,-1.013184
16020,0.108154,0.013672,-1.010498
16040,0.113281,0.016113,-1.007324
16060,0.110840,0.015869,-1.011963
16080,0.112061,0.018555,-1.010010
16100,0.109863,0.015625,-1.015381
16120,0.111084,0.018311,-1.007080
16140,0.110596,0.012939,-1.008545
16160,0.106934,0.015625,-1.002686
16180,0.111084,0.014160,-1.010010
16200,0.109131,0.017578,-1.009277
16220,0.112793,0.012451,-1.012695
16240,0.113281,0.014404,-1.008057
16260,0.110107,0.010742,-1.015137
16280,0.109863,0.018066,-1.012939
16300,0.108887,0.014160,-1.015869
16320,0.116211,0.015137,-1.008057
16340,0.110596,0.015869,-1.005615
16360,0.113770,0.016113,-1.010986
16380,0.109619,0.015869,-1.011230
16400,0.112305,0.019287,-1.014160
16420,0.106689,0.019043,-1.014404
16441,0.112061,0.012939,-1.011963
16460,0.113037,0.009766,-1.010010
16480,0.108398,0.011230,-1.007324
16500,0.113037,0.013184,-1.006592
16520,0.106201,0.011963,-1.006836
16540,0.115479,0.014404,-1.010742
16560,0.110840,0.014893,-1.015625
16580,0.111084,0.011963,-1.012207
16600,0.109375,0.012695,-1.006104
16620,0.110840,0.021973,-1.002686
16640,0.111816,0.014404,-1.016113
16660,0.113770,0.008301,-1.016602
16680,0.113525,0.016113,-0.993652
16700,0.110107,0.011475,-1.022949
16720,0.106445,0.012695,-0.995605
16740,0.112305,0.011475,-1.018311
16760,0.103760,0.012451,-1.005615
16780,0.107178,0.013672,-1.002930
16800,0.112061,0.014648,-1.011963
16820,0.109863,0.017090,-1.002686
16840,0.107910,0.018066,-1.019043
16860,0.110840,0.012695,-1.010498
16880,0.113770,0.015625,-1.015625
16900,0.111572,0.013428,-1.007568
16920,0.110107,0.014160,-1.014893
16940,0.114990,0.015625,-1.013672
16960,0.111572,0.012695,-1.010254
16981,0.110107,0.014160,-1.034912
17000,0.116211,0.017090,-1.032715
17020,0.093994,0.018555,-0.877930
17040,0.119385,0.020996,-1.097412
17060,0.105469,0.012695,-0.998535
17080,0.111328,0.018555,-1.002930
17100,0.110840,0.012451,-1.029297
17120,0.110352,0.014893,-0.987061
17140,0.112061,0.014893,-1.020752
17160,0.110107,0.007813,-1.000244
17180,0.109863,0.016602,-1.014893
17200,0.108398,0.013916,-1.006592
17220,0.107422,0.018311,-1.010742
17240,0.111816,0.015381,-1.018066
17260,0.111816,0.016113,-1.008789
17280,0.108398,0.015137,-1.014160
17300,0.110352,0.014893,-1.009521
17320,0.110596,0.013672,-1.010742
17340,0.110596,0.012207,-1.018799
17360,0.110596,0.012207,-1.009521
17380,0.109863,0.016113,-1.010742
17400,0.110840,0.015381,-0.994873
17421,0.111084,0.013184,-1.012695
17440,0.109131,0.014893,-1.005371
17460,0.112549,0.012939,-1.017334
17480,0.109863,0.015381,-1.004150
17500,0.113525,0.015625,-1.014893
17520,0.109131,0.014893,-1.008301
17540,0.111572,0.017090,-1.012207
17560,0.109863,0.014160,-1.004883
17580,0.106689,0.018799,-1.000488
17600,0.108398,0.012451,-1.015625
17620,0.111328,0.017090,-1.006104
17640,0.107910,0.015381,-1.010010
17660,0.111328,0.014648,-1.003174
17680,0.110352,0.010986,-1.010986
17700,0.113525,0.014893,-1.011963
17720,0.109863,0.013184,-1.013672
17740,0.108154,0.015137,-1.019287
17761,0.109375,0.012695,-1.003418
17780,0.108643,0.010986,-1.012451
17800,0.110107,0.008301,-1.008545
17820,0.111328,0.015137,-1.013672
17840,0.111572,0.009766,-1.008789
17861,0.115479,0.014648,-1.012207
17880,0.107422,0.017822,-1.012695
17900,0.109131,0.011475,-1.017090
17920,0.111084,0.011963,-1.009766
17940,0.110107,0.014404,-1.010986
17960,0.108887,0.015625,-1.012695
17980,0.111816,0.014160,-1.010742
18000,0.109619,0.015869,-1.014648
18020,0.113770,0.013428,-1.009277
18040,0.104980,0.020996,-1.009277
18060,0.108398,0.014648,-1.005859
18080,0.106445,0.016357,-1.012451
18100,0.113770,0.014893,-1.012939
18120,0.109375,0.014893,-1.012207
18140,0.107178,0.015869,-1.008789
18160,0.111572,0.014648,-1.015137
18180,0.108887,0.013184,-1.010742
18200,0.110596,0.015137,-1.011475
18220,0.109619,0.014893,-1.007324
18240,0.110840,0.011963,-1.018799
18260,0.112305,0.015869,-1.011719
18280,0.108154,0.017090,-1.006836
18301,0.114502,0.012939,-1.010254
18320,0.108887,0.017334,-1.012207
18340,0.109131,0.013428,-1.015137
18360,0.113525,0.016602,-1.018555
18380,0.109619,0.015625,-1.010010
18401,0.110596,0.016357,-1.011230
18420,0.112305,0.015137,-1.008545
18440,0.109863,0.015137,-1.007080
18460,0.110596,0.010986,-1.010498
18480,0.113037,0.015381,-1.014404
18500,0.108887,0.013184,-1.013184
18520,0.111328,0.016846,-1.011719
18540,0.111328,0.016357,-1.015137
18560,0.110840,0.016602,-1.012451
18580,0.107910,0.012939,-1.005371
18600,0.107910,0.014160,-1.009277
18620,0.109619,0.016357,-1.014160
18640,0.115234,0.016846,-1.010742
18660,0.110107,0.016846,-1.013672
18680,0.113770,0.010498,-1.000977
18700,0.107178,0.016357,-1.010254
18720,0.109863,0.017334,-1.014404
18740,0.110107,0.016602,-1.010010
18760,0.114502,0.019287,-1.013184
18780,0.112305,0.013916,-1.006348
18800,0.113037,0.015625,-1.009033
18820,0.109619,0.018555,-1.011719
18840,0.114990,0.012451,-1.006836
18860,0.108887,0.012695,-1.007080
18880,0.115234,0.011230,-1.014648
18900,0.107666,0.012939,-1.014648
18920,0.105469,0.015869,-1.002930
18940,0.110596,0.015137,-1.015869
18960,0.107422,0.017334,-1.002686
18980,0.111084,0.012939,-1.007080
19000,0.109863,0.013916,-1.012451
19020,0.111816,0.010986,-1.007324
19040,0.111328,0.014893,-1.012207
19060,0.111572,0.017578,-1.005859
19080,0.110840,0.013672,-1.024170
19100,0.109619,0.014160,-0.997314
19120,0.110840,0.012695,-1.022461
19140,0.111084,0.017090,-1.013184
19160,0.109619,0.016113,-1.009033
19180,0.107178,0.014404,-1.010986
19200,0.111816,0.014160,-1.006836
19220,0.112305,0.015869,-1.015625
19240,0.111084,0.012939,-1.006836
19260,0.113037,0.018555,-1.015381
19280,0.110840,0.015381,-1.011963
19300,0.107666,0.016113,-1.008301
19320,0.106201,0.013916,-1.010254
19340,0.113281,0.011230,-1.007324
19360,0.109619,0.015381,-1.005859
19380,0.106689,0.012939,-1.013428
19400,0.112061,0.015137,-1.011963
19420,0.110840,0.017578,-1.004883
19440,0.111572,0.013916,-1.012939
19460,0.110840,0.019043,-1.008789
19480,0.108154,0.014404,-1.008057
19500,0.112549,0.013672,-1.013916
19520,0.112549,0.014893,-1.011719
19540,0.110107,0.013916,-1.009521
19560,0.110840,0.018799,-1.013184
19580,0.113281,0.013428,-1.010254
19600,0.110596,0.015137,-1.009521
19620,0.106445,0.014648,-1.015625
19640,0.110107,0.013916,-1.008057
19660,0.111084,0.016357,-1.011230
19680,0.112305,0.016357,-1.011475
19700,0.108398,0.009033,-1.012939
19720,0.109131,0.015137,-1.014404
19740,0.113525,0.013916,-1.011963
19760,0.112793,0.016113,-1.005371
19780,0.110107,0.015625,-1.012207
19800,0.107422,0.013672,-1.011230
19821,0.107178,0.012695,-1.010986
19840,0.109863,0.013428,-1.010010
19860,0.113525,0.013672,-1.013916
19880,0.110352,0.017334,-1.008789
19900,0.106934,0.017334,-1.007568
19921,0.110596,0.012695,-1.011719
19940,0.111084,0.016357,-1.008789
19960,0.112793,0.014160,-1.001709
19980,0.111816,0.012695,-0.999512
20000,0.110352,0.008789,-1.039307
20020,0.109619,0.016113,-0.968750
20040,0.117432,0.013184,-1.048340
20060,0.108154,0.010986,-0.981934
20080,0.112061,0.016113,-1.026123
20100,0.113281,0.008301,-1.010010
20120,0.108398,0.018311,-0.998047
20140,0.112061,0.012695,-1.034912
20160,0.104736,0.013184,-0.980713
20180,0.111084,0.015381,-1.031738
20200,0.103271,0.016357,-1.000488
20220,0.112061,0.016602,-1.011963
20240,0.112793,0.011963,-1.016357
20260,0.106201,0.013916,-0.996094
20280,0.113525,0.014404,-1.030273
20300,0.103271,0.015137,-0.992676
20320,0.107666,0.012695,-1.018066
20340,0.107910,0.018066,-1.014648
20360,0.110107,0.018311,-1.002930
20380,0.111572,0.015381,-1.019287
20400,0.113037,0.013428,-0.999023
20420,0.112549,0.016602,-1.019775
20440,0.111328,0.013672,-1.005859
20460,0.112061,0.015869,-1.013672
20480,0.107178,0.013184,-1.006104
20500,0.113037,0.016602,-1.005859
20520,0.113281,0.014893,-1.020020
20540,0.111816,0.015625,-1.002930
20561,0.111572,0.014648,-1.013672
20580,0.112305,0.015869,-1.009766
20600,0.107178,0.014404,-1.007568
20620,0.108643,0.016846,-1.019287
20640,0.110107,0.012451,-1.009521
20660,0.112061,0.016357,-1.013428
20680,0.109619,0.012695,-1.010254
20700,0.108887,0.014404,-1.015137
20720,0.111084,0.017090,-1.014648
20740,0.109131,0.012451,-1.009766
20760,0.108398,0.012939,-1.019287
20780,0.112061,0.013428,-1.004639
20800,0.111572,0.015869,-1.000977
20820,0.111816,0.016113,-1.008789
20840,0.110352,0.012207,-1.005615
20860,0.110107,0.017578,-1.011230
20880,0.109619,0.013916,-1.007813
20901,0.111572,0.012207,-1.014893
20920,0.115234,0.012207,-1.012451
20940,0.110107,0.014404,-1.011719
20960,0.112061,0.016357,-1.009033
20980,0.107178,0.017822,-1.012695
21001,0.113281,0.016602,-1.011963
21020,0.109131,0.015381,-1.010742
21040,0.110107,0.016846,-1.010254
21060,0.112549,0.010986,-1.014893
21080,0.108154,0.014893,-1.013672
21100,0.113037,0.012451,-1.015137
21120,0.111084,0.014648,-1.008789
21140,0.113037,0.011719,-1.008789
21160,0.109375,0.013672,-1.014648
21180,0.107666,0.011719,-1.006836
21200,0.111084,0.014160,-1.008057
21220,0.106445,0.015625,-1.016113
21240,0.113525,0.011719,-1.012695
21260,0.113037,0.015869,-1.013428
21280,0.112305,0.015869,-1.005615
21300,0.111328,0.013428,-1.014404
21320,0.114258,0.015137,-1.012451
21341,0.114258,0.016357,-1.014160
21360,0.115234,0.016602,-1.009766
21380,0.111084,0.011963,-1.007568
21400,0.109375,0.016846,-1.014648
21420,0.108643,0.017822,-1.012207
21441,0.114014,0.018311,-1.006348
21460,0.113770,0.014893,-1.007568
21480,0.108643,0.016113,-1.016357
21500,0.111084,0.012207,-1.010498
21520,0.109375,0.016846,-1.011963
21540,0.111572,0.012207,-1.008301
21560,0.111572,0.016357,-1.019287
21580,0.110107,0.014893,-1.007568
21600,0.114990,0.015625,-1.007080
21620,0.107422,0.015381,-1.012695
21640,0.109619,0.013428,-1.012451
21660,0.110352,0.011719,-1.018555
21680,0.109863,0.013428,-1.012939
21700,0.111816,0.019775,-1.008545
21720,0.112549,0.018555,-1.011230
21740,0.108154,0.019287,-1.007568
21760,0.111816,0.019287,-1.008301
21781,0.111572,0.014893,-1.000977
21800,0.111084,0.010986,-1.012451
21820,0.113281,0.015625,-1.010254
21840,0.109863,0.013428,-1.009766
21860,0.109619,0.013672,-1.017822
21881,0.108643,0.011963,-1.014648
21900,0.112549,0.013428,-1.010742
21920,0.110596,0.013184,-1.010742
21940,0.113525,0.012207,-1.007568
21960,0.110352,0.014893,-1.015137
21980,0.111572,0.018311,-1.012939
22000,0.112793,0.015137,-1.009521
22020,0.113770,0.016357,-1.015625
22040,0.110107,0.012207,-1.006836
22060,0.107910,0.013916,-1.017334
22081,0.110352,0.012939,-1.007080
22100,0.107910,0.015137,-1.009766
22120,0.110596,0.014648,-1.007813
22140,0.107666,0.013916,-1.007568
22160,0.113770,0.015869,-1.014404
22181,0.112793,0.014160,-1.007568
22200,0.110107,0.018066,-1.005127
22220,0.108643,0.011963,-1.007813
22240,0.109131,0.011230,-1.009521
22260,0.114014,0.015625,-1.015869
22280,0.110596,0.016602,-1.008545
22300,0.112549,0.015625,-1.011963
22320,0.109375,0.013916,-1.008057
22340,0.111816,0.014160,-1.009766
22361,0.111328,0.012451,-1.009033
22380,0.108643,0.016846,-1.011719
22400,0.109863,0.015869,-1.007324
22420,0.111572,0.015625,-1.016357
22440,0.112549,0.012695,-1.007080
22461,0.110107,0.017090,-1.016357
22480,0.111084,0.019531,-1.007568
22500,0.107422,0.016357,-1.014404
22520,0.110107,0.015137,-1.008789
22540,0.112305,0.013428,-1.010742
22561,0.109863,0.012939,-1.017578
22580,0.111328,0.013428,-1.006104
22600,0.111084,0.012939,-1.010742
22620,0.112793,0.014893,-1.008057
22640,0.111816,0.017090,-1.007568
22661,0.112549,0.013428,-1.009521
22680,0.115723,0.011963,-1.008545
22700,0.109619,0.015381,-1.014893
22720,0.110596,0.011963,-1.004639
22740,0.112305,0.019043,-1.011230
22761,0.113037,0.013184,-1.010986
22780,0.110596,0.012451,-1.010742
22800,0.108887,0.016357,-1.007813
22820,0.112793,0.016357,-1.013428
22840,0.115723,0.016113,-1.000244
22860,0.108398,0.014893,-1.010986
22880,0.109863,0.013916,-1.008789
22900,0.111084,0.014648,-1.014648
22920,0.112549,0.013184,-1.012207
22940,0.114990,0.013916,-1.009521
22960,0.106689,0.013672,-1.013672
22980,0.108643,0.013916,-1.015869
23000,0.109375,0.015381,-1.011475
23020,0.112305,0.011963,-1.009766
23040,0.111816,0.013672,-1.016846
23060,0.108643,0.018555,-1.011719
23080,0.107910,0.015869,-1.015137
23101,0.112061,0.014160,-1.016113
23120,0.112793,0.011230,-1.009521
23140,0.110596,0.009766,-1.006104
23160,0.108643,0.018066,-1.008789
23180,0.111084,0.014160,-1.010010
23201,0.114990,0.015381,-1.013916
23220,0.114990,0.013916,-1.010010
23240,0.113037,0.012939,-1.015381
23260,0.107666,0.018311,-1.009033
23280,0.107666,0.013428,-1.008545
23300,0.112549,0.014404,-1.010986
23320,0.114990,0.013916,-1.006592
23340,0.115234,0.014648,-1.014893
23360,0.115967,0.014404,-1.012695
23380,0.109619,0.015137,-1.013672
23400,0.109619,0.016602,-1.009277
23420,0.114258,0.016113,-1.005615
23440,0.112305,0.014893,-1.008301
23460,0.111572,0.012939,-1.009277
23480,0.110107,0.012939,-1.007568
23500,0.107910,0.014160,-1.013672
23520,0.108887,0.013428,-1.006348
23541,0.114258,0.017090,-1.015869
23560,0.110107,0.015381,-1.013916
23580,0.109131,0.012939,-1.009033
23600,0.110352,0.011963,-1.013672
23620,0.111816,0.012451,-1.010010
23640,0.110596,0.015869,-1.009033
23660,0.110107,0.019287,-1.012207
23680,0.112061,0.016846,-1.013916
23700,0.113525,0.015625,-1.010498
23720,0.109375,0.010498,-1.010986
23740,0.111328,0.014893,-1.010498
23760,0.113770,0.013184,-1.013184
23780,0.111084,0.011475,-1.016602
23800,0.110596,0.014893,-1.013428
23820,0.108643,0.016602,-1.016113
23840,0.115967,0.014893,-1.010010
23860,0.111572,0.013916,-1.008545
23880,0.108398,0.014648,-1.008545
23900,0.111816,0.012207,-1.005127
23920,0.106201,0.016357,-1.009766
23940,0.110596,0.017090,-1.012939
23960,0.109863,0.013184,-1.005371
23980,0.112793,0.017822,-1.013916
24000,0.111816,0.015381,-1.011719
24020,0.115723,0.016113,-1.010010
24040,0.112793,0.011475,-1.009277
24060,0.110840,0.013428,-1.012695
24080,0.110596,0.015869,-1.015381
24100,0.111572,0.015137,-1.011719
24120,0.109863,0.017334,-1.016846
24140,0.107910,0.012939,-1.008301
24160,0.112061,0.016357,-1.007813
24180,0.106934,0.012207,-1.013428
24200,0.111572,0.012939,-1.014160
24220,0.108643,0.015625,-1.006592
24240,0.112305,0.016357,-1.011963
24260,0.113037,0.014160,-1.009521
24281,0.110107,0.012695,-1.010498
24300,0.111328,0.015625,-1.010010
24320,0.113770,0.016846,-1.013184
24340,0.111084,0.013672,-1.005371
24360,0.108887,0.015137,-1.009521
24380,0.111328,0.012695,-1.017090
24400,0.110840,0.015381,-1.010498
24420,0.112061,0.013428,-1.014893
24440,0.110596,0.015137,-1.013672
24460,0.108154,0.013916,-1.010254
24480,0.111084,0.013672,-1.008057
24500,0.115234,0.016357,-1.012939
24520,0.111328,0.011963,-1.013672
24540,0.110596,0.015625,-1.010986
24560,0.109619,0.017334,-1.009521
24580,0.107910,0.010742,-1.015381
24600,0.112793,0.015625,-1.013672
24621,0.108887,0.015869,-1.008545
24640,0.108398,0.012939,-1.012451
24660,0.112793,0.014893,-1.012451
24680,0.110596,0.012451,-1.011719
24700,0.112305,0.014893,-1.006592
24721,0.110840,0.017090,-1.005615
24740,0.110107,0.014648,-1.010986
24760,0.110596,0.016357,-1.009033
24780,0.114014,0.014404,-1.004639
24800,0.112549,0.015625,-1.009521
24820,0.112305,0.014893,-1.008301
24840,0.114746,0.013428,-1.009277
24860,0.110352,0.012451,-1.005127
24880,0.109375,0.015625,-1.009033
24900,0.116699,0.010742,-1.010742
24920,0.106934,0.016357,-1.011963
24940,0.111328,0.010742,-1.010986
24960,0.110840,0.010254,-1.015625
24980,0.112305,0.015869,-1.014160
25000,0.111084,0.012451,-1.013428
25020,0.106689,0.015381,-1.011230
25040,0.111572,0.016602,-1.012207
25061,0.108398,0.013428,-1.010498
25080,0.105225,0.017334,-1.009521
25100,0.113281,0.013184,-1.006592
25120,0.107666,0.019287,-1.009521
25140,0.108154,0.007813,-1.007813
25160,0.112549,0.015381,-1.010498
25180,0.111328,0.014404,-1.013428
25200,0.108643,0.013184,-1.015381
25220,0.111328,0.011719,-1.011230
25240,0.110352,0.016846,-1.014893
25260,0.107666,0.018555,-1.011230
25280,0.105957,0.011475,-1.009033
25300,0.107178,0.014404,-1.009521
25320,0.111084,0.011475,-1.011230
25340,0.109619,0.014893,-1.011963
25360,0.111572,0.013184,-1.006348
25380,0.113281,0.015381,-1.014648
25401,0.105713,0.014648,-1.002197
25420,0.110596,0.015381,-1.017090
25440,0.111328,0.016846,-1.007324
25460,0.111572,0.009521,-1.010498
25480,0.108398,0.021484,-1.014893
25501,0.112305,0.012451,-1.005127
25520,0.114990,0.016357,-1.010010
25540,0.109131,0.013672,-1.011230
25560,0.112305,0.011475,-1.008301
25580,0.113281,0.013428,-1.009277
25601,0.108643,0.010010,-1.013428
25620,0.112061,0.016357,-1.010254
25640,0.110352,0.011230,-1.009033
25660,0.111572,0.014648,-1.009766
25680,0.109131,0.011719,-1.014160
25701,0.111572,0.017822,-1.011230
25720,0.110107,0.016846,-1.008301
25740,0.112549,0.011963,-1.011475
25760,0.111572,0.011475,-1.011230
25780,0.111084,0.014404,-1.007324
25800,0.109375,0.013672,-1.002686
25820,0.113037,0.013916,-1.018555
25840,0.111084,0.016602,-1.003174
25860,0.107178,0.012939,-1.010254
25880,0.110596,0.019287,-1.005371
25900,0.109375,0.015137,-1.012695
25920,0.114746,0.014893,-1.006592
25940,0.111328,0.014893,-1.006592
25960,0.112549,0.015625,-1.005859
25980,0.112305,0.014160,-1.013672
26000,0.114014,0.016357,-1.010986
26020,0.110596,0.015625,-1.007568
26040,0.112793,0.015625,-1.013672
26060,0.111816,0.013428,-1.009277
26080,0.110352,0.009521,-1.005127
26100,0.110352,0.014160,-1.010742
26120,0.112793,0.015625,-1.014404
26140,0.111084,0.011719,-1.004150
26160,0.108154,0.015137,-1.006348
26180,0.112061,0.010498,-1.011719
26200,0.107910,0.011475,-1.007568
26220,0.110107,0.016357,-1.011475
26240,0.110840,0.016113,-1.010010
26260,0.108643,0.013184,-1.010498
26280,0.115723,0.018555,-1.013428
26300,0.109375,0.012939,-1.005127
26321,0.109863,0.014648,-1.010010
26340,0.112793,0.016846,-1.013672
26360,0.111084,0.015381,-1.010254
26380,0.107910,0.015381,-1.010498
26400,0.111084,0.012939,-1.014160
26420,0.106934,0.015869,-1.013428
26440,0.114258,0.011475,-1.010498
26460,0.112305,0.014893,-1.009766
26480,0.111084,0.012207,-1.011719
26500,0.110596,0.016113,-1.010010
26520,0.113281,0.014893,-1.013672
26540,0.110596,0.015381,-1.014893
26560,0.106934,0.014648,-1.008789
26580,0.108643,0.013428,-1.007568
26600,0.112793,0.010254,-1.011963
26621,0.110352,0.014648,-1.012695
26640,0.113281,0.013184,-1.011963
26660,0.111572,0.016357,-1.013672
26680,0.110840,0.012695,-1.012207
26700,0.112549,0.017578,-1.015137
26720,0.114502,0.013916,-1.009521
26740,0.110107,0.013184,-1.012207
26760,0.115234,0.016113,-1.006592
26780,0.109619,0.017090,-1.010010
26800,0.111328,0.014893,-1.007568
26820,0.112061,0.014404,-1.010986
26840,0.115967,0.015869,-1.004883
26860,0.107910,0.009766,-1.008545
26880,0.109863,0.015625,-1.010986
26900,0.112305,0.011719,-1.010742
26920,0.109375,0.012207,-1.005859
26940,0.111084,0.015137,-1.010742
26961,0.112061,0.014893,-1.008301
26980,0.111084,0.015869,-1.010254
27000,0.109131,0.016602,-1.010742
27020,0.111084,0.011230,-1.006104
27040,0.113770,0.012695,-1.006104
27061,0.109131,0.014404,-1.012451
27080,0.112549,0.016113,-1.013428
27100,0.110107,0.006348,-1.003418
27120,0.111328,0.015625,-1.009766
27140,0.111816,0.014648,-1.014404
27161,0.112061,0.014893,-1.013184
27180,0.110352,0.012695,-1.004639
27200,0.109375,0.015381,-1.009766
27220,0.105957,0.010254,-1.006104
27240,0.114990,0.014648,-1.009521
27260,0.110596,0.011963,-1.009521
27280,0.110596,0.013916,-1.013184
27300,0.112549,0.012695,-1.008545
27320,0.108643,0.013184,-1.012695
27340,0.106689,0.012451,-1.010010
27360,0.109863,0.013916,-1.014648
27380,0.110840,0.014648,-1.007324
27400,0.112305,0.014160,-1.007324
27420,0.108398,0.013428,-1.009766
27440,0.111084,0.014160,-1.015869
27460,0.111572,0.014160,-1.009033
27480,0.111816,0.016846,-1.011230
27501,0.111816,0.015381,-1.016602
27520,0.110596,0.015625,-1.008545
27540,0.114258,0.013672,-1.010254
27560,0.110840,0.014648,-1.007568
27580,0.112061,0.014404,-1.010254
27601,0.112061,0.009277,-1.009277
27620,0.108887,0.014404,-1.010254
27640,0.110840,0.012451,-1.011475
27660,0.108398,0.016113,-1.003662
27680,0.109375,0.014648,-1.007568
27700,0.110596,0.015869,-1.010986
27720,0.111816,0.017334,-1.015137
27740,0.109863,0.013428,-1.012207
27760,0.109863,0.015137,-1.007813
27780,0.112061,0.016602,-1.011475
27800,0.106934,0.014160,-1.011719
27820,0.110840,0.015381,-1.012451
27840,0.110107,0.015381,-1.009277
27860,0.108887,0.014648,-1.014893
27880,0.109619,0.014404,-1.007813
27900,0.110596,0.013916,-1.012207
27920,0.111816,0.014404,-1.010010
27940,0.110107,0.012451,-1.010254
27960,0.109375,0.014648,-1.012207
27980,0.110107,0.012695,-1.006836
28000,0.112305,0.017822,-1.006348
28020,0.112061,0.012451,-1.005127
28041,0.107178,0.017822,-1.017090
28060,0.111084,0.012451,-1.011230
28080,0.112549,0.016602,-1.014648
28100,0.110352,0.015137,-1.007568
28120,0.109863,0.010498,-1.008301
28140,0.113770,0.012207,-1.003174
28160,0.108887,0.016602,-1.007568
28180,0.109863,0.016846,-1.012207
28200,0.108643,0.012695,-1.014648
28220,0.111084,0.008789,-1.014893
28240,0.107910,0.017822,-1.012451
28260,0.110596,0.015869,-1.006592
28280,0.112793,0.012939,-1.011719
28300,0.107910,0.020264,-1.012939
28320,0.112061,0.014648,-1.009766
28340,0.111572,0.011963,-1.009033
28360,0.110840,0.013916,-1.011475
28380,0.109131,0.011475,-1.006348
28400,0.111328,0.016602,-1.010742
28420,0.108887,0.013428,-1.013428
28440,0.109863,0.016602,-1.014648
28460,0.109375,0.012695,-1.008301
28481,0.111572,0.014893,-1.005371
28500,0.108154,0.015381,-1.011963
28520,0.111084,0.013428,-1.011719
28540,0.112793,0.013184,-1.010986
28560,0.113770,0.015625,-1.015137
28580,0.110352,0.014893,-1.010498
28600,0.110840,0.011475,-1.011963
28620,0.110596,0.014893,-1.009033
28640,0.113770,0.015625,-1.007568
28660,0.110840,0.015869,-1.010010
28680,0.112061,0.013184,-1.005127
28700,0.110596,0.011230,-1.008301
28720,0.110352,0.015381,-1.016357
28740,0.112305,0.014160,-1.012939
28760,0.111084,0.014160,-1.012207
28780,0.106934,0.014893,-1.014648
28800,0.108154,0.014160,-1.011230
28820,0.113037,0.014404,-1.015137
28840,0.113770,0.017578,-1.009521
28860,0.105225,0.014160,-1.010742
28880,0.111816,0.014160,-1.013428
28900,0.110107,0.013184,-1.009033
28921,0.107422,0.016357,-1.011719
28940,0.110352,0.015381,-1.007568
28960,0.111084,0.014893,-1.006592
28980,0.104980,0.014404,-1.014648
29000,0.106689,0.014648,-1.009521
