sample,elapsed_s,temp_c
1359,135.900,32.000
1360,136.000,32.000
1361,136.100,32.000
1362,136.200,32.000
1363,136.301,32.000
1364,136.400,32.000
1365,136.501,32.000
1366,136.600,32.000
1367,136.700,32.000
1368,136.800,32.000
1369,136.900,32.000
1370,137.000,32.000
1371,137.100,32.000
1372,137.200,32.000
1373,137.301,32.000
1374,137.400,32.000
1375,137.501,32.000
1376,137.600,32.000
1377,137.700,32.000
1378,137.800,32.000
1379,137.900,32.000
1380,138.000,32.000
1381,138.100,32.000
1382,138.200,32.000
1383,138.301,32.000
1384,138.400,32.000
1385,138.500,32.000
1386,138.600,32.000
1387,138.700,32.000
1388,138.800,32.000
1389,138.900,32.000
1390,139.000,32.000
1391,139.100,32.000
1392,139.200,32.000
1393,139.300,32.000
1394,139.400,32.000
1395,139.501,32.000
1396,139.600,32.000
1397,139.700,32.000
1398,139.800,32.000
1399,139.900,32.000
1400,140.001,32.000
1401,140.100,32.000
1402,140.200,32.000
1403,140.301,32.000
1404,140.400,32.000
1405,140.500,32.000
1406,140.600,32.000
1407,140.700,32.000
1408,140.800,32.000
1409,140.900,32.000
1410,141.000,32.000
1411,141.100,32.000
1412,141.200,32.000
1413,141.301,32.000
1414,141.400,32.000
1415,141.500,32.000
1416,141.600,32.000
1417,141.700,32.000
1418,141.801,32.000
1419,141.900,32.000
1420,142.000,32.000
1421,142.100,32.000
1422,142.200,32.000
1423,142.301,32.000
1424,142.400,32.000
1425,142.500,32.000
1426,142.600,32.000
1427,142.700,32.000
1428,142.800,32.000
1429,142.900,32.000
1430,143.000,32.000
1431,143.100,32.000
1432,143.200,32.000
1433,143.300,32.000
1434,143.400,32.000
1435,143.500,32.000
1436,143.600,32.000
1437,143.700,32.000
1438,143.801,32.000
1439,143.900,32.000
1440,144.000,32.000
1441,144.101,32.000
1442,144.200,32.000
1443,144.300,32.000
1444,144.400,32.000
1445,144.500,32.000
1446,144.600,32.000
1447,144.700,32.000
1448,144.800,32.000
1449,144.900,32.000
1450,145.001,32.000
1451,145.100,32.000
1452,145.200,32.000
1453,145.300,32.000
1454,145.400,32.000
1455,145.501,32.000
1456,145.600,32.000
1457,145.700,32.000
1458,145.800,32.000
1459,145.900,32.000
1460,146.000,32.000
1461,146.100,32.000
1462,146.200,32.000
1463,146.301,32.000
1464,146.400,32.000
1465,146.501,32.000
1466,146.600,32.000
1467,146.701,32.000
1468,146.800,32.000
1469,146.900,32.000
1470,147.000,32.000
1471,147.100,32.000
1472,147.200,32.000
1473,147.300,32.000
1474,147.400,32.000
1475,147.501,32.000
1476,147.600,32.000
1477,147.701,32.000
1478,147.800,32.000
1479,147.900,32.000
1480,148.000,32.000
1481,148.100,32.000
1482,148.200,32.000
1483,148.300,32.000
1484,148.400,32.000
1485,148.500,32.000
1486,148.600,32.000
1487,148.700,32.000
1488,148.800,32.000
1489,148.900,32.000
1490,149.000,32.000
1491,149.100,32.000
1492,149.200,32.000
1493,149.300,32.000
1494,149.400,32.000
1495,149.501,32.000
1496,149.600,32.000
1497,149.700,32.000
1498,149.800,32.000
1499,149.901,32.000
1500,150.000,32.000
1501,150.100,32.000
1502,150.200,32.000
1503,150.301,32.000
1504,150.400,32.000
1505,150.500,32.000
1506,150.600,32.000
1507,150.700,32.000
1508,150.800,32.000
1509,150.900,32.000
1510,151.000,32.000
1511,151.100,32.000
1512,151.200,32.000
1513,151.301,32.000
1514,151.400,32.000
1515,151.500,32.000
1516,151.600,32.000
1517,151.701,32.000
1518,151.800,32.000
1519,151.900,32.000
1520,152.000,32.000
1521,152.100,32.000
1522,152.200,32.000
1523,152.300,32.000
1524,152.400,32.000
1525,152.500,32.000
1526,152.600,32.000
1527,152.701,32.000
1528,152.800,32.000
1529,152.901,32.000
1530,153.000,32.000
1531,153.100,32.000
1532,153.201,32.000
1533,153.301,32.000
1534,153.400,32.000
1535,153.500,32.000
1536,153.600,32.000
1537,153.701,32.000
1538,153.800,32.000
1539,153.900,32.000
1540,154.000,32.000
1541,154.100,32.000
1542,154.200,32.000
1543,154.301,32.000
1544,154.400,32.000
1545,154.500,32.000
1546,154.600,32.000
1547,154.700,32.000
1548,154.800,32.000
1549,154.900,32.000
1550,155.001,32.000
1551,155.100,32.000
1552,155.201,32.000
1553,155.300,32.000
1554,155.400,32.000
1555,155.500,32.000
1556,155.601,32.000
1557,155.700,32.000
1558,155.800,32.000
1559,155.900,32.000
1560,156.001,32.000
1561,156.100,32.000
1562,156.200,32.000
1563,156.300,32.000
1564,156.400,32.000
1565,156.500,32.000
1566,156.601,32.000
1567,156.700,32.000
1568,156.800,32.000
1569,156.900,32.000
1570,157.001,32.000
1571,157.100,32.000
1572,157.201,32.000
1573,157.300,32.000
1574,157.400,32.000
1575,157.500,32.000
1576,157.601,32.000
1577,157.700,32.000
1578,157.800,32.000
1579,157.900,32.000
1580,158.000,32.000
1581,158.101,32.000
1582,158.200,32.000
1583,158.300,32.000
1584,158.400,32.000
1585,158.500,32.000
1586,158.600,32.000
1587,158.700,32.000
1588,158.800,32.000
1589,158.900,32.000
1590,159.001,32.000
1591,159.100,32.000
1592,159.200,32.000
1593,159.300,32.000
1594,159.401,32.000
1595,159.500,32.000
1596,159.601,32.000
1597,159.700,32.000
1598,159.800,32.000
1599,159.900,32.000
1600,160.000,32.000
1601,160.101,32.000
1602,160.201,32.000
1603,160.300,32.000
1604,160.401,32.000
1605,160.500,32.000
1606,160.601,32.000
1607,160.700,32.000
1608,160.801,32.000
1609,160.900,32.000
1610,161.000,32.000
1611,161.100,32.000
1612,161.200,32.000
1613,161.300,32.000
1614,161.400,32.000
1615,161.500,32.000
1616,161.601,32.000
1617,161.700,32.000
1618,161.800,32.000
1619,161.900,32.000
1620,162.001,32.000
1621,162.100,32.000
1622,162.201,32.000
1623,162.300,32.000
1624,162.400,32.000
1625,162.500,32.000
1626,162.600,32.000
1627,162.700,32.000
1628,162.801,32.000
1629,162.900,32.000
1630,163.000,32.000
1631,163.100,32.000
1632,163.200,32.000
1633,163.300,32.000
1634,163.400,32.000
1635,163.500,32.000
1636,163.601,32.000
1637,163.700,32.000
1638,163.800,32.000
1639,163.900,32.000
1640,164.001,32.000
1641,164.100,32.000
1642,164.201,32.000
1643,164.300,32.000
1644,164.401,32.000
1645,164.500,32.000
1646,164.601,32.000
1647,164.700,32.000
1648,164.800,32.000
1649,164.900,32.000
1650,165.000,32.000
1651,165.101,32.000
1652,165.200,32.000
1653,165.300,32.000
1654,165.400,32.000
1655,165.500,32.000
1656,165.600,32.000
1657,165.700,32.000
1658,165.800,32.000
1659,165.900,32.000
1660,166.000,32.000
1661,166.100,32.000
1662,166.200,32.000
1663,166.301,32.000
1664,166.400,32.000
1665,166.500,32.000
1666,166.600,32.000
1667,166.700,32.000
1668,166.801,32.000
1669,166.900,32.000
1670,167.000,32.000
1671,167.100,32.000
1672,167.200,32.000
1673,167.300,32.000
1674,167.400,32.000
1675,167.500,32.000
1676,167.600,32.000
1677,167.700,32.000
1678,167.800,32.000
1679,167.900,32.000
1680,168.000,32.000
1681,168.100,32.000
1682,168.200,32.000
1683,168.301,32.000
1684,168.400,32.000
1685,168.500,32.000
1686,168.600,32.000
1687,168.700,32.000
1688,168.800,32.000
1689,168.900,32.000
1690,169.000,32.000
1691,169.100,32.000
1692,169.200,32.000
1693,169.300,32.000
1694,169.401,32.000
1695,169.500,32.000
1696,169.600,32.000
1697,169.700,32.000
1698,169.800,32.000
1699,169.900,32.000
1700,170.001,32.000
1701,170.100,32.000
1702,170.200,32.000
1703,170.301,32.000
1704,170.400,32.000
1705,170.500,32.000
1706,170.600,32.000
1707,170.700,32.000
1708,170.800,32.000
1709,170.900,32.000
1710,171.000,32.000
1711,171.100,32.000
1712,171.200,32.000
1713,171.300,32.000
1714,171.400,32.000
1715,171.501,32.000
1716,171.600,32.000
1717,171.700,32.000
1718,171.800,32.000
1719,171.900,32.000
1720,172.000,32.000
1721,172.100,32.000
1722,172.200,32.000
1723,172.300,32.000
1724,172.400,32.000
1725,172.501,32.000
1726,172.600,32.000
1727,172.700,32.000
1728,172.800,32.000
1729,172.901,32.000
1730,173.000,32.000
1731,173.100,32.000
1732,173.200,32.000
1733,173.301,32.000
1734,173.401,32.000
1735,173.500,32.000
1736,173.600,32.000
1737,173.700,32.000
1738,173.801,32.000
1739,173.900,32.000
1740,174.001,32.000
1741,174.100,32.000
1742,174.200,32.000
1743,174.301,32.000
1744,174.400,32.000
1745,174.500,32.000
1746,174.600,32.000
1747,174.701,32.000
1748,174.800,32.000
1749,174.900,32.000
1750,175.000,32.000
1751,175.100,32.000
1752,175.200,32.000
1753,175.300,32.000
1754,175.400,32.000
1755,175.500,32.000
1756,175.600,32.000
1757,175.701,32.000
1758,175.800,32.000
1759,175.900,32.000
1760,176.000,32.000
1761,176.100,32.000
1762,176.200,32.000
1763,176.300,32.000
1764,176.400,32.000
1765,176.500,32.000
1766,176.600,32.000
1767,176.701,32.000
1768,176.800,32.000
1769,176.900,32.000
1770,177.000,32.000
1771,177.100,32.000
1772,177.200,32.000
1773,177.300,32.000
1774,177.400,32.000
1775,177.500,32.000
1776,177.600,32.000
1777,177.700,32.000
1778,177.800,32.000
1779,177.900,32.000
1780,178.000,32.000
1781,178.101,32.000
1782,178.200,32.000
1783,178.300,32.000
1784,178.400,32.000
1785,178.500,32.000
1786,178.600,32.000
1787,178.701,32.000
1788,178.800,32.000
1789,178.901,32.000
1790,179.000,32.000
1791,179.100,32.000
1792,179.201,32.000
1793,179.300,32.000
1794,179.400,32.000
1795,179.500,32.000
1796,179.600,32.000
1797,179.700,32.000
1798,179.800,32.000
1799,179.901,32.000
1800,180.000,32.000
1801,180.100,32.000
1802,180.200,32.000
1803,180.300,32.000
1804,180.400,32.000
1805,180.500,32.000
1806,180.600,32.000
1807,180.701,32.000
1808,180.800,32.000
1809,180.900,32.000
1810,181.000,32.000
1811,181.100,32.000
1812,181.200,32.000
1813,181.300,32.000
1814,181.400,32.000
1815,181.500,32.000
1816,181.600,32.000
1817,181.700,32.000
1818,181.800,32.000
1819,181.900,32.000
1820,182.000,32.000
1821,182.101,32.000
1822,182.201,32.000
1823,182.300,32.000
1824,182.401,32.000
1825,182.500,32.000
1826,182.600,32.000
1827,182.700,32.000
1828,182.800,32.000
1829,182.900,32.000
1830,183.000,32.000
1831,183.100,32.000
1832,183.200,32.000
1833,183.300,32.000
1834,183.400,32.000
1835,183.500,32.000
1836,183.601,32.000
1837,183.700,32.000
1838,183.800,32.000
1839,183.900,32.000
1840,184.000,32.000
1841,184.100,32.000
1842,184.200,32.000
1843,184.300,32.000
1844,184.401,32.000
1845,184.500,32.000
1846,184.600,32.000
1847,184.700,32.000
1848,184.800,32.000
1849,184.900,32.000
1850,185.000,32.000
1851,185.101,32.000
1852,185.200,32.000
1853,185.300,32.000
1854,185.401,32.000
1855,185.500,32.000
1856,185.601,32.000
1857,185.700,32.000
1858,185.800,32.000
1859,185.900,32.000
1860,186.000,32.000
1861,186.101,32.000
1862,186.200,32.000
1863,186.300,32.000
1864,186.401,32.000
1865,186.500,32.000
1866,186.600,32.000
1867,186.700,32.000
1868,186.801,32.000
1869,186.900,32.000
1870,187.000,32.000
1871,187.100,32.000
1872,187.200,32.000
1873,187.300,32.000
1874,187.401,32.000
1875,187.500,32.000
1876,187.600,32.000
1877,187.700,32.000
1878,187.800,32.000
1879,187.900,32.000
1880,188.000,32.000
1881,188.101,32.000
1882,188.201,32.000
1883,188.300,32.000
1884,188.400,32.000
1885,188.500,32.000
1886,188.601,32.000
1887,188.700,32.000
1888,188.800,32.000
1889,188.900,32.000
1890,189.000,32.000
1891,189.101,32.000
1892,189.200,32.000
1893,189.300,32.000
1894,189.400,32.000
1895,189.500,32.000
1896,189.600,32.000
1897,189.700,32.000
1898,189.801,32.000
1899,189.900,32.000
1900,190.000,32.000
1901,190.100,32.000
1902,190.200,32.000
1903,190.300,32.000
1904,190.401,32.000
1905,190.500,32.000
1906,190.600,32.000
1907,190.700,32.000
1908,190.801,32.000
1909,190.900,32.000
1910,191.000,32.000
1911,191.100,32.000
1912,191.201,32.000
1913,191.300,32.000
1914,191.401,32.000
1915,191.500,32.000
1916,191.600,32.000
1917,191.700,32.000
1918,191.800,32.000
1919,191.900,32.000
1920,192.000,32.000
1921,192.101,32.000
1922,192.200,32.000
1923,192.300,32.000
1924,192.400,32.000
1925,192.500,32.000
1926,192.600,32.000
1927,192.700,32.000
1928,192.801,32.000
1929,192.900,32.000
1930,193.000,32.000
1931,193.282,33.000
1932,193.340,33.000
1933,193.346,33.000
1934,193.400,32.000
1935,193.500,32.000
1936,193.601,33.000
1937,193.700,33.000
1938,193.800,32.000
1939,193.900,32.000
1940,194.001,32.000
1941,194.100,32.000
1942,194.201,32.000
1943,194.300,32.000
1944,194.400,32.000
1945,194.500,32.000
1946,194.600,32.000
1947,194.700,32.000
1948,194.801,32.000
1949,194.900,32.000
1950,195.000,32.000
1951,195.100,32.000
1952,195.200,32.000
1953,195.300,32.000
1954,195.401,32.000
1955,195.500,33.000
1956,195.600,32.000
1957,195.700,32.000
1958,195.801,32.000
1959,195.900,32.000
1960,196.000,32.000
1961,196.100,32.000
1962,196.201,32.000
1963,196.300,32.000
1964,196.400,32.000
1965,196.500,32.000
1966,196.601,32.000
1967,196.700,32.000
1968,196.800,33.000
1969,196.900,32.000
1970,197.001,32.000
1971,197.100,32.000
1972,197.200,32.000
1973,197.300,32.000
1974,197.400,32.000
1975,197.500,32.000
1976,197.600,32.000
1977,197.700,33.000
1978,197.800,32.000
1979,197.900,32.000
1980,198.001,32.000
1981,198.100,32.000
1982,198.200,33.000
1983,198.301,32.000
1984,198.400,32.000
1985,198.500,32.000
1986,198.600,33.000
1987,198.700,32.000
1988,198.800,32.000
1989,198.900,32.000
1990,199.000,32.000
1991,199.100,32.000
1992,199.200,33.000
1993,199.300,32.000
1994,199.400,32.000
1995,199.501,32.000
1996,199.600,32.000
1997,199.700,32.000
1998,199.800,32.000
1999,199.900,32.000
2000,200.001,32.000
2001,200.100,32.000
2002,200.200,32.000
2003,200.301,32.000
2004,200.400,32.000
2005,200.500,32.000
2006,200.600,32.000
2007,200.701,32.000
2008,200.800,32.000
2009,200.900,32.000
2010,201.000,32.000
2011,201.100,32.000
2012,201.200,33.000
2013,201.300,32.000
2014,201.400,32.000
2015,201.501,32.000
2016,201.600,32.000
2017,201.700,32.000
2018,201.800,32.000
2019,201.900,32.000
2020,202.000,32.000
2021,202.100,32.000
2022,202.200,32.000
2023,202.301,32.000
2024,202.400,32.000
2025,202.500,32.000
2026,202.600,33.000
2027,202.700,32.000
2028,202.800,33.000
2029,202.900,32.000
2030,203.000,32.000
2031,203.100,32.000
2032,203.200,32.000
2033,203.300,32.000
2034,203.400,32.000
2035,203.501,32.000
2036,203.600,32.000
2037,203.700,32.000
2038,203.800,32.000
2039,203.901,32.000
2040,204.000,33.000
2041,204.100,32.000
2042,204.200,32.000
2043,204.301,32.000
2044,204.400,32.000
2045,204.500,32.000
2046,204.600,32.000
2047,204.701,32.000
2048,204.800,32.000
2049,204.900,32.000
2050,205.000,32.000
2051,205.100,32.000
2052,205.200,32.000
2053,205.300,32.000
2054,205.400,33.000
2055,205.501,32.000
2056,205.600,32.000
2057,205.701,32.000
2058,205.800,33.000
2059,205.901,32.000
2060,206.000,32.000
2061,206.100,32.000
2062,206.200,32.000
2063,206.301,32.000
2064,206.400,32.000
2065,206.500,32.000
2066,206.600,32.000
2067,206.701,32.000
2068,206.800,32.000
2069,206.900,32.000
2070,207.000,32.000
2071,207.100,32.000
2072,207.200,33.000
2073,207.300,33.000
2074,207.400,32.000
2075,207.500,32.000
2076,207.600,32.000
2077,207.701,32.000
2078,207.800,32.000
2079,207.900,32.000
2080,208.000,32.000
2081,208.101,32.000
2082,208.200,32.000
2083,208.300,32.000
2084,208.400,32.000
2085,208.500,32.000
2086,208.600,32.000
2087,208.700,32.000
2088,208.800,32.000
2089,208.901,32.000
2090,209.000,32.000
2091,209.101,32.000
2092,209.200,32.000
2093,209.300,32.000
2094,209.400,32.000
2095,209.500,32.000
2096,209.600,32.000
2097,209.700,32.000
2098,209.800,32.000
2099,209.900,32.000
2100,210.000,32.000
2101,210.101,32.000
2102,210.200,32.000
2103,210.300,32.000
2104,210.400,32.000
2105,210.500,32.000
2106,210.600,32.000
2107,210.701,32.000
2108,210.800,32.000
2109,210.900,32.000
2110,211.000,32.000
2111,211.100,32.000
2112,211.200,32.000
2113,211.300,32.000
2114,211.400,32.000
2115,211.500,32.000
2116,211.600,32.000
2117,211.700,32.000
2118,211.800,32.000
2119,211.900,32.000
2120,212.000,32.000
2121,212.100,32.000
2122,212.200,32.000
2123,212.300,32.000
2124,212.400,32.000
2125,212.500,32.000
2126,212.600,32.000
2127,212.700,32.000
2128,212.800,32.000
2129,212.900,32.000
2130,213.000,32.000
2131,213.101,32.000
2132,213.201,32.000
2133,213.300,32.000
2134,213.400,32.000
2135,213.500,32.000
2136,213.601,32.000
2137,213.700,32.000
2138,213.800,32.000
2139,213.900,32.000
2140,214.000,32.000
2141,214.101,32.000
2142,214.201,32.000
2143,214.300,32.000
2144,214.400,32.000
2145,214.500,32.000
2146,214.600,32.000
2147,214.701,32.000
2148,214.800,32.000
2149,214.900,32.000
2150,215.000,32.000
2151,215.101,33.000
2152,215.200,32.000
2153,215.300,32.000
2154,215.400,32.000
2155,215.500,32.000
2156,215.600,32.000
2157,215.700,32.000
2158,215.801,32.000
2159,215.900,32.000
2160,216.000,32.000
2161,216.100,33.000
2162,216.200,32.000
2163,216.300,32.000
2164,216.400,32.000
2165,216.500,32.000
2166,216.600,32.000
2167,216.700,32.000
2168,216.800,32.000
2169,216.900,32.000
2170,217.000,32.000
2171,217.101,32.000
2172,217.200,32.000
2173,217.300,32.000
2174,217.401,32.000
2175,217.500,32.000
2176,217.600,32.000
2177,217.700,32.000
2178,217.800,32.000
2179,217.901,32.000
2180,218.000,32.000
2181,218.101,32.000
2182,218.201,32.000
2183,218.300,32.000
2184,218.400,32.000
2185,218.500,32.000
2186,218.601,32.000
2187,218.700,32.000
2188,218.800,32.000
2189,218.900,32.000
2190,219.000,32.000
2191,219.101,32.000
2192,219.200,32.000
2193,219.300,32.000
2194,219.401,32.000
2195,219.500,32.000
2196,219.600,32.000
2197,219.700,32.000
2198,219.800,32.000
2199,219.901,32.000
2200,220.000,32.000
2201,220.100,32.000
2202,220.201,33.000
2203,220.300,33.000
2204,220.400,32.000
2205,220.500,32.000
2206,220.601,32.000
2207,220.700,32.000
2208,220.800,32.000
2209,220.900,32.000
2210,221.000,32.000
2211,221.101,32.000
2212,221.200,32.000
2213,221.300,32.000
2214,221.401,32.000
2215,221.500,32.000
2216,221.600,32.000
2217,221.700,32.000
2218,221.801,32.000
2219,221.900,32.000
2220,222.000,32.000
2221,222.100,32.000
2222,222.201,32.000
2223,222.300,32.000
2224,222.400,32.000
2225,222.500,32.000
2226,222.601,32.000
2227,222.700,32.000
2228,222.800,32.000
2229,222.900,32.000
2230,223.000,32.000
2231,223.100,32.000
2232,223.200,32.000
2233,223.300,32.000
2234,223.400,32.000
2235,223.500,32.000
2236,223.601,33.000
2237,223.700,32.000
2238,223.800,32.000
2239,223.900,32.000
2240,224.001,32.000
2241,224.100,32.000
2242,224.201,33.000
2243,224.300,32.000
2244,224.400,32.000
2245,224.500,32.000
2246,224.601,32.000
2247,224.700,32.000
2248,224.800,32.000
2249,224.900,32.000
2250,225.001,32.000
2251,225.100,32.000
2252,225.200,32.000
2253,225.300,32.000
2254,225.401,32.000
2255,225.500,32.000
2256,225.600,32.000
2257,225.700,32.000
2258,225.801,32.000
2259,225.900,32.000
2260,226.000,32.000
2261,226.100,32.000
2262,226.201,32.000
2263,226.300,32.000
2264,226.400,33.000
2265,226.500,32.000
2266,226.601,32.000
2267,226.700,32.000
2268,226.800,32.000
2269,226.900,32.000
2270,227.001,32.000
2271,227.100,32.000
2272,227.200,32.000
2273,227.300,32.000
2274,227.400,32.000
2275,227.500,32.000
2276,227.600,32.000
2277,227.700,32.000
2278,227.800,32.000
2279,227.900,32.000
2280,228.001,32.000
2281,228.100,32.000
2282,228.200,32.000
2283,228.301,32.000
2284,228.400,32.000
2285,228.500,32.000
2286,228.600,32.000
2287,228.700,32.000
2288,228.801,32.000
2289,228.900,33.000
2290,229.000,32.000
2291,229.100,32.000
2292,229.200,32.000
2293,229.300,32.000
2294,229.400,33.000
2295,229.500,32.000
2296,229.600,32.000
2297,229.700,32.000
2298,229.800,32.000
2299,229.900,33.000
2300,230.001,33.000
2301,230.100,32.000
2302,230.200,32.000
2303,230.300,32.000
2304,230.400,32.000
2305,230.500,33.000
2306,230.600,32.000
2307,230.700,32.000
2308,230.800,32.000
2309,230.900,32.000
2310,231.000,32.000
2311,231.100,33.000
2312,231.200,33.000
2313,231.300,32.000
2314,231.400,32.000
2315,231.500,32.000
2316,231.600,32.000
2317,231.700,32.000
2318,231.800,33.000
2319,231.900,32.000
2320,232.001,33.000
2321,232.100,33.000
2322,232.200,33.000
2323,232.300,32.000
2324,232.400,32.000
2325,232.500,32.000
2326,232.601,32.000
2327,232.700,32.000
2328,232.800,33.000
2329,232.900,32.000
2330,233.000,32.000
2331,233.100,32.000
2332,233.200,33.000
2333,233.301,32.000
2334,233.400,32.000
2335,233.500,32.000
2336,233.600,32.000
2337,233.700,32.000
2338,233.801,32.000
2339,233.900,32.000
2340,234.000,32.000
2341,234.100,32.000
2342,234.200,33.000
2343,234.301,32.000
2344,234.400,32.000
2345,234.500,32.000
2346,234.600,33.000
2347,234.701,32.000
2348,234.800,32.000
2349,234.900,33.000
2350,235.000,32.000
2351,235.100,32.000
2352,235.200,33.000
2353,235.301,33.000
2354,235.400,32.000
2355,235.500,32.000
2356,235.600,32.000
2357,235.700,32.000
2358,235.801,32.000
2359,235.900,33.000
