# label,wifi_off
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
50850,172,259,164,0
50900,173,259,164,0
50950,173,259,164,0
51000,172,259,165,0
51050,172,260,164,0
51100,172,259,165,0
51150,172,259,165,0
51200,174,259,165,0
51250,172,261,166,0
51300,173,259,164,0
51350,173,259,164,0
51400,172,261,164,0
51450,171,261,164,0
51500,172,260,164,0
51550,172,260,164,0
51600,172,260,165,0
51650,172,259,164,0
51700,171,261,166,0
51750,171,261,166,0
51800,172,259,164,0
51850,171,260,164,0
51900,171,260,165,0
51950,172,260,165,0
52000,171,261,165,0
52050,172,261,166,0
52100,172,261,166,0
52150,172,260,164,0
52200,173,259,164,0
52250,173,259,164,0
52300,173,259,164,0
52350,173,260,164,0
52400,173,261,164,0
52450,172,259,163,0
52500,172,259,163,0
52550,173,260,164,0
52600,171,260,165,0
52650,172,260,165,0
52700,172,260,165,0
52750,173,260,163,0
52800,172,261,164,0
52850,172,259,166,0
52900,172,259,166,0
52950,172,260,165,0
53000,173,258,165,0
53050,173,260,166,0
53100,173,260,166,0
53150,173,260,165,0
53200,173,258,164,0
53250,172,259,165,0
53300,172,259,165,0
53350,171,261,165,0
53400,172,259,164,0
53450,172,259,165,0
53500,172,259,165,0
53550,171,261,164,0
53600,173,259,164,0
53650,172,260,165,0
53700,172,260,165,0
53750,172,259,166,0
53800,172,260,165,0
53850,172,260,165,0
53900,172,260,165,0
53950,172,259,164,0
54000,172,259,164,0
54050,173,260,165,0
54100,173,260,165,0
54150,173,259,163,0
54200,172,260,164,0
54250,172,261,165,0
54300,172,261,165,0
54351,172,261,165,0
54400,172,258,165,0
54450,172,258,164,0
54500,172,258,164,0
54550,172,259,164,0
54600,172,260,165,0
54650,172,260,165,0
54700,173,259,165,0
54750,174,260,164,0
54800,173,260,164,0
54850,173,260,164,0
54900,173,260,165,0
54950,172,260,165,0
55000,172,259,166,0
55050,172,259,166,0
55100,173,259,164,0
55150,172,260,164,0
55200,172,260,165,0
55250,172,260,165,0
55300,173,259,164,0
55350,173,259,164,0
55400,172,260,164,0
55450,172,260,164,0
55500,171,260,164,0
55550,172,261,164,0
55600,173,260,165,0
55650,173,260,165,0
55700,172,259,164,0
55750,172,259,164,0
55800,172,259,164,0
55850,172,259,164,0
55900,172,259,165,0
55950,172,261,166,0
56000,172,259,164,0
56050,172,259,164,0
56100,172,260,164,0
56150,171,261,164,0
56200,172,260,164,0
56250,172,260,164,0
56300,172,259,165,0
56350,172,260,164,0
56400,172,260,165,0
56450,172,260,165,0
56500,172,259,166,0
56550,173,259,165,0
56600,172,261,165,0
56650,172,261,165,0
56700,172,260,165,0
56750,172,261,165,0
56800,172,261,164,0
56850,172,261,164,0
56900,172,259,165,0
56950,172,259,165,0
57000,172,261,165,0
57050,172,261,165,0
57100,172,260,165,0
57150,172,259,165,0
57200,172,259,165,0
57250,172,261,165,0
57300,173,260,165,0
57350,171,259,164,0
57400,171,259,164,0
57451,173,259,164,0
57500,172,260,165,0
57550,172,259,164,0
57600,172,259,164,0
57650,173,259,165,0
57700,172,260,165,0
57750,172,261,165,0
57800,172,261,165,0
57850,173,260,165,0
57900,172,259,164,0
57950,173,261,165,0
58000,173,261,165,0
58050,173,261,165,0
58100,174,261,165,0
58150,173,262,166,0
58200,173,262,166,0
58250,174,261,166,0
58300,173,262,165,0
58350,174,259,165,0
58400,174,259,165,0
58450,173,262,166,0
58500,173,261,165,0
58550,173,262,166,0
58600,173,262,166,0
58650,173,262,166,0
58700,173,261,166,0
58750,172,262,166,0
58800,172,262,166,0
58850,173,260,166,0
58900,173,262,165,0
58950,174,259,166,0
59000,174,259,166,0
59050,172,262,166,0
59100,173,261,166,0
59150,174,262,167,0
59200,174,262,167,0
59250,173,261,165,0
59300,173,263,167,0
59350,174,261,166,0
59400,174,261,166,0
59450,174,263,167,0
59500,172,263,167,0
59550,173,261,166,0
59600,173,261,166,0
59650,174,261,167,0
59700,173,264,166,0
59750,173,264,166,0
59800,174,261,166,0
59850,173,262,167,0
59900,173,263,166,0
59950,173,263,166,0
