t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,acc_norm_g,acc_norm_error_mg
62141.0,-0.064453,0.009521,1.023926,43.859,0.152672,1.007634,-0.167939,1.02599673,25.9967
62160.0,-0.062256,0.009766,1.022705,43.871,0.152672,0.984733,-0.183206,1.02464467,24.6447
62180.0,-0.063965,0.006104,1.023438,43.868,0.152672,1.015267,-0.206107,1.02545313,25.4531
62200.0,-0.061768,0.008301,1.018311,43.909,0.175573,0.870229,-0.053435,1.02021639,20.2164
62220.0,-0.057861,0.009277,1.023438,43.865,0.328244,1.045802,-0.038168,1.02511429,25.1143
62240.0,-0.064697,0.013916,1.02417,43.856,0.259542,1.030534,-0.068702,1.02630578,26.3058
62260.0,-0.064209,0.007813,1.023438,43.886,0.198473,0.954198,-0.10687,1.02547997,25.4800
62280.0,-0.062256,0.004395,1.025635,43.856,0.274809,1.0,-0.068702,1.02753213,27.5321
62300.0,-0.065186,0.018799,1.020752,43.862,0.21374,0.977099,0.015267,1.02300404,23.0040
62320.0,-0.067383,0.007813,1.02417,43.854,0.038168,0.977099,-0.030534,1.02641400,26.4140
62340.0,-0.060303,0.003418,1.030518,43.845,0.19084,0.89313,-0.099237,1.03228653,32.2865
62360.0,-0.061035,0.007324,1.021484,43.854,0.274809,1.045802,-0.160305,1.02333205,23.3320
62380.0,-0.061768,0.010254,1.023682,43.842,0.229008,1.129771,-0.091603,1.02559508,25.5951
62400.0,-0.064209,0.009277,1.025391,43.889,0.206107,0.847328,-0.160305,1.02744127,27.4413
62420.0,-0.059814,0.010742,1.022949,43.851,0.282443,0.80916,-0.068702,1.02475254,24.7525
62440.0,-0.061768,0.00708,1.02417,43.856,0.175573,1.030534,-0.167939,1.02605536,26.0554
62460.0,-0.067139,0.011963,1.023926,43.862,0.290076,0.908397,-0.145038,1.02619453,26.1945
62480.0,-0.063721,0.011963,1.016846,43.889,0.167939,0.977099,-0.038168,1.01891082,18.9108
62501.0,-0.064453,0.01123,1.027344,43.868,0.267176,0.938931,-0.198473,1.02942508,29.4251
62520.0,-0.063477,0.007813,1.02417,43.859,0.206107,1.083969,-0.221374,1.02616498,26.1650
62540.0,-0.062988,0.008545,1.022217,43.827,0.251908,0.954198,-0.19084,1.02419144,24.1914
62560.0,-0.063477,0.01001,1.021973,43.851,0.198473,1.061069,-0.068702,1.02399138,23.9914
62580.0,-0.063965,0.011963,1.024658,43.862,0.21374,1.038168,-0.114504,1.02672229,26.7223
62600.0,-0.063477,0.01001,1.022705,43.839,0.236641,0.954198,-0.129771,1.02472194,24.7219
62620.0,-0.065674,0.00708,1.02124,43.851,0.320611,0.977099,-0.068702,1.02337400,23.3740
62640.0,-0.069336,0.01001,1.029053,43.862,0.122137,0.931298,-0.083969,1.03143481,31.4348
62660.0,-0.061768,0.006836,1.02417,43.868,0.206107,0.984733,-0.007634,1.02605371,26.0537
62680.0,-0.067627,0.008789,1.018066,43.865,0.21374,1.076336,-0.076336,1.02034751,20.3475
62700.0,-0.064209,0.008545,1.019775,43.868,0.167939,1.083969,-0.038168,1.02183015,21.8302
62720.0,-0.0625,0.01416,1.021973,43.848,0.267176,0.977099,-0.114504,1.02398026,23.9803
62740.0,-0.060059,0.00708,1.026855,43.854,0.198473,0.961832,-0.099237,1.02863424,28.6342
62760.0,-0.067627,0.008057,1.021484,43.854,0.183206,0.977099,-0.122137,1.02375187,23.7519
62780.0,-0.066162,0.009521,1.021484,43.865,0.137405,1.068702,-0.053435,1.02366871,23.6687
62800.0,-0.068848,0.009033,1.022217,43.842,0.221374,0.877863,-0.137405,1.02457271,24.5727
62820.0,-0.065918,0.013184,1.020752,43.871,0.221374,0.984733,-0.229008,1.02296317,22.9632
62840.0,-0.066406,0.013428,1.021973,43.892,0.267176,1.0,-0.076336,1.02421623,24.2162
62860.0,-0.061768,0.006348,1.018311,43.862,0.221374,0.916031,-0.099237,1.02020237,20.2024
62880.0,-0.064697,0.010742,1.02417,43.862,0.21374,0.961832,-0.145038,1.02626765,26.2676
62900.0,-0.062012,0.008301,1.02002,43.865,0.305344,1.061069,-0.015267,1.02193698,21.9370
62920.0,-0.061035,0.008057,1.017578,43.88,0.21374,0.969466,-0.114504,1.01943866,19.4387
62940.0,-0.065674,0.012207,1.024658,43.851,0.236641,1.030534,-0.022901,1.02683304,26.8330
62960.0,-0.057861,0.01001,1.02002,43.88,0.198473,0.900763,-0.145038,1.02170881,21.7088
62980.0,-0.062744,0.010254,1.02124,43.892,0.167939,0.946565,-0.099237,1.02321703,23.2170
63000.0,-0.065918,0.009521,1.022461,43.833,0.183206,1.030534,-0.175573,1.02462790,24.6279
63021.0,-0.063721,0.012207,1.023438,43.883,0.236641,1.045802,-0.229008,1.02549243,25.4924
63040.0,-0.063721,0.01123,1.026611,43.877,0.229008,0.847328,-0.167939,1.02864796,28.6480
63060.0,-0.063232,0.009277,1.019287,43.862,0.198473,0.977099,-0.198473,1.02128857,21.2886
63080.0,-0.063721,0.008545,1.02417,43.836,0.282443,0.908397,-0.183206,1.02618593,26.1859
63100.0,-0.067627,0.010254,1.024658,43.868,0.21374,1.061069,-0.122137,1.02693845,26.9384
63120.0,-0.064453,0.005371,1.027344,43.851,0.175573,1.038168,-0.152672,1.02937784,29.3778
63140.0,-0.063232,0.010254,1.022949,43.871,0.267176,1.076336,-0.045802,1.02495272,24.9527
63160.0,-0.064209,0.008301,1.019531,43.868,0.21374,0.931298,-0.21374,1.02158463,21.5846
63180.0,-0.064453,0.01416,1.023926,43.859,0.198473,1.0,-0.045802,1.02605027,26.0503
63200.0,-0.063477,0.009277,1.020508,43.848,0.229008,1.015267,-0.015267,1.02252236,22.5224
63220.0,-0.067139,0.010498,1.016113,43.862,0.236641,0.977099,-0.038168,1.01838278,18.3828
63240.0,-0.063965,0.009033,1.021973,43.839,0.206107,1.068702,-0.160305,1.02401266,24.0127
63260.0,-0.06543,0.01001,1.018066,43.856,0.137405,0.931298,-0.129771,1.02021550,20.2155
63280.0,-0.063721,0.010742,1.018799,43.854,0.282443,1.068702,-0.145038,1.02084630,20.8463
63300.0,-0.060791,0.013184,1.026367,43.854,0.259542,0.946565,-0.076336,1.02825025,28.2503
63320.0,-0.062012,0.010254,1.020752,43.859,0.160305,0.954198,-0.236641,1.02268533,22.6853
63340.0,-0.064941,0.006104,1.02124,43.862,0.221374,0.938931,-0.175573,1.02332093,23.3209
63360.0,-0.0625,0.008057,1.024414,43.848,0.328244,0.824428,-0.145038,1.02635043,26.3504
63381.0,-0.063477,0.009277,1.022217,43.862,0.229008,0.908397,-0.152672,1.02422800,24.2280
63400.0,-0.065674,0.010986,1.020752,43.865,0.251908,1.0,-0.076336,1.02292151,22.9215
63420.0,-0.064453,0.01001,1.025635,43.877,0.282443,0.977099,-0.091603,1.02770693,27.7069
63440.0,-0.057373,0.007568,1.028076,43.862,0.167939,0.931298,-0.10687,1.02970345,29.7035
63460.0,-0.064209,0.005859,1.026611,43.877,0.175573,1.076336,0.0,1.02863369,28.6337
63480.0,-0.063232,0.009766,1.024902,43.827,0.183206,1.015267,-0.167939,1.02689716,26.8972
63500.0,-0.066162,0.002441,1.024658,43.859,0.282443,1.015267,-0.045802,1.02679471,26.7947
63520.0,-0.057617,0.01001,1.026855,43.865,0.206107,0.847328,-0.114504,1.02851889,28.5189
63540.0,-0.061768,0.009033,1.029541,43.842,0.053435,0.900763,-0.114504,1.03143180,31.4318
63560.0,-0.063721,0.01123,1.026855,43.877,0.282443,0.946565,-0.038168,1.02889148,28.8915
63580.0,-0.059326,0.012939,1.020752,43.848,0.129771,1.068702,-0.061069,1.02255642,22.5564
63600.0,-0.0625,0.012939,1.019775,43.865,0.145038,0.961832,-0.10687,1.02177038,21.7704
63620.0,-0.059082,0.00708,1.025635,43.836,0.137405,0.900763,-0.068702,1.02735970,27.3597
63640.0,-0.063477,0.012695,1.023438,43.851,0.267176,0.877863,-0.183206,1.02548322,25.4832
63660.0,-0.063232,0.01001,1.018799,43.874,0.114504,0.938931,-0.083969,1.02080845,20.8084
63680.0,-0.064209,0.006592,1.021729,43.862,0.221374,0.992366,-0.099237,1.02376579,23.7658
63700.0,-0.059814,0.011719,1.02417,43.868,0.19084,0.832061,-0.221374,1.02598208,25.9821
63720.0,-0.060547,0.011719,1.02124,43.842,0.251908,1.030534,-0.145038,1.02310039,23.1004
63741.0,-0.063965,0.007324,1.025635,43.88,0.160305,0.977099,-0.206107,1.02765379,27.6538
63760.0,-0.063477,0.00708,1.025879,43.856,0.152672,1.015267,-0.152672,1.02786535,27.8654
63780.0,-0.066406,0.011719,1.018066,43.842,0.251908,1.061069,-0.145038,1.02029676,20.2968
63800.0,-0.065918,0.010742,1.026611,43.862,0.229008,0.931298,-0.129771,1.02878118,28.7812
63820.0,-0.063721,0.012451,1.022705,43.88,0.145038,0.862595,-0.10687,1.02476383,24.7638
63840.0,-0.060547,0.009521,1.026367,43.874,0.19084,1.091603,-0.099237,1.02819541,28.1954
63860.0,-0.065186,0.010498,1.031738,43.859,0.167939,0.89313,-0.038168,1.03384850,33.8485
63880.0,-0.064697,0.008301,1.026123,43.845,0.244275,1.007634,0.0,1.02819406,28.1941
63900.0,-0.065918,0.006104,1.018311,43.833,0.251908,1.061069,-0.145038,1.02046055,20.4606
63920.0,-0.062988,0.004639,1.024902,43.865,0.274809,1.10687,-0.19084,1.02684620,26.8462
63940.0,-0.063232,0.015137,1.022217,43.836,0.236641,0.961832,-0.038168,1.02428268,24.2827
63960.0,-0.065186,0.01001,1.024658,43.871,0.236641,1.007634,-0.229008,1.02677818,26.7782
63980.0,-0.059082,0.005615,1.022461,43.851,0.244275,0.931298,-0.129771,1.02418197,24.1820
64000.0,-0.060059,0.011475,1.020752,43.868,0.221374,0.954198,-0.229008,1.02258173,22.5817
64020.0,-0.060547,0.008789,1.02417,43.848,0.221374,1.0,-0.053435,1.02599580,25.9958
64040.0,-0.067871,0.010986,1.023682,43.886,0.152672,0.923664,-0.053435,1.02598830,25.9883
64060.0,-0.062988,0.00293,1.028076,43.874,0.229008,1.045802,-0.053435,1.03000793,30.0079
64080.0,-0.062988,0.005127,1.02002,43.839,0.29771,0.954198,-0.022901,1.02197582,21.9758
64101.0,-0.066162,0.013916,1.018799,43.871,0.137405,0.916031,-0.091603,1.02103990,21.0399
64120.0,-0.063477,0.011719,1.023926,43.842,0.122137,0.946565,-0.137405,1.02595863,25.9586
64140.0,-0.059082,0.008545,1.026855,43.856,0.175573,0.946565,-0.007634,1.02858879,28.5888
64160.0,-0.057861,0.010986,1.022217,43.877,0.183206,0.931298,-0.10687,1.02391219,23.9122
64180.0,-0.064697,0.01001,1.020264,43.851,0.175573,0.961832,-0.114504,1.02236223,22.3622
64200.0,-0.068359,0.010742,1.025879,43.851,0.274809,0.839695,-0.122137,1.02821013,28.2101
64220.0,-0.061523,0.007324,1.029541,43.851,0.274809,0.885496,-0.114504,1.03140360,31.4036
64240.0,-0.063721,0.006836,1.026611,43.856,0.198473,0.908397,-0.160305,1.02860937,28.6094
64260.0,-0.062256,0.01416,1.028076,43.859,0.305344,0.946565,-0.183206,1.03005659,30.0566
64280.0,-0.062012,0.010986,1.020996,43.868,0.244275,0.969466,-0.145038,1.02293647,22.9365
64300.0,-0.063477,0.006592,1.025391,43.862,0.274809,1.022901,-0.152672,1.02737505,27.3750
64320.0,-0.065918,0.008301,1.025146,43.865,0.29771,1.083969,-0.122137,1.02729665,27.2967
64340.0,-0.063232,0.009033,1.020264,43.845,0.114504,0.870229,-0.167939,1.02226147,22.2615
64360.0,-0.064209,0.008545,1.02124,43.851,0.290076,0.938931,-0.10687,1.02329221,23.2922
64380.0,-0.064209,0.007568,1.022461,43.859,0.267176,1.091603,-0.10687,1.02450308,24.5031
64400.0,-0.061035,0.010254,1.021973,43.833,0.21374,0.931298,-0.175573,1.02384531,23.8453
64420.0,-0.0625,0.010254,1.021729,43.859,0.183206,0.900763,-0.152672,1.02369016,23.6902
64440.0,-0.065674,0.01001,1.026855,43.842,0.122137,0.954198,-0.183206,1.02900168,29.0017
64461.0,-0.061035,0.01123,1.020996,43.868,0.274809,1.053435,-0.122137,1.02288035,22.8804
64480.0,-0.063232,0.01709,1.026123,43.848,0.145038,1.030534,-0.091603,1.02821144,28.2114
64500.0,-0.063965,0.007324,1.023193,43.886,0.175573,1.038168,-0.183206,1.02521660,25.2166
64520.0,-0.061768,0.012939,1.033936,43.865,0.251908,0.885496,-0.068702,1.03586020,35.8602
64540.0,-0.063965,0.009766,1.022949,43.865,0.160305,1.015267,-0.21374,1.02499344,24.9934
64560.0,-0.065918,0.013916,1.026367,43.848,0.267176,1.061069,-0.175573,1.02857574,28.5757
64580.0,-0.060547,0.010742,1.027344,43.862,0.229008,0.977099,-0.099237,1.02918270,29.1827
64600.0,-0.062988,0.005859,1.017822,43.871,0.206107,0.885496,-0.099237,1.01978598,19.7860
64620.0,-0.063965,0.012207,1.025146,43.859,0.267176,1.022901,-0.122137,1.02721218,27.2122
64640.0,-0.06543,0.012939,1.021484,43.848,0.221374,0.89313,-0.10687,1.02365915,23.6592
64660.0,-0.06543,0.009766,1.022949,43.848,0.312977,0.923664,-0.045802,1.02508591,25.0859
64680.0,-0.061523,0.01001,1.017578,43.845,0.244275,0.969466,-0.068702,1.01948529,19.4853
64700.0,-0.066406,0.008545,1.020752,43.859,0.274809,0.946565,-0.076336,1.02294546,22.9455
64720.0,-0.060547,0.009033,1.0271,43.868,0.259542,0.916031,-0.137405,1.02892271,28.9227
64740.0,-0.06543,0.010742,1.024414,43.874,0.251908,0.923664,-0.053435,1.02655761,26.5576
64760.0,-0.065674,0.008301,1.022217,43.874,0.244275,1.122137,-0.129771,1.02435813,24.3581
64780.0,-0.063721,0.00708,1.018311,43.842,0.244275,0.916031,-0.061069,1.02032729,20.3273
64800.0,-0.066162,0.01001,1.021973,43.883,0.122137,1.076336,-0.152672,1.02416133,24.1613
64821.0,-0.065186,0.00708,1.020752,43.839,0.152672,0.900763,-0.198473,1.02285580,22.8558
64840.0,-0.057129,0.013428,1.030762,43.842,0.145038,0.824428,-0.083969,1.03243127,32.4313
64860.0,-0.06543,0.01001,1.026123,43.868,0.290076,1.007634,-0.160305,1.02825566,28.2557
64880.0,-0.069092,0.009521,1.020752,43.851,0.206107,1.015267,-0.274809,1.02313196,23.1320
64900.0,-0.065674,0.007813,1.022705,43.842,0.29771,0.977099,-0.091603,1.02484127,24.8413
64920.0,-0.062256,0.007324,1.026367,43.856,0.229008,1.083969,-0.068702,1.02827947,28.2795
64940.0,-0.063721,0.01123,1.030762,43.836,0.229008,1.076336,-0.10687,1.03279077,32.7908
64960.0,-0.0625,0.010498,1.025146,43.877,0.282443,1.022901,-0.175573,1.02710310,27.1031
64980.0,-0.064209,0.01123,1.02417,43.877,0.21374,1.015267,-0.076336,1.02624222,26.2422
65000.0,-0.066895,0.010986,1.026611,43.868,0.229008,0.862595,-0.167939,1.02884682,28.8468
65020.0,-0.061035,0.010986,1.021729,43.839,0.259542,1.076336,-0.19084,1.02360936,23.6094
65040.0,-0.068359,0.006592,1.022705,43.848,0.244275,1.015267,-0.091603,1.02500826,25.0083
65060.0,-0.068115,0.008545,1.022461,43.859,0.175573,0.900763,-0.167939,1.02476298,24.7630
65080.0,-0.064209,0.007568,1.020752,43.854,0.122137,0.992366,-0.145038,1.02279750,22.7975
65100.0,-0.064209,0.010742,1.028564,43.839,0.198473,1.099237,-0.167939,1.03062219,30.6222
65120.0,-0.064453,0.009766,1.01416,43.856,0.21374,0.900763,-0.007634,1.01625296,16.2530
65140.0,-0.065674,0.008301,1.019531,43.842,0.267176,0.946565,-0.10687,1.02167776,21.6778
65160.0,-0.062744,0.009033,1.022949,43.865,0.167939,1.0,-0.160305,1.02491125,24.9112
65181.0,-0.061523,0.007568,1.024658,43.839,0.251908,0.954198,-0.053435,1.02653123,26.5312
65200.0,-0.063232,0.008545,1.02832,43.848,0.183206,0.89313,-0.076336,1.03029769,30.2977
65220.0,-0.063965,0.006836,1.021729,43.868,0.267176,0.946565,-0.091603,1.02375212,23.7521
65240.0,-0.06665,0.010986,1.023926,43.842,0.274809,0.961832,-0.061069,1.02615173,26.1517
65260.0,-0.061768,0.011963,1.024902,43.833,0.198473,0.992366,-0.145038,1.02683130,26.8313
65280.0,-0.061279,0.012207,1.022705,43.839,0.251908,0.877863,-0.152672,1.02461195,24.6119
65300.0,-0.062012,0.008789,1.022949,43.856,0.282443,1.022901,-0.076336,1.02486457,24.8646
65320.0,-0.063721,0.010498,1.022217,43.856,0.236641,1.053435,-0.160305,1.02425493,24.2549
65340.0,-0.065186,0.008301,1.020752,43.898,0.175573,0.961832,-0.145038,1.02286498,22.8650
65360.0,-0.062988,0.008545,1.017334,43.862,0.282443,0.977099,-0.19084,1.01931790,19.3179
65380.0,-0.06543,0.004639,1.025391,43.842,0.236641,0.946565,-0.022901,1.02748689,27.4869
65400.0,-0.060547,0.010742,1.021729,43.856,0.221374,0.954198,-0.152672,1.02357778,23.5778
65420.0,-0.063232,0.011475,1.022461,43.842,0.152672,1.045802,-0.022901,1.02447863,24.4786
65440.0,-0.060059,0.009033,1.022705,43.845,0.267176,1.076336,-0.206107,1.02450681,24.5068
65460.0,-0.060547,0.009277,1.015625,43.839,0.206107,1.061069,-0.160305,1.01747046,17.4705
65480.0,-0.064453,0.01123,1.025879,43.88,0.259542,0.961832,-0.137405,1.02796305,27.9630
65500.0,-0.064453,0.011475,1.025146,43.839,0.290076,0.946565,-0.145038,1.02723424,27.2342
65520.0,-0.064697,0.012451,1.024414,43.871,0.236641,0.961832,-0.183206,1.02653045,26.5305
65540.0,-0.063232,0.010254,1.022217,43.854,0.282443,0.992366,-0.083969,1.02422216,24.2222
65560.0,-0.063232,0.010254,1.023193,43.848,0.236641,1.083969,-0.145038,1.02519625,25.1962
65580.0,-0.062256,0.010498,1.021484,43.818,0.229008,0.938931,-0.114504,1.02343323,23.4332
65600.0,-0.068359,0.010742,1.022705,43.848,0.206107,1.007634,-0.114504,1.02504335,25.0433
65620.0,-0.064209,0.009277,1.019775,43.859,0.29771,0.946565,-0.183206,1.02183654,21.8365
65640.0,-0.064697,0.003174,1.02832,43.862,0.267176,0.847328,-0.068702,1.03035809,30.3581
65661.0,-0.059814,0.012207,1.020508,43.859,0.312977,0.938931,-0.129771,1.02233229,22.3323
65681.0,-0.063232,0.010254,1.026855,43.868,0.221374,1.007634,-0.251908,1.02885112,28.8511
65700.0,-0.066162,0.010254,1.020508,43.845,0.290076,1.053435,-0.160305,1.02270188,22.7019
65720.0,-0.062744,0.012939,1.027832,43.877,0.29771,1.022901,-0.045802,1.02982661,29.8266
65740.0,-0.061523,0.00708,1.018311,43.815,0.251908,0.992366,-0.114504,1.02019238,20.1924
65760.0,-0.065674,0.008057,1.027588,43.877,0.206107,1.137405,-0.129771,1.02971602,29.7160
65780.0,-0.06543,0.006592,1.026367,43.836,0.236641,0.89313,-0.045802,1.02847156,28.4716
65800.0,-0.060547,0.004639,1.027588,43.839,0.137405,1.0,-0.206107,1.02938067,29.3807
65820.0,-0.064941,0.006104,1.021729,43.848,0.267176,1.030534,-0.076336,1.02380894,23.8089
65840.0,-0.065186,0.005371,1.014648,43.833,0.19084,0.923664,-0.114504,1.01675397,16.7540
65860.0,-0.062012,0.009033,1.017578,43.854,0.282443,0.923664,-0.206107,1.01950580,19.5058
65880.0,-0.063477,0.013672,1.018799,43.824,0.259542,0.977099,-0.099237,1.02086613,20.8661
65900.0,-0.063721,0.011475,1.019043,43.848,0.251908,1.030534,-0.10687,1.02109778,21.0978
65920.0,-0.062744,0.004395,1.022217,43.859,0.099237,1.045802,-0.10687,1.02415024,24.1502
65940.0,-0.066406,0.012939,1.028564,43.856,0.221374,1.022901,-0.015267,1.03078663,30.7866
65960.0,-0.060303,0.008789,1.022461,43.833,0.152672,1.022901,-0.145038,1.02427545,24.2754
65980.0,-0.064697,0.009277,1.02002,43.856,0.198473,0.961832,-0.061069,1.02211182,22.1118
66000.0,-0.062744,0.007324,1.022949,43.856,0.229008,1.0,-0.099237,1.02489761,24.8976
66020.0,-0.061523,0.006836,1.020996,43.854,0.267176,0.969466,-0.053435,1.02287078,22.8708
66041.0,-0.060059,0.007324,1.025879,43.859,0.312977,1.0,-0.152672,1.02766164,27.6616
66060.0,-0.060059,0.008057,1.024658,43.854,0.167939,0.923664,-0.091603,1.02644825,26.4483
66080.0,-0.065918,0.010986,1.030029,43.848,0.305344,0.938931,-0.10687,1.03219456,32.1946
66100.0,-0.065186,0.012207,1.02124,43.859,0.29771,1.137405,-0.145038,1.02339111,23.3911
66120.0,-0.066162,0.010742,1.023682,43.88,0.259542,0.961832,-0.221374,1.02587408,25.8741
66140.0,-0.064209,0.008301,1.018311,43.865,0.206107,0.961832,-0.129771,1.02036709,20.3671
66160.0,-0.062988,0.01001,1.022461,43.842,0.29771,0.946565,-0.167939,1.02444823,24.4482
66180.0,-0.063477,0.010254,1.024658,43.83,0.236641,0.992366,-0.229008,1.02667351,26.6735
66200.0,-0.060303,0.007568,1.015381,43.862,0.267176,1.053435,-0.083969,1.01719826,17.1983
66220.0,-0.063232,0.009766,1.020752,43.842,0.244275,0.977099,-0.068702,1.02275525,22.7553
66240.0,-0.063232,0.01416,1.028564,43.839,0.167939,1.022901,-0.045802,1.03060307,30.6031
66260.0,-0.064453,0.008301,1.021484,43.877,0.137405,0.961832,-0.10687,1.02354905,23.5491
66280.0,-0.059326,0.009033,1.027832,43.865,0.160305,0.900763,-0.137405,1.02958234,29.5823
66300.0,-0.058594,0.005127,1.025391,43.859,0.221374,0.877863,-0.053435,1.02707655,27.0766
66320.0,-0.058594,0.011475,1.022461,43.839,0.251908,0.885496,-0.19084,1.02420283,24.2028
66340.0,-0.062744,0.012695,1.020752,43.877,0.137405,0.984733,-0.10687,1.02275736,22.7574
66360.0,-0.061279,0.009766,1.024658,43.851,0.129771,0.916031,-0.160305,1.02653520,26.5352
66380.0,-0.061768,0.005615,1.02417,43.845,0.175573,0.946565,-0.091603,1.02604630,26.0463
66401.0,-0.065918,0.010498,1.019531,43.856,0.099237,1.015267,-0.175573,1.02171368,21.7137
66420.0,-0.064453,0.009277,1.030762,43.856,0.259542,1.030534,-0.129771,1.03281680,32.8168
66440.0,-0.060791,0.010254,1.025146,43.856,0.175573,1.030534,-0.091603,1.02699806,26.9981
66460.0,-0.066406,0.009277,1.027344,43.877,0.21374,1.083969,-0.053435,1.02952975,29.5298
66480.0,-0.066162,0.008301,1.025391,43.868,0.221374,0.923664,-0.167939,1.02755682,27.5568
66500.0,-0.064697,0.01123,1.023438,43.833,0.183206,0.969466,-0.022901,1.02554237,25.5424
66520.0,-0.063232,0.005859,1.022949,43.842,0.183206,1.015267,-0.083969,1.02491818,24.9182
66540.0,-0.068115,0.006348,1.021973,43.859,0.206107,0.923664,-0.091603,1.02426011,24.2601
66560.0,-0.066162,0.01001,1.022949,43.877,0.114504,1.053435,-0.099237,1.02513524,25.1352
66580.0,-0.062988,0.010742,1.022461,43.842,0.244275,0.984733,-0.152672,1.02445565,24.4556
66600.0,-0.063232,0.01416,1.023926,43.874,0.236641,0.954198,-0.099237,1.02597429,25.9743
66620.0,-0.0625,0.004639,1.029053,43.836,0.10687,1.015267,-0.152672,1.03095967,30.9597
66640.0,-0.061035,0.009766,1.019775,43.883,0.244275,0.969466,-0.083969,1.02164656,21.6466
66660.0,-0.062012,0.014648,1.022217,43.868,0.282443,1.045802,-0.099237,1.02420098,24.2010
66680.0,-0.063232,0.00708,1.028076,43.824,0.152672,1.160305,-0.114504,1.03004304,30.0430
66700.0,-0.067627,0.013184,1.016846,43.886,0.267176,0.938931,-0.145038,1.01917762,19.1776
66720.0,-0.0625,0.008057,1.027344,43.848,0.221374,0.946565,-0.114504,1.02927492,29.2749
66740.0,-0.06543,0.013184,1.023926,43.842,0.274809,0.946565,-0.167939,1.02609910,26.0991
66761.0,-0.064453,0.010986,1.029053,43.868,0.259542,0.916031,-0.206107,1.03112800,31.1280
66780.0,-0.061279,0.01001,1.021973,43.865,0.374046,0.969466,-0.183206,1.02385747,23.8575
66800.0,-0.064453,0.009521,1.020508,43.83,0.183206,0.984733,0.0,1.02258565,22.5857
66820.0,-0.064209,0.011719,1.023438,43.865,0.145038,1.045802,-0.099237,1.02551717,25.5172
66840.0,-0.063965,0.008789,1.023193,43.877,0.137405,1.160305,-0.251908,1.02522811,25.2281
66860.0,-0.062988,0.009766,1.025146,43.877,0.19084,1.083969,-0.160305,1.02712569,27.1257
