source_file,mag_ellipsoid_20260616_203040.csv
t_ms,mx_raw,my_raw,mz_raw,mx_cal,my_cal,mz_cal
116750,-274,-329,2,-356.615795,-231.612638,45.422200
116800,-296,-285,-40,-378.145238,-188.366947,2.502789
116850,-296,-285,-40,-378.145238,-188.366947,2.502789
116900,-308,-234,-84,-389.506317,-138.203506,-42.621080
116950,-311,-186,-121,-391.862391,-90.984488,-80.690824
117000,-315,-139,-119,-395.612799,-45.175194,-79.136266
117050,-315,-139,-119,-395.612799,-45.175194,-79.136266
117100,-321,-87,-85,-401.660489,5.148659,-45.121836
117150,-318,-31,9,-399.169942,58.777074,49.690365
117200,-285,8,115,-366.599211,95.885102,156.584277
117250,-285,8,115,-366.599211,95.885102,156.584277
117300,-255,9,179,-336.903543,96.357290,221.273598
117350,-208,-42,256,-290.501954,46.063085,299.569520
117400,-169,-127,298,-252.068200,-37.073891,342.773753
117450,-169,-127,298,-252.068200,-37.073891,342.773753
117500,-117,-240,310,-200.395152,-147.115729,355.694686
117550,-40,-351,294,-123.180850,-254.734367,339.918343
117600,43,-418,260,-39.440356,-319.185622,305.323083
117650,43,-418,260,-39.440356,-319.185622,305.323083
117700,107,-426,257,25.193990,-326.536056,301.744916
117750,176,-421,248,95.023586,-321.103726,291.883009
117800,256,-398,233,176.143115,-297.970578,275.624492
117850,256,-398,233,176.143115,-297.970578,275.624492
117900,328,-344,224,249.326834,-244.709465,265.196518
117950,389,-248,225,311.577753,-150.651387,264.569479
118000,389,-117,225,312.442018,-22.835514,263.133741
118050,426,-117,208,349.987007,-22.405091,245.512509
118100,422,6,187,346.960606,97.808999,222.878113
118150,387,96,178,312.281587,185.489159,213.091161
118200,387,96,178,312.281587,185.489159,213.091161
118250,336,161,179,261.176326,248.561819,213.887843
118300,280,207,184,204.855588,293.019472,219.003067
118350,210,243,191,134.305561,327.605905,226.394343
118400,210,243,191,134.305561,327.605905,226.394343
118450,127,272,181,50.740208,355.463033,216.725019
118500,27,280,163,-50.061071,362.806115,199.326554
118550,-80,254,148,-158.187676,336.896550,185.414906
118600,-80,254,148,-158.187676,336.896550,185.414906
118651,-162,195,154,-241.478173,278.723873,192.948026
118700,-212,113,186,-292.843002,198.036404,226.825960
118750,-248,27,200,-329.916054,113.735802,242.333623
118800,-248,27,200,-329.916054,113.735802,242.333623
118850,-261,-67,210,-343.766671,21.825230,253.644450
118900,-263,-161,204,-346.349327,-69.837412,248.601159
118950,-252,-233,193,-335.604772,-139.894228,238.113542
119000,-252,-233,193,-335.604772,-139.894228,238.113542
119050,-248,-271,174,-331.630457,-176.735961,219.197209
119100,-256,-295,140,-339.541996,-199.832755,185.011400
119150,-264,-311,103,-347.371720,-215.091120,147.691476
119200,-264,-311,103,-347.371720,-215.091120,147.691476
119250,-274,-314,64,-357.116886,-217.656742,108.217474
119300,-282,-316,24,-364.825211,-219.222516,67.697677
119350,-289,-307,-17,-371.441004,-210.038102,26.032165
119400,-289,-307,-17,-371.441004,-210.038102,26.032165
119450,-292,-296,-43,-374.147645,-199.040308,-0.461801
119500,-297,-279,-61,-378.912693,-182.289226,-18.878341
119550,-309,-236,-75,-390.616899,-140.260129,-33.450175
119600,-309,-236,-75,-390.616899,-140.260129,-33.450175
119650,-322,-181,-56,-403.571601,-86.890980,-14.633055
119700,-326,-123,6,-407.830133,-31.006645,47.729660
119750,-313,-110,85,-395.375276,-19.102687,127.684172
119800,-313,-110,85,-395.375276,-19.102687,127.684172
119850,-279,-151,163,-362.051066,-59.736682,207.011792
119900,-250,-204,199,-333.450951,-111.651675,243.869221
119950,-206,-275,223,-289.699210,-180.898675,268.593011
120000,-206,-275,223,-289.699210,-180.898675,268.593011
120050,-164,-342,219,-247.670654,-245.949220,264.858917
120100,-111,-412,198,-194.384249,-313.667957,243.788107
120150,-41,-488,140,-123.604528,-386.723186,185.045817
120200,-41,-488,140,-123.604528,-386.723186,185.045817
120250,40,-539,47,-41.208022,-434.929907,90.381321
120300,108,-549,-64,28.499514,-443.021677,-22.885325
120350,144,-516,-179,66.200407,-409.325897,-140.375453
120400,144,-516,-179,66.200407,-409.325897,-140.375453
120450,158,-453,-280,81.737509,-346.657888,-243.764754
120500,151,-361,-359,76.037079,-256.074425,-324.928118
120550,142,-258,-406,68.078951,-155.122240,-373.697368
120600,142,-258,-406,68.078951,-155.122240,-373.697368
120650,183,-208,-410,109.869126,-106.023221,-378.704083
120700,269,-168,-381,196.736663,-66.745929,-350.525930
120750,351,-106,-327,279.466257,-6.303761,-297.163215
120800,351,-106,-327,279.466257,-6.303761,-297.163215
120850,395,-24,-262,323.830596,73.281020,-232.481657
120900,404,50,-207,332.879046,144.938939,-177.528468
120950,404,50,-207,332.879046,144.938939,-177.528468
121000,397,102,-164,325.733969,195.157556,-134.365052
121050,399,134,-104,327.384956,225.735360,-73.806409
121100,404,149,-21,331.732034,239.494086,10.265524
121150,404,149,-21,331.732034,239.494086,10.265524
121200,385,162,78,311.664280,250.967730,110.839312
121250,328,181,166,253.351831,268.165391,200.544851
121300,258,176,246,181.824795,261.948315,282.515416
121350,258,176,246,181.824795,261.948315,282.515416
121400,179,156,302,101.338532,241.299493,340.365996
121450,90,125,338,10.870436,210.071262,378.124346
121500,-6,93,346,-86.405245,178.128031,387.528003
121550,-6,93,346,-86.405245,178.128031,387.528003
121600,-99,53,327,-180.441544,138.694958,369.572383
121650,-165,10,299,-247.132898,96.611574,342.249022
121700,-211,-40,269,-293.645425,47.852202,312.777857
121750,-211,-40,269,-293.645425,47.852202,312.777857
121800,-234,-103,248,-317.094322,-13.538085,292.365876
121851,-254,-165,213,-337.370277,-73.779448,257.697201
121901,-258,-228,185,-341.556055,-134.967665,229.992983
121950,-258,-228,185,-341.556055,-134.967665,229.992983
122000,-249,-298,150,-332.586592,-202.823252,195.131317
122050,-239,-357,99,-322.379422,-259.764254,143.891757
122100,-235,-385,40,-317.952002,-286.410658,84.246683
122150,-235,-385,40,-317.952002,-286.410658,84.246683
122200,-233,-396,-1,-315.607199,-296.680740,42.713263
122250,-233,-399,-31,-315.336643,-299.279027,12.281785
122300,-230,-400,-66,-311.973653,-299.851334,-23.278040
122350,-230,-400,-66,-311.973653,-299.851334,-23.278040
122400,-225,-396,-97,-306.595823,-295.575817,-54.850106
122450,-217,-401,-116,-298.362662,-300.193270,-74.166826
122500,-199,-416,-124,-280.199109,-314.622242,-82.300466
122550,-199,-416,-124,-280.199109,-314.622242,-82.300466
122600,-180,-427,-144,-260.882745,-325.010325,-102.673367
122650,-167,-427,-170,-247.497435,-324.639603,-129.201627
122700,-164,-418,-194,-244.174931,-315.575531,-153.700786
122750,-164,-418,-194,-244.174931,-315.575531,-153.700786
122800,-160,-406,-216,-239.841709,-303.599701,-176.211546
122850,-144,-396,-250,-223.282151,-293.364571,-211.002268
122900,-111,-391,-282,-189.600131,-287.917672,-243.871765
122950,-111,-391,-282,-189.600131,-287.917672,-243.871765
123000,-82,-401,-290,-160.290482,-297.395605,-252.166665
123050,-58,-428,-278,-136.337968,-323.712514,-239.917285
123100,-20,-455,-266,-98.241497,-349.937058,-227.803401
123150,-20,-455,-266,-98.241497,-349.937058,-227.803401
123200,13,-468,-262,-65.026648,-362.447200,-223.918392
123250,22,-482,-245,-56.190999,-376.233851,-206.588924
123300,38,-498,-223,-40.344958,-391.980508,-184.227890
123350,38,-498,-223,-40.344958,-391.980508,-184.227890
123400,74,-504,-222,-4.024044,-397.608122,-183.495071
123450,86,-495,-239,8.323255,-388.561392,-200.972984
123501,94,-487,-253,16.593792,-380.549625,-215.354789
123550,94,-487,-253,16.593792,-380.549625,-215.354789
123600,98,-489,-250,20.592693,-382.507502,-212.325147
123650,100,-502,-231,22.343604,-395.386562,-192.907933
123700,100,-516,-203,21.980248,-409.353149,-164.321095
123750,115,-516,-203,37.134489,-409.254187,-164.466269
123800,142,-530,-171,64.010052,-423.086483,-132.078831
123850,171,-536,-142,92.987994,-429.067154,-102.844863
123900,171,-536,-142,92.987994,-429.067154,-102.844863
123950,202,-535,-123,124.129467,-428.095176,-83.861756
124000,219,-526,-148,141.605607,-418.927781,-109.511890
124050,205,-503,-213,128.242478,-395.866801,-175.634577
124100,205,-503,-213,128.242478,-395.866801,-175.634577
124150,184,-462,-282,107.964838,-355.245678,-245.948708
124200,177,-420,-320,101.537727,-313.896252,-284.929459
124250,182,-394,-339,106.944561,-288.286992,-304.556898
124300,182,-394,-339,106.944561,-288.286992,-304.556898
124350,195,-365,-351,120.385701,-259.774591,-317.186294
124400,205,-332,-364,130.832061,-227.368247,-330.845972
124450,226,-301,-368,152.291231,-196.939357,-335.450885
124500,226,-301,-368,152.291231,-196.939357,-335.450885
124550,246,-276,-366,172.642464,-172.436986,-333.887489
124600,270,-240,-365,197.117077,-137.164634,-333.498843
124651,281,-200,-366,208.503763,-98.053355,-335.059176
124701,281,-200,-366,208.503763,-98.053355,-335.059176
124750,279,-167,-373,206.768661,-65.791939,-342.509844
124800,293,-136,-367,221.059069,-35.518830,-336.892223
124850,305,-104,-357,233.296797,-4.327061,-327.204291
124900,305,-104,-357,233.296797,-4.327061,-327.204291
124950,303,-83,-355,231.395421,16.127392,-325.384134
125000,314,-68,-345,242.510710,30.725771,-315.500206
125050,330,-53,-330,258.629020,45.302338,-300.587277
125100,330,-53,-330,258.629020,45.302338,-300.587277
125150,342,-37,-317,270.732153,60.850128,-287.677553
125200,349,-17,-305,277.819942,80.278666,-275.778754
125250,347,5,-299,275.886450,101.664973,-269.907642
125300,347,5,-299,275.886450,101.664973,-269.907642
125350,337,44,-289,265.944141,139.541454,-260.083507
125400,338,84,-262,266.957008,178.279884,-233.113657
125450,329,117,-242,257.888614,210.199202,-213.078656
125500,329,117,-242,257.888614,210.199202,-213.078656
125550,338,154,-190,266.721993,245.789334,-160.766388
125600,337,184,-138,265.406364,274.483637,-108.280619
125650,340,203,-90,268.098006,292.515537,-59.774919
125700,340,203,-90,268.098006,292.515537,-59.774919
125750,337,213,-48,264.726645,301.792369,-17.205382
125800,333,221,-8,260.351162,309.133135,23.364795
125851,325,226,31,251.924436,313.531391,62.991087
125900,325,226,31,251.924436,313.531391,62.991087
125950,312,227,71,238.410227,313.982925,103.725087
126000,300,226,105,225.951176,312.555428,138.378458
126050,289,213,152,214.297421,299.283726,186.354890
126100,289,213,152,214.297421,299.283726,186.354890
126150,282,181,211,206.443306,267.368716,246.686588
126200,283,131,259,206.659159,218.064557,295.967872
126250,283,69,304,205.814596,157.078357,342.343918
126300,283,69,304,205.814596,157.078357,342.343918
126350,283,-10,335,204.993371,79.658801,374.689580
126400,275,-94,353,196.182716,-2.549525,393.966246
126450,275,-181,366,195.482920,-87.577354,408.120972
126500,244,-181,366,164.164158,-87.781875,408.420999
126550,218,-253,357,137.508897,-158.104715,400.322435
126600,212,-294,344,131.302523,-198.005263,387.628636
126650,212,-294,344,131.302523,-198.005263,387.628636
126700,174,-329,338,92.738941,-232.339486,382.287133
126750,136,-366,319,54.287981,-268.482618,363.766328
126800,97,-402,289,14.939797,-303.536097,334.073977
126850,97,-402,289,14.939797,-303.536097,334.073977
126900,43,-428,264,-39.545043,-328.986399,309.494595
126950,3,-446,233,-79.775078,-346.473028,278.599168
127000,-54,-453,196,-137.049276,-353.273424,241.654841
127050,-54,-453,196,-137.049276,-353.273424,241.654841
127100,-110,-451,150,-193.166710,-351.187342,195.462890
127150,-156,-434,122,-239.256564,-334.597156,167.288374
127200,-173,-409,143,-256.469677,-310.547127,188.503959
127251,-173,-409,143,-256.469677,-310.547127,188.503959
127300,-169,-391,174,-252.609819,-293.298006,219.747805
127350,-129,-384,221,-212.607209,-286.719364,267.011448
127400,-88,-386,246,-171.440772,-288.674252,292.023522
127450,-88,-386,246,-171.440772,-288.674252,292.023522
127500,-70,-384,256,-153.339271,-286.713709,301.982180
127550,-61,-395,251,-144.270908,-297.332163,296.938240
127600,-20,-410,252,-102.957958,-311.708033,297.721307
127650,-20,-410,252,-102.957958,-311.708033,297.721307
127700,44,-439,239,-38.365376,-339.438436,284.218511
127750,110,-472,199,28.482696,-370.762503,243.322276
127800,156,-499,142,75.329229,-396.178040,185.290712
127850,156,-499,142,75.329229,-396.178040,185.290712
127900,174,-517,80,93.995617,-412.942263,122.354109
127950,187,-528,13,107.705164,-422.854819,54.311785
128000,180,-531,-60,101.319907,-425.028014,-19.717524
128051,180,-531,-60,101.319907,-425.028014,-19.717524
128100,174,-517,-140,96.124837,-410.531101,-101.051177
128151,154,-480,-229,77.024656,-373.586959,-191.640719
128200,122,-429,-302,45.738594,-323.237632,-266.019901
128250,122,-429,-302,45.738594,-323.237632,-266.019901
128300,81,-371,-354,5.202927,-266.347982,-319.063647
128350,31,-312,-383,-44.641288,-208.794092,-348.675242
128400,2,-245,-404,-73.294213,-143.383784,-370.453930
128450,2,-245,-404,-73.294213,-143.383784,-370.453930
128500,-16,-175,-415,-90.911019,-75.083422,-382.217174
128550,4,-83,-419,-70.059687,14.856185,-387.480958
128600,68,24,-403,-4.850523,119.502289,-373.025412
128650,68,24,-403,-4.850523,119.502289,-373.025412
128700,170,111,-348,98.239982,204.457788,-319.114780
128750,275,167,-250,203.740648,258.715303,-221.227849
128800,352,173,-148,280.584814,263.959566,-118.460020
128850,352,173,-148,280.584814,263.959566,-118.460020
128900,392,163,-56,320.039745,253.458223,-25.313524
128950,398,159,17,325.368538,248.794965,48.802181
129000,395,152,82,321.662420,241.232928,114.914042
129050,395,152,82,321.662420,241.232928,114.914042
129100,383,133,150,308.755553,221.870310,184.290961
129150,374,109,195,299.069148,197.901093,230.337637
129200,362,71,243,286.230496,160.219492,279.613221
129250,362,71,243,286.230496,160.219492,279.613221
129300,336,19,297,259.097453,108.720056,335.270610
129350,301,-48,340,222.879365,42.646396,380.009237
129400,301,-48,340,222.879365,42.646396,380.009237
129450,276,-125,362,196.901373,-32.888071,403.435629
129500,236,-198,376,155.872957,-104.531045,418.839528
129550,183,-265,378,101.866590,-170.274106,422.117742
129600,183,-265,378,101.866590,-170.274106,422.117742
129650,150,-324,363,68.283187,-227.893352,407.851576
129700,94,-375,342,11.574132,-277.793030,387.627461
129750,40,-416,305,-42.893531,-317.747220,351.026734
129800,40,-416,305,-42.893531,-317.747220,351.026734
129850,-7,-457,243,-90.047259,-357.381231,288.971294
129900,-58,-464,199,-141.192013,-364.065324,244.860548
129950,-107,-450,169,-190.313151,-350.400092,214.716989
130000,-107,-450,169,-190.313151,-350.400092,214.716989
130050,-170,-412,145,-253.477978,-313.476335,190.538761
130100,-208,-356,158,-291.625080,-259.230670,203.494006
130150,-246,-301,150,-329.575536,-205.730541,195.135162
130200,-246,-301,150,-329.575536,-205.730541,195.135162
130250,-282,-244,128,-365.356736,-150.112393,172.518341
130300,-297,-207,115,-380.141053,-113.968210,159.056780
130350,-296,-195,122,-379.119349,-102.330007,166.023934
130400,-296,-195,122,-379.119349,-102.330007,166.023934
130450,-288,-203,139,-371.254398,-110.269094,183.297322
130500,-267,-228,167,-350.474390,-134.829765,211.801474
130550,-238,-260,194,-321.648624,-166.156553,239.289440
130600,-238,-260,194,-321.648624,-166.156553,239.289440
130650,-208,-305,202,-291.714455,-209.952524,247.616112
130700,-184,-348,193,-267.664257,-251.650375,238.715799
130750,-165,-382,173,-248.499633,-284.479413,218.594974
130800,-165,-382,173,-248.499633,-284.479413,218.594974
130850,-126,-430,151,-209.202364,-330.814293,196.403065
130900,-64,-482,122,-146.627236,-380.823488,166.924044
130950,10,-524,63,-71.572393,-420.667783,106.754929
131000,10,-524,63,-71.572393,-420.667783,106.754929
131050,75,-542,-18,-5.238833,-436.913689,24.069353
131100,119,-534,-100,40.060003,-427.919146,-59.713412
131150,140,-507,-181,62.238010,-400.549124,-142.466336
131200,140,-507,-181,62.238010,-400.549124,-142.466336
131250,146,-454,-266,69.472024,-347.866189,-229.420955
131300,144,-370,-342,68.741193,-265.088167,-307.498596
131350,140,-266,-395,65.899145,-163.061543,-362.420069
131400,140,-266,-395,65.899145,-163.061543,-362.420069
131450,173,-188,-406,99.859535,-86.619161,-374.764583
131501,213,-116,-398,140.668431,-16.192997,-367.816993
131550,260,-56,-370,188.276572,42.351829,-340.496062
131600,260,-56,-370,188.276572,42.351829,-340.496062
131650,306,1,-328,234.719141,97.809539,-298.915872
131700,349,48,-272,277.929392,143.337081,-242.980350
131750,392,99,-168,320.701476,192.241327,-138.345696
131800,392,99,-168,320.701476,192.241327,-138.345696
131850,408,140,-27,335.771857,230.804992,4.232578
131900,372,168,92,298.434695,256.582688,125.116071
131950,329,169,180,254.147449,256.310226,214.883391
132000,329,169,180,254.147449,256.310226,214.883391
132050,303,135,249,226.987985,222.208879,285.575682
132100,275,69,318,197.596838,156.872140,356.638044
132150,275,69,318,197.596838,156.872140,356.638044
132200,241,-28,373,162.074970,61.402748,413.881530
132250,198,-162,395,117.535836,-69.865012,438.106841
132300,123,-305,376,41.005089,-209.675781,421.105875
132350,123,-305,376,41.005089,-209.675781,421.105875
132400,99,-406,326,16.575877,-307.831190,371.671167
132450,83,-477,272,0.465562,-376.619170,317.768325
132500,43,-537,207,-39.712503,-434.712300,252.806938
132550,43,-537,207,-39.712503,-434.712300,252.806938
132600,-22,-563,150,-105.000748,-459.884460,195.838703
132650,-92,-554,112,-175.293384,-451.148564,157.829358
132700,-156,-510,84,-239.390195,-408.333403,129.533135
132750,-156,-510,84,-239.390195,-408.333403,129.533135
132800,-199,-459,43,-282.099071,-358.407362,87.755728
132850,-238,-399,9,-320.775188,-299.750407,52.949320
132900,-269,-343,10,-351.734172,-245.327041,53.651074
132951,-269,-343,10,-351.734172,-245.327041,53.651074
